@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
396.639635,39.837169,-62.353829,190.525589,-519.615242,322.16145,-202.649944,173.205081,-226.898656,-491.902429,188.793538,-330.821704,-36.373067,-65.817931,90.066642,3
476.313972,155.884573,-79.674337,62.353829,-381.051178,223.434554,-112.583302,129.903811,-152.420471,-242.487113,209.578148,-112.583302,105.655099,105.655099,96.994845,1
427.816549,43.30127,112.583302,199.185843,-273.664028,46.765372,-263.271723,121.243557,-349.874263,-581.969071,-8.660254,-316.965298,24.248711,131.635861,-330.821704,9
497.098582,74.478185,178.401233,192.25764,-214.7743,1.732051,-251.147367,105.655099,-375.855025,-545.596004,-25.980762,-265.003774,51.961524,110.851252,-339.481958,9
441.672956,-10.392305,71.014083,176.669182,-483.242175,206.114046,-221.702503,169.740979,-294.448637,-465.921667,169.740979,-393.175533,53.693575,55.425626,1.732051,5
502.294734,258.07557,-38.105118,171.47303,-571.576766,204.381995,-116.047404,173.205081,-93.530744,-412.228092,325.625552,-117.779455,84.87049,166.276878,119.511506,7
372.390924,53.693575,32.908965,143.760217,-479.778074,162.812776,-185.329436,173.205081,-287.520434,-547.328055,162.812776,-374.122974,-32.908965,-0,22.51666,3
498.830633,256.34352,38.105118,81.406388,-458.993464,143.760217,-110.851252,173.205081,-193.98969,-365.46272,249.415316,-157.616623,131.635861,187.061487,93.530744,2
211.310199,159.348674,64.08588,126.439709,-330.821704,67.549981,-71.014083,126.439709,-133.367912,-599.289579,129.903811,-214.7743,-51.961524,24.248711,-72.746134,6
531.739598,213.042249,136.832014,126.439709,-457.261413,114.315353,-142.028166,173.205081,-244.219164,-348.142212,230.362757,-193.98969,178.401233,213.042249,34.641016,2
372.390924,256.34352,121.243557,93.530744,-304.840942,-152.420471,-105.655099,129.903811,-259.807621,-607.949833,140.296115,-200.917894,-20.78461,277.128129,-244.219164,4
361.998619,74.478185,15.588457,164.544827,-493.63448,313.501196,-188.793538,147.224319,-188.793538,-263.271723,190.525589,-245.951215,147.224319,245.951215,27.712813,1
270.199926,313.501196,401.835787,313.501196,-458.993464,-55.425626,-77.942286,95.262794,-3.464102,-313.501196,25.980762,-20.78461,174.937132,420.888346,-329.089653,5
462.457566,3.464102,62.353829,190.525589,-505.758836,211.310199,-228.630707,173.205081,-299.64479,-504.026785,174.937132,-400.103737,48.497423,60.621778,0,5
403.567838,135.099963,211.310199,147.224319,-405.299889,91.798693,-126.439709,173.205081,-268.467875,-701.480577,162.812776,-367.194771,39.837169,-43.30127,-10.392305,6
370.658873,57.157677,228.630707,273.664028,-585.433173,131.635861,-135.099963,173.205081,-166.276878,-555.988309,275.396078,-386.24733,53.693575,32.908965,76.210236,8
488.438328,228.630707,51.961524,86.60254,-412.228092,157.616623,-86.60254,173.205081,-173.205081,-330.821704,271.931977,-143.760217,133.367912,140.296115,112.583302,2
232.094808,232.094808,252.879418,259.807621,-469.385769,-50.229473,-38.105118,143.760217,-39.837169,-673.767764,166.276878,-239.023011,48.497423,230.362757,-237.290961,0
540.399852,216.506351,91.798693,117.779455,-410.496041,168.008928,-148.956369,173.205081,-228.630707,-410.496041,180.133284,-176.669182,126.439709,65.817931,53.693575,2
247.683265,225.166605,230.362757,245.951215,-493.63448,-67.549981,-20.78461,161.080725,-8.660254,-675.499815,199.185843,-256.34352,48.497423,225.166605,-207.846097,0
323.893501,344.678111,391.443483,308.305044,-531.739598,27.712813,-79.674337,114.315353,-25.980762,-323.893501,126.439709,-29.444864,211.310199,476.313972,-242.487113,5
538.667801,103.923048,12.124356,180.133284,-441.672956,157.616623,-223.434554,154.152522,-320.429399,-452.065261,218.238402,-261.539672,53.693575,57.157677,34.641016,1
100.458947,142.028166,239.023011,271.931977,-349.874263,-148.956369,-77.942286,83.138439,-45.033321,-460.725515,117.779455,-161.080725,1.732051,417.424245,-398.371686,0
282.324282,315.233247,401.835787,344.678111,-467.653718,-27.712813,-102.190998,79.674337,-25.980762,-299.64479,8.660254,-3.464102,155.884573,394.907584,-304.840942,5
174.937132,199.185843,233.826859,263.271723,-429.5486,-98.726896,-27.712813,114.315353,12.124356,-566.380614,147.224319,-190.525589,15.588457,258.07557,-259.807621,0
341.214009,197.453792,133.367912,168.008928,-301.376841,-129.903811,-122.975607,128.17176,-244.219164,-604.485732,147.224319,-225.166605,3.464102,275.396078,-265.003774,4
457.261413,15.588457,65.817931,197.453792,-483.242175,150.68842,-230.362757,173.205081,-322.16145,-585.433173,142.028166,-407.03194,-1.732051,-38.105118,1.732051,5
280.592231,337.749907,310.037095,266.735824,-547.328055,98.726896,-6.928203,107.38715,112.583302,-232.094808,173.205081,12.124356,237.290961,486.706277,-162.812776,5
311.769145,323.893501,323.893501,336.017857,-552.524208,107.38715,-74.478185,95.262794,32.908965,-221.702503,155.884573,12.124356,232.094808,476.313972,-174.937132,5
204.381995,204.381995,441.672956,284.056332,-599.289579,55.425626,-48.497423,154.152522,-51.961524,-530.007547,230.362757,-296.180688,138.564065,415.692194,-195.721741,8
200.917894,221.702503,258.07557,280.592231,-450.33321,-64.08588,-57.157677,122.975607,-41.569219,-637.394697,143.760217,-213.042249,41.569219,277.128129,-285.788383,0
528.275496,263.271723,140.296115,142.028166,-427.816549,105.655099,-147.224319,173.205081,-259.807621,-519.615242,193.98969,-181.865335,60.621778,67.549981,36.373067,2
292.716586,313.501196,247.683265,256.34352,-542.131903,148.956369,-8.660254,95.262794,135.099963,-171.47303,226.898656,32.908965,240.755062,504.026785,-107.38715,5
403.567838,-38.105118,24.248711,188.793538,-419.156295,225.166605,-226.898656,136.832014,-263.271723,-303.108891,180.133284,-320.429399,128.17176,164.544827,-32.908965,1
341.214009,-50.229473,55.425626,121.243557,-235.55891,65.817931,-169.740979,103.923048,-297.912739,-595.825478,95.262794,-413.960143,-19.052559,36.373067,-159.348674,9
342.94606,13.856406,-39.837169,131.635861,-484.974226,271.931977,-155.884573,173.205081,-192.25764,-434.744753,192.25764,-341.214009,-24.248711,-8.660254,58.889727,3
488.438328,232.094808,102.190998,122.975607,-429.5486,117.779455,-98.726896,173.205081,-185.329436,-318.697349,275.396078,-142.028166,147.224319,199.185843,72.746134,2
484.974226,121.243557,79.674337,91.798693,-301.376841,41.569219,-136.832014,128.17176,-254.611469,-389.711432,119.511506,-213.042249,79.674337,84.87049,-60.621778,1
464.189616,185.329436,128.17176,155.884573,-334.285806,12.124356,-200.917894,173.205081,-337.749907,-670.303663,128.17176,-285.788383,22.51666,237.290961,-320.429399,9
394.907584,38.105118,5.196152,154.152522,-316.965298,159.348674,-226.898656,173.205081,-342.94606,-696.284425,124.707658,-394.907584,-27.712813,22.51666,-193.98969,9
209.578148,140.296115,83.138439,98.726896,-346.410162,17.320508,-36.373067,140.296115,-96.994845,-616.610087,152.420471,-266.735824,-27.712813,62.353829,-86.60254,6
412.228092,46.765372,-83.138439,188.793538,-479.778074,247.683265,-214.7743,173.205081,-254.611469,-545.596004,197.453792,-341.214009,-25.980762,-19.052559,32.908965,3
334.285806,294.448637,361.998619,365.46272,-457.261413,-8.660254,-138.564065,86.60254,-60.621778,-322.16145,39.837169,-8.660254,154.152522,310.037095,-254.611469,5
351.606314,166.276878,136.832014,164.544827,-334.285806,-181.865335,-102.190998,173.205081,-204.381995,-618.342138,192.25764,-270.199926,20.78461,280.592231,-282.324282,4
232.094808,174.937132,436.476804,387.979381,-512.687039,34.641016,-178.401233,110.851252,-192.25764,-618.342138,34.641016,-265.003774,38.105118,190.525589,-289.252485,8
128.17176,157.616623,202.649944,290.984536,-420.888346,-65.817931,-93.530744,102.190998,-31.176915,-433.012702,155.884573,-157.616623,48.497423,438.208854,-344.678111,0
135.099963,133.367912,429.5486,304.840942,-566.380614,71.014083,-71.014083,109.119201,-72.746134,-403.567838,145.492268,-282.324282,112.583302,355.070416,-173.205081,8
361.998619,53.693575,1.732051,133.367912,-472.84987,176.669182,-178.401233,173.205081,-268.467875,-543.863954,155.884573,-367.194771,-31.176915,-10.392305,20.78461,3
462.457566,0,-71.014083,195.721741,-434.744753,374.122974,-209.578148,117.779455,-152.420471,-256.34352,124.707658,-204.381995,84.87049,-57.157677,98.726896,8
486.706277,161.080725,43.30127,41.569219,-372.390924,71.014083,-90.066642,169.740979,-188.793538,-363.73067,221.702503,-230.362757,131.635861,230.362757,-29.444864,2
519.615242,275.396078,-3.464102,204.381995,-545.596004,166.276878,-107.38715,173.205081,-46.765372,-339.481958,292.716586,-71.014083,174.937132,254.611469,39.837169,7
356.802466,214.7743,161.080725,72.746134,-322.16145,-105.655099,-57.157677,148.956369,-181.865335,-627.002392,102.190998,-232.094808,-24.248711,96.994845,-150.68842,4
336.017857,171.47303,112.583302,169.740979,-337.749907,-71.014083,-103.923048,164.544827,-213.042249,-675.499815,176.669182,-275.396078,-6.928203,180.133284,-223.434554,4
232.094808,128.17176,45.033321,109.119201,-315.233247,-20.78461,-110.851252,138.564065,-164.544827,-465.921667,143.760217,-237.290961,36.373067,349.874263,-271.931977,4
457.261413,38.105118,6.928203,218.238402,-458.993464,197.453792,-271.931977,173.205081,-370.658873,-635.662646,131.635861,-387.979381,-1.732051,-64.08588,-32.908965,5
502.294734,258.07557,103.923048,131.635861,-436.476804,181.865335,-112.583302,173.205081,-188.793538,-389.711432,242.487113,-133.367912,109.119201,91.798693,107.38715,2
79.674337,110.851252,216.506351,290.984536,-353.338365,-117.779455,-102.190998,36.373067,-41.569219,-280.592231,95.262794,-103.923048,43.30127,446.869108,-337.749907,0
384.515279,10.392305,46.765372,140.296115,-478.046023,200.917894,-169.740979,173.205081,-258.07557,-405.299889,242.487113,-382.783228,79.674337,154.152522,34.641016,3
547.328055,32.908965,258.07557,273.664028,-353.338365,60.621778,-287.520434,138.564065,-420.888346,-573.308817,24.248711,-337.749907,77.942286,-69.282032,-148.956369,9
131.635861,126.439709,181.865335,278.86018,-382.783228,-62.353829,-154.152522,67.549981,-110.851252,-310.037095,105.655099,-128.17176,45.033321,502.294734,-361.998619,0
436.476804,271.931977,143.760217,180.133284,-471.11782,19.052559,-48.497423,173.205081,-55.425626,-382.783228,247.683265,-129.903811,171.47303,277.128129,-43.30127,7
266.735824,344.678111,346.410162,280.592231,-517.883191,19.052559,-3.464102,93.530744,79.674337,-299.64479,187.061487,-3.464102,230.362757,517.883191,-204.381995,5
308.305044,126.439709,86.60254,161.080725,-407.03194,174.937132,-121.243557,140.296115,-185.329436,-609.681884,164.544827,-278.86018,-13.856406,-22.51666,15.588457,6
173.205081,152.420471,438.208854,337.749907,-569.844716,-10.392305,-124.707658,105.655099,-145.492268,-472.84987,95.262794,-278.86018,81.406388,289.252485,-188.793538,8
379.319127,-29.444864,36.373067,140.296115,-412.228092,142.028166,-178.401233,142.028166,-216.506351,-259.807621,197.453792,-315.233247,135.099963,259.807621,-72.746134,1
403.567838,270.199926,121.243557,74.478185,-316.965298,-86.60254,-86.60254,143.760217,-214.7743,-580.237021,93.530744,-174.937132,13.856406,157.616623,-169.740979,4
464.189616,29.444864,110.851252,148.956369,-299.64479,-51.961524,-193.98969,105.655099,-329.089653,-396.639635,142.028166,-285.788383,38.105118,183.597386,-154.152522,1
410.496041,36.373067,58.889727,169.740979,-500.562683,251.147367,-200.917894,173.205081,-270.199926,-474.581921,211.310199,-360.266568,43.30127,95.262794,19.052559,3
280.592231,330.821704,349.874263,297.912739,-530.007547,65.817931,-43.30127,90.066642,57.157677,-247.683265,155.884573,10.392305,219.970453,490.170379,-193.98969,5
502.294734,202.649944,-8.660254,173.205081,-559.452411,258.07557,-138.564065,173.205081,-91.798693,-282.324282,273.664028,-136.832014,181.865335,209.578148,98.726896,7
493.63448,252.879418,136.832014,256.34352,-497.098582,202.649944,-91.798693,173.205081,-43.30127,-429.5486,270.199926,-140.296115,202.649944,254.611469,-58.889727,8
285.788383,322.16145,332.553755,284.056332,-514.41909,55.425626,-38.105118,107.38715,71.014083,-256.34352,147.224319,1.732051,202.649944,469.385769,-216.506351,5
230.362757,233.826859,464.189616,323.893501,-530.007547,0,-98.726896,124.707658,-98.726896,-502.294734,69.282032,-223.434554,136.832014,344.678111,-285.788383,8
502.294734,254.611469,46.765372,148.956369,-540.399852,138.564065,-81.406388,173.205081,-88.334591,-401.835787,287.520434,-143.760217,140.296115,190.525589,76.210236,7
457.261413,176.669182,46.765372,271.931977,-445.137058,136.832014,-103.923048,173.205081,-64.08588,-467.653718,336.017857,-207.846097,204.381995,282.324282,-95.262794,8
377.587076,-3.464102,-67.549981,93.530744,-427.816549,188.793538,-138.564065,173.205081,-197.453792,-555.988309,207.846097,-412.228092,-38.105118,58.889727,-22.51666,9
407.03194,-6.928203,90.066642,129.903811,-275.396078,-39.837169,-178.401233,98.726896,-290.984536,-341.214009,129.903811,-285.788383,46.765372,209.578148,-173.205081,1
465.921667,230.362757,128.17176,112.583302,-391.443483,38.105118,-60.621778,173.205081,-128.17176,-346.410162,235.55891,-142.028166,155.884573,188.793538,15.588457,2
290.984536,195.721741,157.616623,114.315353,-355.070416,3.464102,-64.08588,131.635861,-192.25764,-692.820323,131.635861,-273.664028,-36.373067,0,-50.229473,6
410.496041,-29.444864,117.779455,219.970453,-419.156295,103.923048,-266.735824,109.119201,-417.424245,-531.739598,12.124356,-426.084499,10.392305,-41.569219,-53.693575,9
405.299889,90.066642,138.564065,162.812776,-420.888346,207.846097,-138.564065,173.205081,-183.597386,-561.184462,142.028166,-336.017857,124.707658,22.51666,-36.373067,6
384.515279,41.569219,-10.392305,164.544827,-361.998619,287.520434,-213.042249,162.812776,-252.879418,-597.557529,81.406388,-336.017857,38.105118,-32.908965,-114.315353,5
426.084499,46.765372,102.190998,124.707658,-441.672956,43.30127,-173.205081,173.205081,-230.362757,-389.711432,197.453792,-348.142212,147.224319,389.711432,-195.721741,7
334.285806,110.851252,79.674337,122.975607,-401.835787,195.721741,-110.851252,161.080725,-164.544827,-524.811395,185.329436,-282.324282,65.817931,43.30127,22.51666,6
211.310199,154.152522,74.478185,128.17176,-374.122974,-5.196152,-48.497423,143.760217,-96.994845,-609.681884,171.47303,-251.147367,-31.176915,79.674337,-83.138439,6
559.452411,277.128129,74.478185,268.467875,-545.596004,183.597386,-173.205081,171.47303,-157.616623,-419.156295,275.396078,-110.851252,169.740979,197.453792,48.497423,7
166.276878,147.224319,254.611469,284.056332,-377.587076,-105.655099,-58.889727,116.047404,-17.320508,-523.079344,140.296115,-188.793538,34.641016,285.788383,-337.749907,0
304.840942,32.908965,24.248711,103.923048,-455.529362,181.865335,-119.511506,173.205081,-174.937132,-472.84987,136.832014,-353.338365,-34.641016,-5.196152,8.660254,3
504.026785,251.147367,152.420471,180.133284,-458.993464,150.68842,-119.511506,173.205081,-173.205081,-358.534517,254.611469,-124.707658,143.760217,147.224319,67.549981,2
375.855025,74.478185,-58.889727,126.439709,-391.443483,251.147367,-168.008928,169.740979,-218.238402,-568.112665,192.25764,-318.697349,34.641016,58.889727,-38.105118,5
348.142212,337.749907,358.534517,353.338365,-575.040868,79.674337,-100.458947,107.38715,-5.196152,-308.305044,142.028166,-12.124356,202.649944,424.352448,-183.597386,5
325.625552,46.765372,0,71.014083,-375.855025,98.726896,-74.478185,148.956369,-162.812776,-488.438328,230.362757,-310.037095,5.196152,-19.052559,88.334591,1
342.94606,197.453792,121.243557,202.649944,-284.056332,-109.119201,-147.224319,110.851252,-249.415316,-611.413935,112.583302,-188.793538,-20.78461,213.042249,-263.271723,4
497.098582,268.467875,110.851252,195.721741,-531.739598,77.942286,-86.60254,173.205081,-98.726896,-401.835787,278.86018,-140.296115,150.68842,245.951215,25.980762,7
514.41909,233.826859,98.726896,136.832014,-458.993464,181.865335,-128.17176,173.205081,-209.578148,-339.481958,245.951215,-154.152522,126.439709,142.028166,103.923048,2
256.34352,173.205081,142.028166,122.975607,-377.587076,12.124356,-38.105118,145.492268,-109.119201,-659.911358,154.152522,-275.396078,-6.928203,69.282032,-98.726896,6
483.242175,-27.712813,-27.712813,214.7743,-387.979381,218.238402,-270.199926,173.205081,-327.357603,-550.792157,213.042249,-394.907584,51.961524,126.439709,-133.367912,9
282.324282,138.564065,69.282032,140.296115,-370.658873,91.798693,-90.066642,157.616623,-161.080725,-625.270342,176.669182,-263.271723,-22.51666,31.176915,-62.353829,6
351.606314,232.094808,91.798693,162.812776,-289.252485,-103.923048,-119.511506,116.047404,-226.898656,-581.969071,100.458947,-164.544827,-15.588457,193.98969,-221.702503,4
495.366531,219.970453,-31.176915,193.98969,-562.916512,278.86018,-154.152522,159.348674,-96.994845,-337.749907,266.735824,-112.583302,143.760217,173.205081,102.190998,7
195.721741,233.826859,204.381995,244.219164,-453.797312,-58.889727,-6.928203,119.511506,25.980762,-597.557529,178.401233,-187.061487,5.196152,247.683265,-204.381995,0
396.639635,263.271723,148.956369,124.707658,-311.769145,-71.014083,-107.38715,138.564065,-259.807621,-684.160069,96.994845,-200.917894,-36.373067,90.066642,-178.401233,4
200.917894,192.25764,453.797312,303.108891,-583.701122,84.87049,-81.406388,140.296115,-93.530744,-510.954988,187.061487,-287.520434,131.635861,393.175533,-211.310199,8
367.194771,188.793538,105.655099,50.229473,-323.893501,112.583302,-76.210236,150.68842,-162.812776,-467.653718,103.923048,-221.702503,95.262794,221.702503,-152.420471,1
467.653718,232.094808,195.721741,192.25764,-375.855025,-38.105118,-159.348674,164.544827,-306.572993,-715.336984,100.458947,-252.879418,-1.732051,51.961524,-173.205081,4
332.553755,-15.588457,251.147367,213.042249,-429.5486,27.712813,-161.080725,98.726896,-290.984536,-445.137058,38.105118,-401.835787,51.961524,173.205081,-135.099963,9
228.630707,109.119201,368.926822,394.907584,-512.687039,135.099963,-199.185843,95.262794,-173.205081,-394.907584,90.066642,-204.381995,77.942286,214.7743,-192.25764,8
342.94606,-36.373067,96.994845,140.296115,-174.937132,0,-200.917894,81.406388,-322.16145,-514.41909,-5.196152,-332.553755,-1.732051,81.406388,-292.716586,9
116.047404,157.616623,247.683265,278.86018,-363.73067,-148.956369,-60.621778,62.353829,-27.712813,-431.280651,114.315353,-136.832014,0,375.855025,-336.017857,0
277.128129,235.55891,209.578148,252.879418,-457.261413,-32.908965,-31.176915,140.296115,-15.588457,-646.054951,176.669182,-206.114046,19.052559,147.224319,-171.47303,0
488.438328,211.310199,27.712813,67.549981,-368.926822,81.406388,-72.746134,164.544827,-164.544827,-367.194771,242.487113,-168.008928,171.47303,142.028166,71.014083,1
171.47303,145.492268,336.017857,303.108891,-554.256258,88.334591,-103.923048,109.119201,-83.138439,-355.070416,197.453792,-214.7743,133.367912,394.907584,-155.884573,8
315.233247,337.749907,344.678111,277.128129,-540.399852,15.588457,-8.660254,124.707658,86.60254,-311.769145,213.042249,-29.444864,252.879418,514.41909,-197.453792,5
374.122974,-8.660254,221.702503,154.152522,-476.313972,126.439709,-185.329436,155.884573,-301.376841,-498.830633,105.655099,-445.137058,0,188.793538,-136.832014,9
271.931977,148.956369,154.152522,128.17176,-384.515279,22.51666,-53.693575,155.884573,-133.367912,-680.695967,155.884573,-310.037095,-3.464102,38.105118,-86.60254,6
391.443483,36.373067,-38.105118,136.832014,-490.170379,180.133284,-188.793538,173.205081,-284.056332,-533.471649,174.937132,-384.515279,-27.712813,-8.660254,48.497423,3
206.114046,178.401233,419.156295,266.735824,-554.256258,83.138439,-19.052559,162.812776,-19.052559,-493.63448,258.07557,-299.64479,159.348674,403.567838,-181.865335,8
370.658873,-22.51666,65.817931,121.243557,-280.592231,-38.105118,-166.276878,105.655099,-258.07557,-344.678111,128.17176,-303.108891,58.889727,239.023011,-197.453792,1
372.390924,-71.014083,-15.588457,145.492268,-372.390924,178.401233,-195.721741,128.17176,-219.970453,-247.683265,183.597386,-318.697349,117.779455,202.649944,-51.961524,1
443.405007,102.190998,173.205081,213.042249,-455.529362,199.185843,-183.597386,173.205081,-263.271723,-635.662646,174.937132,-348.142212,69.282032,-53.693575,20.78461,6
213.042249,213.042249,280.592231,311.769145,-464.189616,-27.712813,-81.406388,129.903811,-50.229473,-649.519053,135.099963,-219.970453,55.425626,277.128129,-315.233247,0
344.678111,278.86018,256.34352,268.467875,-564.648563,178.401233,-15.588457,112.583302,136.832014,-168.008928,237.290961,-3.464102,284.056332,498.830633,-110.851252,5
377.587076,5.196152,32.908965,140.296115,-471.11782,216.506351,-204.381995,124.707658,-297.912739,-452.065261,116.047404,-386.24733,-22.51666,109.119201,-5.196152,9
396.639635,-25.980762,36.373067,169.740979,-424.352448,202.649944,-213.042249,142.028166,-311.769145,-415.692194,183.597386,-375.855025,64.08588,65.817931,19.052559,1
542.131903,32.908965,313.501196,285.788383,-389.711432,58.889727,-282.324282,114.315353,-417.424245,-516.151141,15.588457,-318.697349,71.014083,-45.033321,-116.047404,9
391.443483,240.755062,168.008928,140.296115,-336.017857,-96.994845,-102.190998,150.68842,-237.290961,-672.035713,100.458947,-218.238402,-19.052559,83.138439,-173.205081,4
484.974226,206.114046,62.353829,79.674337,-439.940905,136.832014,-71.014083,173.205081,-135.099963,-285.788383,278.86018,-157.616623,193.98969,193.98969,98.726896,2
431.280651,60.621778,6.928203,190.525589,-413.960143,263.271723,-237.290961,173.205081,-318.697349,-642.59085,133.367912,-356.802466,12.124356,-58.889727,-43.30127,5
464.189616,249.415316,124.707658,188.793538,-502.294734,36.373067,-51.961524,173.205081,-55.425626,-379.319127,259.807621,-145.492268,171.47303,273.664028,-29.444864,7
502.294734,65.817931,100.458947,159.348674,-374.122974,-8.660254,-204.381995,126.439709,-339.481958,-455.529362,169.740979,-306.572993,51.961524,188.793538,-117.779455,1
256.34352,311.769145,332.553755,303.108891,-471.11782,6.928203,-62.353829,83.138439,29.444864,-245.951215,109.119201,10.392305,204.381995,509.222937,-289.252485,5
270.199926,216.506351,174.937132,155.884573,-327.357603,-116.047404,-122.975607,105.655099,-237.290961,-467.653718,152.420471,-176.669182,13.856406,453.797312,-308.305044,4
514.41909,239.023011,31.176915,107.38715,-405.299889,148.956369,-107.38715,173.205081,-192.25764,-391.443483,263.271723,-148.956369,147.224319,119.511506,95.262794,1
310.037095,126.439709,173.205081,161.080725,-424.352448,142.028166,-93.530744,155.884573,-143.760217,-592.361376,155.884573,-310.037095,65.817931,50.229473,-32.908965,6
199.185843,176.669182,457.261413,334.285806,-557.72036,48.497423,-105.655099,119.511506,-105.655099,-471.11782,142.028166,-259.807621,105.655099,353.338365,-221.702503,8
349.874263,112.583302,41.569219,150.68842,-443.405007,235.55891,-129.903811,162.812776,-181.865335,-583.701122,211.310199,-299.64479,12.124356,-3.464102,53.693575,6
138.564065,173.205081,225.166605,265.003774,-355.070416,-117.779455,-32.908965,60.621778,1.732051,-441.672956,121.243557,-121.243557,-24.248711,254.611469,-245.951215,0
460.725515,32.908965,86.60254,133.367912,-329.089653,-39.837169,-174.937132,129.903811,-304.840942,-452.065261,174.937132,-322.16145,50.229473,197.453792,-154.152522,1
375.855025,46.765372,-76.210236,138.564065,-464.189616,176.669182,-168.008928,173.205081,-221.702503,-561.184462,200.917894,-356.802466,-48.497423,-10.392305,31.176915,3
422.620397,57.157677,86.60254,91.798693,-403.567838,13.856406,-135.099963,168.008928,-221.702503,-426.084499,206.114046,-346.410162,107.38715,349.874263,-185.329436,7
543.863954,190.525589,38.105118,109.119201,-445.137058,240.755062,-150.68842,173.205081,-228.630707,-322.16145,225.166605,-185.329436,157.616623,148.956369,77.942286,2
308.305044,100.458947,181.865335,140.296115,-575.040868,79.674337,-67.549981,173.205081,-166.276878,-526.543446,282.324282,-400.103737,62.353829,147.224319,103.923048,7
465.921667,157.616623,-41.569219,71.014083,-471.11782,263.271723,-109.119201,168.008928,-109.119201,-187.061487,251.147367,-152.420471,166.276878,341.214009,6.928203,2
273.664028,112.583302,41.569219,93.530744,-344.678111,36.373067,-124.707658,143.760217,-199.185843,-478.046023,166.276878,-278.86018,36.373067,346.410162,-237.290961,4
429.5486,-10.392305,88.334591,239.023011,-297.912739,72.746134,-299.64479,145.492268,-361.998619,-613.145986,-13.856406,-365.46272,27.712813,65.817931,-336.017857,9
287.520434,129.903811,77.942286,91.798693,-351.606314,83.138439,-71.014083,168.008928,-157.616623,-656.447256,162.812776,-297.912739,-19.052559,1.732051,-62.353829,6
372.390924,188.793538,233.826859,197.453792,-322.16145,-152.420471,-164.544827,148.956369,-261.539672,-540.399852,185.329436,-230.362757,64.08588,479.778074,-391.443483,4
387.979381,204.381995,98.726896,121.243557,-310.037095,-142.028166,-142.028166,136.832014,-275.396078,-633.930596,121.243557,-239.023011,-24.248711,218.238402,-251.147367,4
528.275496,277.128129,91.798693,230.362757,-575.040868,129.903811,-114.315353,171.47303,-90.066642,-382.783228,282.324282,-124.707658,197.453792,265.003774,38.105118,7
365.46272,29.444864,46.765372,180.133284,-289.252485,155.884573,-237.290961,173.205081,-363.73067,-698.016475,105.655099,-386.24733,-34.641016,-41.569219,-195.721741,9
360.266568,81.406388,27.712813,110.851252,-415.692194,72.746134,-152.420471,173.205081,-265.003774,-585.433173,140.296115,-351.606314,-38.105118,-22.51666,-17.320508,3
410.496041,-25.980762,86.60254,152.420471,-280.592231,-34.641016,-200.917894,105.655099,-308.305044,-360.266568,119.511506,-304.840942,48.497423,192.25764,-193.98969,1
500.562683,251.147367,71.014083,181.865335,-578.50497,207.846097,-110.851252,169.740979,-83.138439,-318.697349,265.003774,-126.439709,187.061487,214.7743,112.583302,7
280.592231,218.238402,117.779455,102.190998,-299.64479,-161.080725,-60.621778,124.707658,-193.98969,-580.237021,150.68842,-213.042249,-27.712813,266.735824,-216.506351,4
185.329436,181.865335,381.051178,341.214009,-523.079344,20.78461,-143.760217,93.530744,-126.439709,-545.596004,13.856406,-225.166605,0,218.238402,-268.467875,8
471.11782,34.641016,17.320508,223.434554,-443.405007,232.094808,-277.128129,173.205081,-346.410162,-595.825478,124.707658,-367.194771,50.229473,-27.712813,-55.425626,5
407.03194,83.138439,67.549981,103.923048,-474.581921,93.530744,-136.832014,173.205081,-277.128129,-549.060106,251.147367,-379.319127,-10.392305,93.530744,45.033321,3
206.114046,148.956369,351.606314,379.319127,-491.902429,-29.444864,-185.329436,86.60254,-164.544827,-524.811395,17.320508,-204.381995,3.464102,150.68842,-245.951215,8
232.094808,237.290961,245.951215,287.520434,-474.581921,-12.124356,-51.961524,129.903811,-25.980762,-659.911358,154.152522,-211.310199,38.105118,226.898656,-240.755062,0
536.93575,223.434554,96.994845,143.760217,-446.869108,185.329436,-145.492268,173.205081,-233.826859,-348.142212,251.147367,-157.616623,148.956369,142.028166,88.334591,2
460.725515,45.033321,74.478185,232.094808,-429.5486,162.812776,-263.271723,173.205081,-348.142212,-635.662646,114.315353,-372.390924,25.980762,-51.961524,-65.817931,5
102.190998,114.315353,223.434554,318.697349,-394.907584,-71.014083,-112.583302,64.08588,-43.30127,-344.678111,117.779455,-140.296115,38.105118,438.208854,-348.142212,0
138.564065,190.525589,258.07557,278.86018,-433.012702,-143.760217,-48.497423,114.315353,-5.196152,-566.380614,143.760217,-199.185843,29.444864,367.194771,-344.678111,0
349.874263,62.353829,-43.30127,128.17176,-394.907584,206.114046,-185.329436,173.205081,-261.539672,-618.342138,187.061487,-365.46272,-46.765372,95.262794,-107.38715,9
507.490887,-6.928203,145.492268,242.487113,-500.562683,216.506351,-292.716586,171.47303,-379.319127,-505.758836,131.635861,-420.888346,91.798693,50.229473,-25.980762,5
