@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N3-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
415.692194,58.889727,-36.373067,3
363.73067,129.903811,193.98969,6
484.974226,296.180688,46.765372,7
226.898656,202.649944,377.587076,8
206.114046,147.224319,336.017857,8
207.846097,226.898656,261.539672,0
188.793538,211.310199,277.128129,0
351.606314,235.55891,136.832014,4
488.438328,232.094808,62.353829,2
517.883191,195.721741,-27.712813,7
219.970453,204.381995,278.86018,0
493.63448,213.042249,81.406388,2
405.299889,266.735824,193.98969,4
438.208854,147.224319,-62.353829,2
325.625552,58.889727,-27.712813,3
107.38715,131.635861,206.114046,0
168.008928,173.205081,0,6
325.625552,154.152522,142.028166,4
278.86018,100.458947,1.732051,5
417.424245,25.980762,133.367912,9
289.252485,168.008928,147.224319,4
103.923048,103.923048,223.434554,0
336.017857,55.425626,-81.406388,3
384.515279,119.511506,128.17176,6
375.855025,43.30127,77.942286,3
327.357603,128.17176,159.348674,6
316.965298,318.697349,304.840942,5
367.194771,69.282032,34.641016,1
509.222937,244.219164,107.38715,2
446.869108,237.290961,-19.052559,8
356.802466,206.114046,157.616623,4
436.476804,228.630707,154.152522,4
322.16145,223.434554,88.334591,4
431.280651,12.124356,77.942286,1
474.581921,270.199926,187.061487,2
348.142212,128.17176,110.851252,7
507.490887,270.199926,138.564065,2
258.07557,145.492268,98.726896,6
417.424245,225.166605,0,1
434.744753,-8.660254,86.60254,1
488.438328,230.362757,3.464102,7
287.520434,128.17176,142.028166,6
590.629325,176.669182,36.373067,8
299.64479,221.702503,122.975607,4
516.151141,67.549981,117.779455,1
523.079344,207.846097,-22.51666,7
372.390924,154.152522,148.956369,7
379.319127,-13.856406,0,1
358.534517,228.630707,140.296115,4
339.481958,188.793538,174.937132,6
389.711432,20.78461,102.190998,3
439.940905,-5.196152,81.406388,1
353.338365,329.089653,342.94606,5
303.108891,161.080725,81.406388,4
601.02163,155.884573,-67.549981,1
365.46272,48.497423,-69.282032,3
595.825478,86.60254,327.357603,9
434.744753,-10.392305,74.478185,1
355.070416,207.846097,98.726896,4
533.471649,228.630707,71.014083,2
290.984536,278.86018,382.783228,5
491.902429,197.453792,225.166605,9
341.214009,128.17176,136.832014,6
367.194771,20.78461,-77.942286,9
445.137058,13.856406,-50.229473,9
507.490887,157.616623,129.903811,9
355.070416,31.176915,34.641016,9
504.026785,207.846097,67.549981,2
493.63448,258.07557,67.549981,7
495.366531,237.290961,100.458947,2
384.515279,218.238402,-17.320508,8
514.41909,289.252485,145.492268,2
495.366531,244.219164,-13.856406,7
387.979381,-74.478185,48.497423,1
379.319127,39.837169,36.373067,7
292.716586,339.481958,258.07557,5
297.912739,341.214009,304.840942,5
455.529362,-6.928203,-25.980762,9
479.778074,-5.196152,46.765372,5
330.821704,102.190998,46.765372,5
462.457566,79.674337,57.157677,7
502.294734,83.138439,86.60254,1
484.974226,183.597386,36.373067,2
478.046023,187.061487,6.928203,7
379.319127,57.157677,36.373067,5
507.490887,251.147367,86.60254,7
367.194771,148.956369,117.779455,7
330.821704,273.664028,265.003774,5
467.653718,157.616623,1.732051,1
265.003774,322.16145,240.755062,5
313.501196,133.367912,142.028166,6
528.275496,187.061487,142.028166,9
200.917894,199.185843,403.567838,8
261.539672,200.917894,152.420471,6
221.702503,292.716586,228.630707,0
450.33321,-65.817931,173.205081,9
554.256258,114.315353,-71.014083,8
342.94606,239.023011,394.907584,8
348.142212,-79.674337,53.693575,1
387.979381,60.621778,27.712813,3
403.567838,24.248711,-3.464102,9
334.285806,25.980762,285.788383,9
237.290961,154.152522,103.923048,6
323.893501,0,77.942286,8
152.420471,110.851252,180.133284,0
528.275496,268.467875,-45.033321,7
219.970453,145.492268,77.942286,6
173.205081,88.334591,216.506351,0
112.583302,164.544827,225.166605,0
524.811395,105.655099,-105.655099,1
394.907584,25.980762,100.458947,1
407.03194,32.908965,67.549981,9
235.55891,93.530744,84.87049,4
514.41909,98.726896,183.597386,9
486.706277,304.840942,135.099963,7
533.471649,86.60254,247.683265,9
377.587076,13.856406,-29.444864,9
102.190998,145.492268,209.578148,0
136.832014,131.635861,176.669182,0
143.760217,197.453792,247.683265,0
355.070416,8.660254,45.033321,9
228.630707,143.760217,93.530744,6
188.793538,188.793538,239.023011,0
530.007547,213.042249,-12.124356,2
481.510125,259.807621,122.975607,7
521.347293,232.094808,53.693575,2
284.056332,342.94606,306.572993,5
327.357603,112.583302,83.138439,6
490.170379,-3.464102,95.262794,5
450.33321,299.64479,124.707658,7
327.357603,211.310199,221.702503,0
318.697349,322.16145,360.266568,5
346.410162,-25.980762,-34.641016,9
322.16145,34.641016,100.458947,8
393.175533,-17.320508,-13.856406,1
455.529362,273.664028,131.635861,7
453.797312,249.415316,192.25764,8
493.63448,256.34352,98.726896,2
259.807621,216.506351,353.338365,8
450.33321,55.425626,64.08588,5
277.128129,247.683265,337.749907,8
173.205081,180.133284,431.280651,8
493.63448,8.660254,140.296115,5
171.47303,192.25764,263.271723,0
491.902429,211.310199,55.425626,2
424.352448,265.003774,192.25764,4
372.390924,45.033321,-71.014083,3
287.520434,129.903811,107.38715,6
552.524208,131.635861,109.119201,1
221.702503,76.210236,273.664028,8
277.128129,48.497423,159.348674,8
374.122974,192.25764,119.511506,4
360.266568,39.837169,81.406388,9
431.280651,252.879418,83.138439,2
252.879418,138.564065,83.138439,6
474.581921,58.889727,121.243557,9
365.46272,6.928203,-71.014083,9
365.46272,308.305044,213.042249,4
381.051178,282.324282,133.367912,4
327.357603,192.25764,121.243557,6
391.443483,64.08588,-91.798693,3
403.567838,46.765372,124.707658,8
311.769145,332.553755,303.108891,5
190.525589,173.205081,71.014083,6
398.371686,105.655099,-27.712813,7
403.567838,27.712813,-31.176915,9
372.390924,228.630707,142.028166,4
530.007547,263.271723,48.497423,7
407.03194,48.497423,-112.583302,3
467.653718,237.290961,-22.51666,8
275.396078,133.367912,58.889727,4
337.749907,315.233247,342.94606,5
460.725515,-1.732051,154.152522,5
543.863954,81.406388,284.056332,9
346.410162,3.464102,58.889727,3
497.098582,64.08588,-129.903811,1
145.492268,207.846097,261.539672,0
325.625552,121.243557,95.262794,6
381.051178,36.373067,-51.961524,3
381.051178,100.458947,185.329436,6
403.567838,136.832014,155.884573,4
98.726896,133.367912,230.362757,0
368.926822,38.105118,-86.60254,3
381.051178,143.760217,223.434554,3
462.457566,145.492268,-25.980762,7
509.222937,240.755062,98.726896,1
297.912739,296.180688,415.692194,5
394.907584,-48.497423,8.660254,9
469.385769,266.735824,100.458947,2
424.352448,256.34352,36.373067,8
197.453792,190.525589,448.601159,8
453.797312,320.429399,218.238402,7
365.46272,29.444864,-43.30127,3
342.94606,50.229473,-20.78461,3
285.788383,55.425626,72.746134,8
119.511506,154.152522,216.506351,0
327.357603,1.732051,-79.674337,1
497.098582,168.008928,6.928203,2
490.170379,46.765372,133.367912,1
460.725515,242.487113,230.362757,4
396.639635,55.425626,24.248711,7
479.778074,303.108891,162.812776,7
408.763991,-10.392305,84.87049,1
265.003774,323.893501,299.64479,5
315.233247,254.611469,79.674337,4
446.869108,19.052559,88.334591,1
512.687039,271.931977,17.320508,7
206.114046,67.549981,341.214009,8
337.749907,32.908965,-25.980762,9
507.490887,53.693575,81.406388,1
455.529362,239.023011,180.133284,7
223.434554,183.597386,211.310199,4
363.73067,216.506351,110.851252,4
509.222937,261.539672,39.837169,7
493.63448,232.094808,88.334591,2
358.534517,48.497423,216.506351,9
493.63448,150.68842,15.588457,7
491.902429,199.185843,27.712813,1
460.725515,39.837169,72.746134,5
469.385769,290.984536,154.152522,7
408.763991,69.282032,-90.066642,3
273.664028,235.55891,147.224319,4
413.960143,31.176915,-20.78461,9
460.725515,235.55891,107.38715,2
353.338365,36.373067,6.928203,9
384.515279,36.373067,-8.660254,3
358.534517,12.124356,71.014083,3
360.266568,289.252485,356.802466,8
505.758836,235.55891,-1.732051,7
491.902429,237.290961,93.530744,2
329.089653,55.425626,107.38715,8
171.47303,192.25764,284.056332,0
318.697349,346.410162,403.567838,5
514.41909,275.396078,62.353829,7
161.080725,221.702503,225.166605,0
304.840942,304.840942,292.716586,5
455.529362,29.444864,72.746134,1
379.319127,55.425626,-76.210236,3
393.175533,249.415316,181.865335,4
381.051178,83.138439,-27.712813,3
157.616623,86.60254,377.587076,8
251.147367,148.956369,261.539672,0
247.683265,128.17176,81.406388,6
540.399852,228.630707,24.248711,1
126.439709,173.205081,230.362757,0
407.03194,38.105118,-51.961524,3
100.458947,159.348674,216.506351,0
336.017857,341.214009,292.716586,5
308.305044,88.334591,-155.884573,5
116.047404,140.296115,207.846097,0
375.855025,43.30127,-38.105118,3
424.352448,303.108891,235.55891,8
486.706277,45.033321,65.817931,1
403.567838,268.467875,230.362757,8
374.122974,242.487113,166.276878,4
96.994845,100.458947,244.219164,0
439.940905,233.826859,96.994845,2
458.993464,232.094808,180.133284,2
337.749907,10.392305,-13.856406,3
396.639635,162.812776,98.726896,7
481.510125,237.290961,27.712813,8
389.711432,36.373067,-93.530744,3
510.954988,193.98969,3.464102,7
446.869108,259.807621,204.381995,8
412.228092,71.014083,34.641016,3
384.515279,178.401233,72.746134,6
282.324282,346.410162,329.089653,5
535.2037,121.243557,90.066642,1
336.017857,325.625552,353.338365,5
379.319127,228.630707,121.243557,4
195.721741,221.702503,206.114046,0
363.73067,247.683265,136.832014,4
478.046023,72.746134,65.817931,7
524.811395,226.898656,93.530744,2
566.380614,86.60254,128.17176,1
218.238402,214.7743,453.797312,8
292.716586,244.219164,138.564065,4
162.812776,150.68842,216.506351,0
542.131903,185.329436,135.099963,1
233.826859,152.420471,107.38715,6
277.128129,342.94606,230.362757,5
292.716586,-17.320508,-20.78461,9
285.788383,197.453792,450.33321,8
155.884573,166.276878,100.458947,6
230.362757,251.147367,368.926822,8
349.874263,310.037095,322.16145,5
336.017857,342.94606,346.410162,5
458.993464,38.105118,-100.458947,1
495.366531,81.406388,154.152522,1
407.03194,273.664028,193.98969,4
192.25764,232.094808,180.133284,0
516.151141,19.052559,176.669182,9
426.084499,213.042249,155.884573,4
469.385769,218.238402,112.583302,2
282.324282,135.099963,129.903811,6
322.16145,299.64479,202.649944,5
384.515279,64.08588,34.641016,3
270.199926,133.367912,126.439709,6
251.147367,126.439709,348.142212,8
360.266568,252.879418,209.578148,4
339.481958,65.817931,31.176915,3
438.208854,185.329436,-58.889727,7
207.846097,147.224319,22.51666,6
360.266568,138.564065,162.812776,6
519.615242,29.444864,176.669182,9
445.137058,235.55891,126.439709,2
310.037095,133.367912,98.726896,6
268.467875,258.07557,403.567838,8
540.399852,140.296115,57.157677,1
398.371686,-50.229473,58.889727,1
387.979381,244.219164,193.98969,8
495.366531,252.879418,136.832014,7
230.362757,247.683265,284.056332,0
457.261413,67.549981,270.199926,9
103.923048,176.669182,225.166605,0
488.438328,79.674337,100.458947,7
135.099963,128.17176,143.760217,0
417.424245,17.320508,154.152522,1
379.319127,148.956369,190.525589,6
355.070416,45.033321,-58.889727,9
315.233247,306.572993,360.266568,5
400.103737,-32.908965,71.014083,1
365.46272,31.176915,-96.994845,3
124.707658,192.25764,193.98969,0
427.816549,256.34352,199.185843,4
379.319127,-60.621778,62.353829,1
197.453792,221.702503,275.396078,0
497.098582,-1.732051,72.746134,5
290.984536,303.108891,322.16145,5
439.940905,249.415316,199.185843,4
280.592231,329.089653,320.429399,5
355.070416,86.60254,46.765372,5
384.515279,57.157677,-81.406388,5
413.960143,45.033321,-13.856406,3
232.094808,135.099963,426.084499,8
387.979381,-1.732051,24.248711,1
521.347293,252.879418,46.765372,2
479.778074,242.487113,103.923048,7
433.012702,53.693575,-79.674337,2
472.84987,159.348674,-3.464102,1
415.692194,48.497423,74.478185,5
372.390924,114.315353,129.903811,4
199.185843,209.578148,280.592231,0
488.438328,216.506351,-17.320508,7
126.439709,164.544827,223.434554,0
249.415316,136.832014,58.889727,6
336.017857,13.856406,58.889727,3
471.11782,20.78461,25.980762,5
445.137058,64.08588,48.497423,1
396.639635,77.942286,13.856406,3
460.725515,83.138439,58.889727,7
502.294734,121.243557,83.138439,1
306.572993,247.683265,339.481958,8
96.994845,86.60254,206.114046,0
195.721741,159.348674,69.282032,6
325.625552,213.042249,162.812776,6
330.821704,114.315353,69.282032,4
514.41909,242.487113,8.660254,7
464.189616,185.329436,-57.157677,7
514.41909,285.788383,53.693575,7
408.763991,-19.052559,67.549981,1
336.017857,323.893501,422.620397,5
431.280651,67.549981,34.641016,7
471.11782,277.128129,207.846097,4
83.138439,79.674337,240.755062,0
481.510125,261.539672,240.755062,7
310.037095,346.410162,301.376841,5
483.242175,69.282032,140.296115,1
361.998619,67.549981,-5.196152,3
528.275496,216.506351,178.401233,2
81.406388,133.367912,223.434554,0
365.46272,237.290961,166.276878,4
294.448637,166.276878,83.138439,4
193.98969,190.525589,81.406388,6
318.697349,31.176915,5.196152,9
200.917894,161.080725,408.763991,8
183.597386,219.970453,258.07557,0
268.467875,51.961524,48.497423,4
427.816549,62.353829,114.315353,5
221.702503,195.721741,405.299889,8
564.648563,230.362757,62.353829,2
422.620397,55.425626,-48.497423,3
84.87049,50.229473,200.917894,0
367.194771,53.693575,-22.51666,3
86.60254,105.655099,216.506351,0
457.261413,218.238402,105.655099,2
365.46272,58.889727,10.392305,3
507.490887,187.061487,65.817931,2
410.496041,263.271723,195.721741,4
488.438328,150.68842,114.315353,9
426.084499,223.434554,180.133284,4
341.214009,339.481958,377.587076,5
95.262794,53.693575,219.970453,0
334.285806,334.285806,401.835787,5
538.667801,226.898656,34.641016,2
109.119201,181.865335,225.166605,0
285.788383,17.320508,77.942286,8
540.399852,284.056332,46.765372,7
351.606314,90.066642,62.353829,3
450.33321,254.611469,96.994845,8
351.606314,43.30127,-27.712813,3
458.993464,0,65.817931,5
351.606314,84.87049,34.641016,5
382.783228,251.147367,138.564065,4
207.846097,211.310199,285.788383,0
239.023011,233.826859,176.669182,4
232.094808,214.7743,117.779455,6
109.119201,171.47303,233.826859,0
427.816549,263.271723,180.133284,4
358.534517,46.765372,-29.444864,3
374.122974,0,-1.732051,9
81.406388,116.047404,207.846097,0
497.098582,117.779455,38.105118,2
275.396078,240.755062,401.835787,8
394.907584,-15.588457,50.229473,9
327.357603,154.152522,159.348674,4
434.744753,284.056332,200.917894,7
206.114046,90.066642,339.481958,8
213.042249,218.238402,275.396078,0
545.596004,58.889727,218.238402,9
438.208854,-10.392305,-48.497423,9
356.802466,306.572993,145.492268,4
540.399852,270.199926,46.765372,1
332.553755,330.821704,375.855025,5
479.778074,277.128129,140.296115,7
415.692194,90.066642,192.25764,6
497.098582,76.210236,84.87049,1
308.305044,207.846097,124.707658,4
457.261413,228.630707,86.60254,2
510.954988,277.128129,95.262794,7
389.711432,79.674337,81.406388,5
159.348674,181.865335,244.219164,0
341.214009,96.994845,121.243557,6
323.893501,240.755062,145.492268,4
346.410162,-5.196152,129.903811,3
313.501196,320.429399,329.089653,5
336.017857,136.832014,171.47303,6
358.534517,-25.980762,25.980762,1
252.879418,190.525589,245.951215,8
315.233247,265.003774,129.903811,4
375.855025,32.908965,206.114046,8
519.615242,197.453792,46.765372,2
540.399852,235.55891,51.961524,2
465.921667,38.105118,98.726896,1
344.678111,38.105118,100.458947,5
142.028166,81.406388,173.205081,0
401.835787,-15.588457,174.937132,9
502.294734,185.329436,13.856406,2
318.697349,259.807621,150.68842,4
332.553755,117.779455,86.60254,6
171.47303,193.98969,427.816549,8
521.347293,249.415316,50.229473,1
315.233247,271.931977,216.506351,5
266.735824,327.357603,344.678111,5
434.744753,34.641016,-114.315353,3
460.725515,45.033321,60.621778,1
285.788383,171.47303,145.492268,6
438.208854,17.320508,15.588457,1
117.779455,96.994845,142.028166,0
465.921667,263.271723,86.60254,2
372.390924,91.798693,58.889727,3
346.410162,-41.569219,-5.196152,9
235.55891,154.152522,112.583302,6
450.33321,239.023011,86.60254,2
374.122974,27.712813,5.196152,3
316.965298,313.501196,382.783228,5
325.625552,135.099963,116.047404,7
183.597386,190.525589,434.744753,8
460.725515,-3.464102,24.248711,9
363.73067,181.865335,140.296115,4
320.429399,332.553755,372.390924,5
147.224319,221.702503,282.324282,0
355.070416,55.425626,17.320508,3
387.979381,10.392305,-1.732051,9
344.678111,290.984536,138.564065,4
452.065261,268.467875,213.042249,4
143.760217,79.674337,150.68842,0
403.567838,135.099963,157.616623,6
361.998619,55.425626,-95.262794,3
285.788383,193.98969,116.047404,4
349.874263,25.980762,-31.176915,3
287.520434,332.553755,360.266568,5
530.007547,83.138439,-48.497423,8
240.755062,116.047404,76.210236,4
318.697349,-119.511506,39.837169,1
401.835787,1.732051,-65.817931,9
342.94606,-57.157677,103.923048,1
415.692194,17.320508,1.732051,9
230.362757,159.348674,74.478185,6
334.285806,69.282032,38.105118,3
325.625552,-12.124356,95.262794,9
159.348674,168.008928,145.492268,6
580.237021,29.444864,282.324282,9
575.040868,188.793538,-17.320508,8
360.266568,43.30127,12.124356,3
523.079344,84.87049,84.87049,1
398.371686,-36.373067,53.693575,1
157.616623,235.55891,233.826859,0
327.357603,-32.908965,244.219164,9
370.658873,29.444864,8.660254,3
408.763991,67.549981,-71.014083,3
552.524208,278.86018,8.660254,7
211.310199,235.55891,232.094808,0
311.769145,174.937132,173.205081,6
299.64479,342.94606,360.266568,5
493.63448,72.746134,315.233247,9
233.826859,180.133284,446.869108,8
557.72036,195.721741,53.693575,8
240.755062,223.434554,206.114046,0
351.606314,64.08588,8.660254,3
450.33321,169.740979,122.975607,9
443.405007,155.884573,-74.478185,7
135.099963,173.205081,258.07557,0
329.089653,-6.928203,237.290961,9
533.471649,187.061487,-5.196152,1
322.16145,183.597386,117.779455,4
400.103737,-27.712813,58.889727,1
176.669182,124.707658,313.501196,8
273.664028,162.812776,117.779455,6
289.252485,-3.464102,306.572993,9
467.653718,230.362757,83.138439,2
481.510125,183.597386,62.353829,2
490.170379,173.205081,-3.464102,1
446.869108,17.320508,292.716586,9
240.755062,143.760217,164.544827,8
367.194771,58.889727,-17.320508,3
379.319127,25.980762,-81.406388,3
178.401233,178.401233,251.147367,0
277.128129,341.214009,334.285806,5
407.03194,36.373067,62.353829,9
452.065261,265.003774,207.846097,7
174.937132,138.564065,400.103737,8
254.611469,228.630707,249.415316,0
465.921667,31.176915,98.726896,5
543.863954,240.755062,79.674337,2
417.424245,259.807621,199.185843,4
478.046023,237.290961,128.17176,2
358.534517,20.78461,64.08588,9
308.305044,202.649944,103.923048,4
180.133284,192.25764,408.763991,8
419.156295,60.621778,-46.765372,3
604.485732,96.994845,301.376841,9
498.830633,242.487113,77.942286,2
356.802466,31.176915,50.229473,3
195.721741,233.826859,199.185843,0
318.697349,259.807621,159.348674,4
299.64479,327.357603,306.572993,5
543.863954,256.34352,31.176915,7
313.501196,311.769145,415.692194,5
512.687039,129.903811,-36.373067,2
550.792157,138.564065,105.655099,1
439.940905,122.975607,95.262794,3
261.539672,249.415316,405.299889,8
273.664028,280.592231,368.926822,8
334.285806,140.296115,51.961524,4
346.410162,263.271723,173.205081,4
225.166605,268.467875,252.879418,0
389.711432,-34.641016,27.712813,1
284.056332,199.185843,405.299889,8
185.329436,223.434554,199.185843,0
122.975607,116.047404,135.099963,0
538.667801,147.224319,154.152522,9
372.390924,266.735824,133.367912,4
363.73067,187.061487,126.439709,4
290.984536,334.285806,322.16145,5
339.481958,173.205081,174.937132,6
381.051178,50.229473,-15.588457,3
152.420471,171.47303,225.166605,0
462.457566,162.812776,-25.980762,7
332.553755,261.539672,171.47303,4
318.697349,318.697349,429.5486,5
122.975607,187.061487,233.826859,0
386.24733,64.08588,43.30127,3
358.534517,129.903811,138.564065,6
353.338365,58.889727,22.51666,3
429.5486,278.86018,143.760217,4
495.366531,299.64479,124.707658,7
464.189616,152.420471,-25.980762,7
370.658873,10.392305,19.052559,9
465.921667,36.373067,96.994845,1
98.726896,25.980762,197.453792,0
353.338365,294.448637,306.572993,5
374.122974,322.16145,256.34352,8
268.467875,148.956369,100.458947,6
476.313972,237.290961,228.630707,4
401.835787,-17.320508,69.282032,1
297.912739,155.884573,121.243557,6
434.744753,46.765372,53.693575,7
271.931977,244.219164,415.692194,8
413.960143,48.497423,-79.674337,3
540.399852,232.094808,53.693575,1
601.02163,74.478185,318.697349,9
561.184462,239.023011,95.262794,2
465.921667,240.755062,110.851252,8
479.778074,216.506351,58.889727,2
375.855025,270.199926,192.25764,4
372.390924,-43.30127,34.641016,1
382.783228,10.392305,77.942286,9
72.746134,122.975607,197.453792,0
114.315353,178.401233,223.434554,0
469.385769,209.578148,76.210236,2
545.596004,275.396078,79.674337,7
434.744753,310.037095,138.564065,7
424.352448,77.942286,133.367912,3
199.185843,124.707658,339.481958,8
396.639635,6.928203,62.353829,3
360.266568,185.329436,83.138439,6
403.567838,261.539672,216.506351,4
387.979381,329.089653,322.16145,5
98.726896,64.08588,233.826859,0
290.984536,327.357603,344.678111,5
313.501196,313.501196,405.299889,5
316.965298,207.846097,98.726896,4
356.802466,77.942286,98.726896,8
304.840942,303.108891,356.802466,5
420.888346,69.282032,-86.60254,3
207.846097,147.224319,131.635861,8
488.438328,34.641016,74.478185,1
368.926822,200.917894,128.17176,4
514.41909,103.923048,86.60254,1
386.24733,3.464102,46.765372,9
270.199926,38.105118,315.233247,0
476.313972,157.616623,-36.373067,7
521.347293,261.539672,86.60254,2
235.55891,152.420471,48.497423,6
346.410162,83.138439,22.51666,5
381.051178,-13.856406,-83.138439,1
349.874263,152.420471,155.884573,6
360.266568,1.732051,51.961524,3
410.496041,268.467875,103.923048,4
346.410162,22.51666,-71.014083,9
405.299889,50.229473,77.942286,7
193.98969,110.851252,277.128129,0
455.529362,133.367912,-60.621778,1
386.24733,12.124356,86.60254,3
327.357603,24.248711,316.965298,9
400.103737,58.889727,129.903811,8
221.702503,161.080725,367.194771,8
342.94606,216.506351,96.994845,4
550.792157,237.290961,-36.373067,8
458.993464,303.108891,187.061487,7
232.094808,169.740979,157.616623,8
424.352448,20.78461,-41.569219,3
268.467875,213.042249,424.352448,8
452.065261,232.094808,91.798693,4
512.687039,126.439709,142.028166,1
476.313972,219.970453,109.119201,2
398.371686,117.779455,138.564065,6
407.03194,22.51666,100.458947,9
377.587076,32.908965,10.392305,3
368.926822,-27.712813,34.641016,9
519.615242,178.401233,76.210236,2
155.884573,195.721741,252.879418,0
469.385769,79.674337,128.17176,1
502.294734,226.898656,124.707658,2
458.993464,226.898656,145.492268,2
310.037095,306.572993,407.03194,5
526.543446,244.219164,31.176915,2
363.73067,121.243557,207.846097,6
396.639635,62.353829,-65.817931,3
330.821704,329.089653,304.840942,5
486.706277,237.290961,69.282032,8
81.406388,147.224319,240.755062,0
93.530744,103.923048,200.917894,0
394.907584,289.252485,387.979381,8
538.667801,200.917894,-15.588457,8
504.026785,176.669182,36.373067,2
486.706277,166.276878,-45.033321,1
294.448637,244.219164,147.224319,4
379.319127,71.014083,48.497423,1
412.228092,296.180688,200.917894,4
166.276878,239.023011,245.951215,0
445.137058,17.320508,38.105118,9
327.357603,239.023011,129.903811,4
110.851252,148.956369,230.362757,0
341.214009,202.649944,126.439709,4
476.313972,235.55891,24.248711,7
536.93575,103.923048,100.458947,1
379.319127,-8.660254,-10.392305,9
249.415316,150.68842,93.530744,4
278.86018,131.635861,74.478185,6
561.184462,105.655099,116.047404,1
239.023011,223.434554,211.310199,0
429.5486,6.928203,86.60254,1
498.830633,237.290961,91.798693,8
594.093427,181.865335,-25.980762,8
384.515279,24.248711,41.569219,3
484.974226,133.367912,-112.583302,1
471.11782,77.942286,98.726896,1
320.429399,103.923048,96.994845,4
504.026785,280.592231,102.190998,2
379.319127,25.980762,25.980762,3
528.275496,77.942286,128.17176,1
396.639635,282.324282,211.310199,4
294.448637,228.630707,133.367912,4
282.324282,58.889727,91.798693,4
484.974226,173.205081,-5.196152,7
396.639635,239.023011,202.649944,4
174.937132,95.262794,387.979381,8
393.175533,22.51666,48.497423,1
91.798693,110.851252,232.094808,0
384.515279,62.353829,-64.08588,3
381.051178,221.702503,148.956369,4
384.515279,-64.08588,45.033321,1
476.313972,249.415316,240.755062,4
523.079344,213.042249,12.124356,2
403.567838,34.641016,-60.621778,3
348.142212,-17.320508,96.994845,9
370.658873,43.30127,20.78461,9
458.993464,207.846097,157.616623,2
504.026785,181.865335,-12.124356,2
155.884573,199.185843,420.888346,8
559.452411,103.923048,76.210236,1
445.137058,5.196152,58.889727,1
535.2037,58.889727,204.381995,9
419.156295,72.746134,-116.047404,3
256.34352,204.381995,410.496041,8
384.515279,24.248711,-8.660254,3
341.214009,27.712813,-29.444864,3
413.960143,27.712813,-12.124356,3
502.294734,187.061487,95.262794,2
523.079344,263.271723,57.157677,7
476.313972,-25.980762,154.152522,5
595.825478,213.042249,-142.028166,1
384.515279,39.837169,-46.765372,3
365.46272,202.649944,140.296115,4
495.366531,206.114046,50.229473,2
301.376841,329.089653,263.271723,5
232.094808,128.17176,60.621778,4
410.496041,-65.817931,1.732051,8
122.975607,147.224319,216.506351,0
512.687039,240.755062,102.190998,2
318.697349,323.893501,401.835787,5
297.912739,339.481958,311.769145,5
387.979381,1.732051,90.066642,9
424.352448,325.625552,202.649944,7
296.180688,142.028166,138.564065,6
462.457566,145.492268,121.243557,9
517.883191,237.290961,103.923048,2
483.242175,218.238402,19.052559,7
504.026785,226.898656,-27.712813,7
469.385769,209.578148,185.329436,4
214.7743,173.205081,124.707658,4
176.669182,200.917894,259.807621,0
531.739598,268.467875,178.401233,2
379.319127,3.464102,53.693575,3
413.960143,62.353829,64.08588,9
502.294734,145.492268,25.980762,7
301.376841,157.616623,107.38715,4
226.898656,235.55891,452.065261,8
400.103737,138.564065,168.008928,4
519.615242,91.798693,93.530744,1
479.778074,263.271723,180.133284,7
368.926822,240.755062,112.583302,4
330.821704,207.846097,126.439709,4
166.276878,157.616623,214.7743,0
330.821704,20.78461,-51.961524,3
562.916512,96.994845,129.903811,1
540.399852,76.210236,-48.497423,8
336.017857,124.707658,162.812776,6
493.63448,240.755062,105.655099,2
216.506351,242.487113,226.898656,0
434.744753,278.86018,121.243557,4
164.544827,195.721741,244.219164,0
311.769145,221.702503,344.678111,8
365.46272,254.611469,157.616623,4
407.03194,116.047404,46.765372,7
481.510125,245.951215,-41.569219,8
268.467875,-3.464102,-88.334591,9
240.755062,202.649944,173.205081,6
533.471649,-22.51666,138.564065,1
277.128129,341.214009,311.769145,5
583.701122,221.702503,10.392305,8
422.620397,-25.980762,74.478185,1
294.448637,95.262794,0,4
391.443483,256.34352,112.583302,4
356.802466,46.765372,-43.30127,9
316.965298,-13.856406,31.176915,1
96.994845,161.080725,232.094808,0
469.385769,296.180688,202.649944,4
488.438328,5.196152,112.583302,5
266.735824,81.406388,90.066642,4
330.821704,71.014083,-43.30127,3
323.893501,296.180688,348.142212,5
512.687039,313.501196,122.975607,2
396.639635,0,79.674337,9
387.979381,282.324282,148.956369,4
471.11782,289.252485,168.008928,7
472.84987,233.826859,31.176915,7
323.893501,183.597386,119.511506,6
310.037095,119.511506,95.262794,6
405.299889,169.740979,100.458947,7
446.869108,190.525589,103.923048,2
497.098582,8.660254,102.190998,5
320.429399,8.660254,258.07557,9
493.63448,24.248711,133.367912,5
424.352448,271.931977,95.262794,8
381.051178,48.497423,-10.392305,3
483.242175,176.669182,34.641016,2
462.457566,252.879418,5.196152,7
119.511506,185.329436,214.7743,0
311.769145,31.176915,225.166605,9
405.299889,216.506351,181.865335,4
315.233247,341.214009,420.888346,5
412.228092,46.765372,98.726896,9
237.290961,223.434554,401.835787,8
207.846097,159.348674,76.210236,6
568.112665,164.544827,-12.124356,8
