@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N9-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
486.706277,166.276878,-45.033321,65.817931,-353.338365,180.133284,-109.119201,143.760217,-136.832014,1
294.448637,244.219164,147.224319,117.779455,-311.769145,-154.152522,-93.530744,136.832014,-223.434554,4
379.319127,71.014083,48.497423,178.401233,-405.299889,280.592231,-204.381995,148.956369,-204.381995,1
412.228092,296.180688,200.917894,107.38715,-342.94606,-183.597386,-74.478185,155.884573,-240.755062,4
166.276878,239.023011,245.951215,263.271723,-453.797312,-133.367912,-27.712813,100.458947,3.464102,0
445.137058,17.320508,38.105118,247.683265,-361.998619,188.793538,-292.716586,173.205081,-393.175533,9
327.357603,239.023011,129.903811,102.190998,-304.840942,-164.544827,-95.262794,122.975607,-245.951215,4
110.851252,148.956369,230.362757,282.324282,-408.763991,-114.315353,-72.746134,95.262794,-29.444864,0
341.214009,202.649944,126.439709,169.740979,-315.233247,-50.229473,-119.511506,142.028166,-225.166605,4
476.313972,235.55891,24.248711,117.779455,-547.328055,202.649944,-58.889727,173.205081,-55.425626,7
536.93575,103.923048,100.458947,155.884573,-417.424245,12.124356,-199.185843,147.224319,-348.142212,1
379.319127,-8.660254,-10.392305,100.458947,-401.835787,131.635861,-154.152522,173.205081,-233.826859,9
249.415316,150.68842,93.530744,133.367912,-311.769145,-109.119201,-109.119201,138.564065,-204.381995,4
278.86018,131.635861,74.478185,145.492268,-389.711432,155.884573,-100.458947,136.832014,-162.812776,6
561.184462,105.655099,116.047404,183.597386,-398.371686,-13.856406,-226.898656,131.635861,-386.24733,1
239.023011,223.434554,211.310199,284.056332,-439.940905,46.765372,-55.425626,117.779455,-27.712813,0
429.5486,6.928203,86.60254,159.348674,-320.429399,-29.444864,-207.846097,109.119201,-318.697349,1
498.830633,237.290961,91.798693,256.34352,-460.725515,136.832014,-90.066642,173.205081,-31.176915,8
594.093427,181.865335,-25.980762,311.769145,-439.940905,245.951215,-188.793538,159.348674,-77.942286,8
384.515279,24.248711,41.569219,128.17176,-500.562683,218.238402,-168.008928,173.205081,-254.611469,3
484.974226,133.367912,-112.583302,93.530744,-393.175533,259.807621,-135.099963,129.903811,-152.420471,1
471.11782,77.942286,98.726896,121.243557,-351.606314,-39.837169,-166.276878,124.707658,-303.108891,1
320.429399,103.923048,96.994845,187.061487,-311.769145,-15.588457,-174.937132,138.564065,-249.415316,4
504.026785,280.592231,102.190998,116.047404,-448.601159,117.779455,-117.779455,173.205081,-207.846097,2
379.319127,25.980762,25.980762,143.760217,-486.706277,169.740979,-185.329436,173.205081,-278.86018,3
528.275496,77.942286,128.17176,148.956369,-315.233247,-38.105118,-192.25764,119.511506,-337.749907,1
396.639635,282.324282,211.310199,237.290961,-277.128129,-157.616623,-185.329436,103.923048,-349.874263,4
294.448637,228.630707,133.367912,117.779455,-297.912739,-202.649944,-72.746134,124.707658,-213.042249,4
282.324282,58.889727,91.798693,150.68842,-353.338365,84.87049,-187.061487,135.099963,-244.219164,4
484.974226,173.205081,-5.196152,119.511506,-538.667801,251.147367,-117.779455,159.348674,-100.458947,7
396.639635,239.023011,202.649944,161.080725,-297.912739,-126.439709,-126.439709,124.707658,-275.396078,4
174.937132,95.262794,387.979381,327.357603,-500.562683,62.353829,-128.17176,95.262794,-103.923048,8
393.175533,22.51666,48.497423,148.956369,-452.065261,162.812776,-187.061487,138.564065,-223.434554,1
91.798693,110.851252,232.094808,280.592231,-353.338365,-157.616623,-90.066642,65.817931,-41.569219,0
384.515279,62.353829,-64.08588,129.903811,-464.189616,138.564065,-174.937132,171.47303,-252.879418,3
381.051178,221.702503,148.956369,117.779455,-355.070416,-103.923048,-143.760217,131.635861,-289.252485,4
384.515279,-64.08588,45.033321,157.616623,-358.534517,100.458947,-199.185843,124.707658,-230.362757,1
476.313972,249.415316,240.755062,147.224319,-391.443483,-60.621778,-122.975607,166.276878,-296.180688,4
523.079344,213.042249,12.124356,93.530744,-472.84987,284.056332,-121.243557,169.740979,-190.525589,2
403.567838,34.641016,-60.621778,155.884573,-514.41909,256.34352,-192.25764,173.205081,-256.34352,3
348.142212,-17.320508,96.994845,171.47303,-431.280651,147.224319,-240.755062,103.923048,-356.802466,9
370.658873,43.30127,20.78461,161.080725,-346.410162,162.812776,-221.702503,173.205081,-325.625552,9
458.993464,207.846097,157.616623,77.942286,-365.46272,12.124356,-57.157677,173.205081,-148.956369,2
504.026785,181.865335,-12.124356,77.942286,-472.84987,239.023011,-109.119201,173.205081,-142.028166,2
155.884573,199.185843,420.888346,258.07557,-599.289579,27.712813,-15.588457,129.903811,-19.052559,8
559.452411,103.923048,76.210236,164.544827,-394.907584,76.210236,-209.578148,131.635861,-330.821704,1
445.137058,5.196152,58.889727,143.760217,-315.233247,38.105118,-187.061487,112.583302,-254.611469,1
535.2037,58.889727,204.381995,280.592231,-361.998619,55.425626,-294.448637,164.544827,-422.620397,9
419.156295,72.746134,-116.047404,209.578148,-512.687039,301.376841,-195.721741,173.205081,-192.25764,3
256.34352,204.381995,410.496041,348.142212,-620.074189,117.779455,-112.583302,128.17176,-112.583302,8
384.515279,24.248711,-8.660254,140.296115,-474.581921,239.023011,-190.525589,173.205081,-277.128129,3
341.214009,27.712813,-29.444864,84.87049,-458.993464,159.348674,-133.367912,173.205081,-221.702503,3
413.960143,27.712813,-12.124356,157.616623,-488.438328,230.362757,-202.649944,173.205081,-285.788383,3
502.294734,187.061487,95.262794,55.425626,-393.175533,86.60254,-103.923048,173.205081,-209.578148,2
523.079344,263.271723,57.157677,192.25764,-561.184462,142.028166,-100.458947,173.205081,-93.530744,7
476.313972,-25.980762,154.152522,225.166605,-474.581921,155.884573,-245.951215,168.008928,-342.94606,5
595.825478,213.042249,-142.028166,162.812776,-457.261413,322.16145,-202.649944,173.205081,-199.185843,1
384.515279,39.837169,-46.765372,117.779455,-509.222937,171.47303,-168.008928,173.205081,-256.34352,3
365.46272,202.649944,140.296115,180.133284,-332.553755,-157.616623,-114.315353,159.348674,-226.898656,4
495.366531,206.114046,50.229473,50.229473,-415.692194,96.994845,-93.530744,173.205081,-206.114046,2
301.376841,329.089653,263.271723,259.807621,-585.433173,143.760217,0,112.583302,131.635861,5
232.094808,128.17176,60.621778,112.583302,-346.410162,-12.124356,-100.458947,142.028166,-164.544827,4
410.496041,-65.817931,1.732051,225.166605,-426.084499,316.965298,-232.094808,119.511506,-206.114046,8
122.975607,147.224319,216.506351,316.965298,-413.960143,-57.157677,-124.707658,77.942286,-64.08588,0
512.687039,240.755062,102.190998,83.138439,-441.672956,90.066642,-124.707658,173.205081,-221.702503,2
318.697349,323.893501,401.835787,342.94606,-504.026785,-31.176915,-96.994845,116.047404,-12.124356,5
297.912739,339.481958,311.769145,271.931977,-552.524208,103.923048,-20.78461,121.243557,98.726896,5
387.979381,1.732051,90.066642,228.630707,-427.816549,161.080725,-263.271723,105.655099,-393.175533,9
424.352448,325.625552,202.649944,221.702503,-526.543446,43.30127,-69.282032,173.205081,-77.942286,7
296.180688,142.028166,138.564065,117.779455,-370.658873,17.320508,-71.014083,162.812776,-162.812776,6
462.457566,145.492268,121.243557,166.276878,-334.285806,67.549981,-221.702503,173.205081,-332.553755,9
517.883191,237.290961,103.923048,131.635861,-462.457566,131.635861,-112.583302,173.205081,-199.185843,2
483.242175,218.238402,19.052559,131.635861,-542.131903,204.381995,-84.87049,173.205081,-74.478185,7
504.026785,226.898656,-27.712813,150.68842,-569.844716,213.042249,-122.975607,173.205081,-121.243557,7
469.385769,209.578148,185.329436,252.879418,-329.089653,-53.693575,-239.023011,155.884573,-377.587076,4
214.7743,173.205081,124.707658,142.028166,-311.769145,-142.028166,-81.406388,114.315353,-164.544827,4
176.669182,200.917894,259.807621,301.376841,-458.993464,-48.497423,-67.549981,119.511506,-36.373067,0
531.739598,268.467875,178.401233,180.133284,-450.33321,95.262794,-152.420471,173.205081,-249.415316,2
379.319127,3.464102,53.693575,135.099963,-469.385769,150.68842,-176.669182,169.740979,-252.879418,3
413.960143,62.353829,64.08588,138.564065,-304.840942,72.746134,-199.185843,173.205081,-349.874263,9
502.294734,145.492268,25.980762,136.832014,-497.098582,129.903811,-181.865335,166.276878,-266.735824,7
301.376841,157.616623,107.38715,133.367912,-325.625552,-122.975607,-155.884573,140.296115,-251.147367,4
226.898656,235.55891,452.065261,334.285806,-535.2037,-41.569219,-119.511506,100.458947,-131.635861,8
400.103737,138.564065,168.008928,211.310199,-337.749907,-119.511506,-168.008928,173.205081,-251.147367,4
519.615242,91.798693,93.530744,142.028166,-334.285806,-41.569219,-188.793538,126.439709,-325.625552,1
479.778074,263.271723,180.133284,213.042249,-523.079344,60.621778,-76.210236,173.205081,-84.87049,7
368.926822,240.755062,112.583302,129.903811,-299.64479,-107.38715,-143.760217,126.439709,-292.716586,4
330.821704,207.846097,126.439709,112.583302,-316.965298,-135.099963,-109.119201,143.760217,-239.023011,4
166.276878,157.616623,214.7743,308.305044,-462.457566,5.196152,-77.942286,129.903811,-20.78461,0
330.821704,20.78461,-51.961524,95.262794,-464.189616,232.094808,-128.17176,173.205081,-188.793538,3
562.916512,96.994845,129.903811,183.597386,-358.534517,-19.052559,-226.898656,119.511506,-375.855025,1
540.399852,76.210236,-48.497423,270.199926,-419.156295,370.658873,-221.702503,136.832014,-124.707658,8
336.017857,124.707658,162.812776,159.348674,-417.424245,105.655099,-105.655099,171.47303,-195.721741,6
493.63448,240.755062,105.655099,69.282032,-400.103737,60.621778,-100.458947,173.205081,-202.649944,2
216.506351,242.487113,226.898656,226.898656,-446.869108,-71.014083,-25.980762,133.367912,-25.980762,0
434.744753,278.86018,121.243557,128.17176,-315.233247,-58.889727,-121.243557,142.028166,-266.735824,4
164.544827,195.721741,244.219164,265.003774,-429.5486,-102.190998,-29.444864,112.583302,-1.732051,0
311.769145,221.702503,344.678111,268.467875,-561.184462,140.296115,-34.641016,173.205081,-17.320508,8
365.46272,254.611469,157.616623,79.674337,-322.16145,-148.956369,-50.229473,148.956369,-187.061487,4
407.03194,116.047404,46.765372,110.851252,-426.084499,24.248711,-150.68842,148.956369,-239.023011,7
481.510125,245.951215,-41.569219,181.865335,-417.424245,223.434554,-76.210236,173.205081,-15.588457,8
268.467875,-3.464102,-88.334591,67.549981,-358.534517,226.898656,-86.60254,114.315353,-110.851252,9
240.755062,202.649944,173.205081,121.243557,-367.194771,-72.746134,-25.980762,126.439709,-117.779455,6
533.471649,-22.51666,138.564065,280.592231,-261.539672,1.732051,-336.017857,65.817931,-448.601159,1
277.128129,341.214009,311.769145,277.128129,-538.667801,96.994845,-22.51666,103.923048,93.530744,5
583.701122,221.702503,10.392305,249.415316,-420.888346,233.826859,-174.937132,173.205081,-116.047404,8
422.620397,-25.980762,74.478185,157.616623,-318.697349,13.856406,-200.917894,107.38715,-296.180688,1
294.448637,95.262794,0,145.492268,-341.214009,91.798693,-166.276878,148.956369,-221.702503,4
391.443483,256.34352,112.583302,100.458947,-322.16145,-39.837169,-84.87049,143.760217,-221.702503,4
356.802466,46.765372,-43.30127,86.60254,-458.993464,235.55891,-138.564065,162.812776,-225.166605,9
316.965298,-13.856406,31.176915,90.066642,-431.280651,168.008928,-129.903811,145.492268,-154.152522,1
96.994845,161.080725,232.094808,278.86018,-415.692194,-145.492268,-58.889727,88.334591,-8.660254,0
469.385769,296.180688,202.649944,142.028166,-382.783228,-109.119201,-102.190998,168.008928,-256.34352,4
488.438328,5.196152,112.583302,245.951215,-488.438328,150.68842,-290.984536,173.205081,-400.103737,5
266.735824,81.406388,90.066642,168.008928,-322.16145,64.08588,-180.133284,133.367912,-247.683265,4
330.821704,71.014083,-43.30127,88.334591,-445.137058,131.635861,-121.243557,173.205081,-206.114046,3
323.893501,296.180688,348.142212,353.338365,-497.098582,45.033321,-124.707658,84.87049,-13.856406,5
512.687039,313.501196,122.975607,154.152522,-471.11782,145.492268,-133.367912,173.205081,-223.434554,2
396.639635,0,79.674337,218.238402,-387.979381,114.315353,-273.664028,121.243557,-413.960143,9
387.979381,282.324282,148.956369,83.138439,-327.357603,-143.760217,-65.817931,145.492268,-204.381995,4
471.11782,289.252485,168.008928,218.238402,-536.93575,32.908965,-74.478185,173.205081,-88.334591,7
472.84987,233.826859,31.176915,114.315353,-474.581921,109.119201,-65.817931,173.205081,-91.798693,7
323.893501,183.597386,119.511506,58.889727,-332.553755,5.196152,-53.693575,159.348674,-181.865335,6
310.037095,119.511506,95.262794,110.851252,-382.783228,88.334591,-83.138439,173.205081,-166.276878,6
405.299889,169.740979,100.458947,148.956369,-547.328055,48.497423,-83.138439,173.205081,-192.25764,7
446.869108,190.525589,103.923048,22.51666,-368.926822,110.851252,-46.765372,173.205081,-133.367912,2
497.098582,8.660254,102.190998,235.55891,-483.242175,211.310199,-266.735824,173.205081,-344.678111,5
320.429399,8.660254,258.07557,147.224319,-471.11782,29.444864,-161.080725,124.707658,-271.931977,9
493.63448,24.248711,133.367912,239.023011,-458.993464,116.047404,-285.788383,171.47303,-400.103737,5
424.352448,271.931977,95.262794,178.401233,-465.921667,143.760217,-19.052559,173.205081,45.033321,8
381.051178,48.497423,-10.392305,150.68842,-505.758836,223.434554,-193.98969,173.205081,-265.003774,3
483.242175,176.669182,34.641016,31.176915,-382.783228,103.923048,-84.87049,168.008928,-190.525589,2
462.457566,252.879418,5.196152,138.564065,-562.916512,195.721741,-45.033321,173.205081,3.464102,7
119.511506,185.329436,214.7743,271.931977,-422.620397,-102.190998,-51.961524,98.726896,0,0
311.769145,31.176915,225.166605,346.410162,-254.611469,-67.549981,-206.114046,24.248711,-181.865335,9
405.299889,216.506351,181.865335,183.597386,-370.658873,27.712813,-176.669182,142.028166,-318.697349,4
315.233247,341.214009,420.888346,360.266568,-510.954988,-12.124356,-114.315353,105.655099,-38.105118,5
412.228092,46.765372,98.726896,207.846097,-285.788383,129.903811,-259.807621,173.205081,-403.567838,9
237.290961,223.434554,401.835787,344.678111,-623.538291,36.373067,-105.655099,109.119201,-71.014083,8
207.846097,159.348674,76.210236,91.798693,-323.893501,27.712813,-48.497423,128.17176,-126.439709,6
568.112665,164.544827,-12.124356,275.396078,-431.280651,289.252485,-148.956369,166.276878,-48.497423,8
505.758836,204.381995,20.78461,84.87049,-426.084499,176.669182,-103.923048,173.205081,-178.401233,2
315.233247,188.793538,105.655099,142.028166,-370.658873,19.052559,-90.066642,143.760217,-157.616623,6
112.583302,155.884573,230.362757,296.180688,-436.476804,-77.942286,-64.08588,103.923048,-3.464102,0
427.816549,6.928203,77.942286,136.832014,-332.553755,-8.660254,-180.133284,121.243557,-280.592231,1
173.205081,136.832014,441.672956,367.194771,-523.079344,-8.660254,-140.296115,95.262794,-142.028166,8
290.984536,226.898656,218.238402,164.544827,-351.606314,-128.17176,-143.760217,109.119201,-266.735824,4
303.108891,346.410162,301.376841,311.769145,-571.576766,93.530744,-51.961524,95.262794,53.693575,5
484.974226,275.396078,50.229473,138.564065,-535.2037,135.099963,-83.138439,157.616623,-124.707658,7
448.601159,24.248711,114.315353,155.884573,-261.539672,-72.746134,-209.578148,95.262794,-341.214009,1
102.190998,171.47303,195.721741,254.611469,-420.888346,-117.779455,-51.961524,102.190998,6.928203,0
339.481958,-90.066642,41.569219,138.564065,-322.16145,64.08588,-181.865335,114.315353,-219.970453,1
396.639635,98.726896,124.707658,187.061487,-448.601159,199.185843,-176.669182,166.276878,-270.199926,6
337.749907,96.994845,107.38715,140.296115,-420.888346,221.702503,-133.367912,157.616623,-176.669182,6
510.954988,219.970453,-13.856406,183.597386,-578.50497,235.55891,-129.903811,173.205081,-95.262794,7
301.376841,320.429399,244.219164,271.931977,-571.576766,169.740979,-20.78461,109.119201,124.707658,5
469.385769,27.712813,100.458947,147.224319,-282.324282,-55.425626,-190.525589,102.190998,-325.625552,1
332.553755,124.707658,152.420471,169.740979,-535.2037,29.444864,-46.765372,173.205081,-93.530744,7
330.821704,169.740979,162.812776,128.17176,-396.639635,93.530744,-76.210236,154.152522,-178.401233,6
379.319127,58.889727,-76.210236,135.099963,-530.007547,230.362757,-164.544827,173.205081,-214.7743,3
329.089653,176.669182,135.099963,117.779455,-348.142212,-79.674337,-136.832014,135.099963,-240.755062,4
555.988309,254.611469,81.406388,164.544827,-479.778074,209.578148,-162.812776,173.205081,-251.147367,2
422.620397,60.621778,-102.190998,187.061487,-512.687039,251.147367,-204.381995,173.205081,-232.094808,3
481.510125,116.047404,169.740979,225.166605,-476.313972,218.238402,-206.114046,173.205081,-292.716586,6
329.089653,135.099963,164.544827,221.702503,-457.261413,148.956369,-114.315353,159.348674,-131.635861,6
417.424245,48.497423,79.674337,91.798693,-396.639635,8.660254,-136.832014,166.276878,-226.898656,7
330.821704,57.157677,-69.282032,88.334591,-438.208854,142.028166,-90.066642,173.205081,-143.760217,1
275.396078,124.707658,91.798693,98.726896,-358.534517,69.282032,-65.817931,161.080725,-147.224319,6
304.840942,1.732051,155.884573,337.749907,-265.003774,39.837169,-218.238402,22.51666,-121.243557,9
415.692194,273.664028,91.798693,211.310199,-536.93575,261.539672,-57.157677,157.616623,5.196152,8
323.893501,320.429399,417.424245,401.835787,-464.189616,-65.817931,-152.420471,79.674337,-71.014083,5
363.73067,20.78461,83.138439,129.903811,-472.84987,145.492268,-150.68842,173.205081,-252.879418,3
415.692194,207.846097,171.47303,143.760217,-412.228092,152.420471,-112.583302,150.68842,-211.310199,6
148.956369,187.061487,211.310199,249.415316,-398.371686,-103.923048,-65.817931,126.439709,-38.105118,0
200.917894,252.879418,299.64479,284.056332,-441.672956,-142.028166,-45.033321,103.923048,-34.641016,0
455.529362,273.664028,53.693575,221.702503,-472.84987,159.348674,-53.693575,173.205081,13.856406,8
438.208854,0,24.248711,207.846097,-320.429399,159.348674,-268.467875,173.205081,-389.711432,9
413.960143,58.889727,-20.78461,181.865335,-504.026785,275.396078,-213.042249,173.205081,-292.716586,3
478.046023,268.467875,100.458947,171.47303,-538.667801,81.406388,-62.353829,173.205081,-88.334591,7
495.366531,239.023011,-29.444864,142.028166,-547.328055,195.721741,-96.994845,173.205081,-88.334591,7
327.357603,329.089653,368.926822,363.73067,-531.739598,93.530744,-116.047404,98.726896,-3.464102,5
337.749907,280.592231,154.152522,100.458947,-301.376841,-112.583302,-62.353829,128.17176,-207.846097,4
483.242175,74.478185,124.707658,105.655099,-266.735824,-57.157677,-150.68842,114.315353,-271.931977,1
372.390924,31.176915,-65.817931,110.851252,-507.490887,195.721741,-145.492268,173.205081,-211.310199,3
439.940905,6.928203,116.047404,155.884573,-265.003774,-67.549981,-207.846097,96.994845,-342.94606,1
464.189616,256.34352,157.616623,122.975607,-394.907584,74.478185,-86.60254,173.205081,-185.329436,2
192.25764,226.898656,313.501196,207.846097,-533.471649,65.817931,0,121.243557,-5.196152,8
419.156295,265.003774,180.133284,121.243557,-327.357603,-41.569219,-107.38715,147.224319,-259.807621,4
479.778074,258.07557,96.994845,166.276878,-488.438328,50.229473,-71.014083,173.205081,-102.190998,7
400.103737,60.621778,-98.726896,176.669182,-476.313972,239.023011,-200.917894,173.205081,-228.630707,3
453.797312,168.008928,5.196152,254.611469,-441.672956,152.420471,-77.942286,173.205081,13.856406,8
265.003774,166.276878,100.458947,117.779455,-349.874263,41.569219,-74.478185,142.028166,-148.956369,6
329.089653,252.879418,98.726896,135.099963,-290.984536,-152.420471,-81.406388,117.779455,-193.98969,4
278.86018,131.635861,102.190998,161.080725,-405.299889,159.348674,-93.530744,143.760217,-124.707658,6
458.993464,303.108891,200.917894,226.898656,-540.399852,31.176915,-72.746134,173.205081,-76.210236,7
519.615242,230.362757,22.51666,107.38715,-427.816549,187.061487,-121.243557,173.205081,-202.649944,2
419.156295,15.588457,-48.497423,178.401233,-426.084499,254.611469,-232.094808,173.205081,-261.539672,9
355.070416,271.931977,142.028166,169.740979,-310.037095,-71.014083,-107.38715,119.511506,-239.023011,4
417.424245,-5.196152,77.942286,135.099963,-290.984536,-36.373067,-180.133284,107.38715,-290.984536,1
349.874263,199.185843,166.276878,192.25764,-285.788383,-96.994845,-154.152522,112.583302,-275.396078,4
117.779455,135.099963,221.702503,292.716586,-372.390924,-129.903811,-117.779455,53.693575,-71.014083,0
280.592231,129.903811,136.832014,164.544827,-398.371686,79.674337,-83.138439,154.152522,-138.564065,6
322.16145,244.219164,178.401233,107.38715,-308.305044,-133.367912,-81.406388,135.099963,-228.630707,4
401.835787,91.798693,-103.923048,183.597386,-467.653718,256.34352,-202.649944,159.348674,-249.415316,3
266.735824,138.564065,138.564065,190.525589,-424.352448,69.282032,-88.334591,143.760217,-135.099963,6
382.783228,64.08588,12.124356,157.616623,-521.347293,199.185843,-181.865335,173.205081,-256.34352,3
379.319127,43.30127,34.641016,154.152522,-382.783228,161.080725,-230.362757,173.205081,-330.821704,9
533.471649,240.755062,88.334591,145.492268,-433.012702,12.124356,-173.205081,161.080725,-290.984536,1
545.596004,268.467875,45.033321,199.185843,-581.969071,207.846097,-124.707658,173.205081,-81.406388,7
51.961524,110.851252,207.846097,284.056332,-358.534517,-95.262794,-60.621778,43.30127,15.588457,0
469.385769,181.865335,-27.712813,171.47303,-583.701122,258.07557,-136.832014,173.205081,-95.262794,7
422.620397,280.592231,96.994845,239.023011,-557.72036,280.592231,-79.674337,155.884573,-10.392305,8
275.396078,171.47303,83.138439,138.564065,-349.874263,71.014083,-84.87049,147.224319,-148.956369,6
408.763991,41.569219,-27.712813,142.028166,-505.758836,200.917894,-188.793538,173.205081,-259.807621,3
233.826859,147.224319,391.443483,412.228092,-552.524208,22.51666,-209.578148,84.87049,-218.238402,8
413.960143,275.396078,105.655099,214.7743,-484.974226,136.832014,-13.856406,173.205081,90.066642,8
400.103737,22.51666,32.908965,147.224319,-498.830633,200.917894,-192.25764,173.205081,-265.003774,3
453.797312,-5.196152,-25.980762,209.578148,-358.534517,216.506351,-280.592231,173.205081,-377.587076,9
303.108891,136.832014,117.779455,121.243557,-384.515279,135.099963,-88.334591,150.68842,-159.348674,6
259.807621,235.55891,277.128129,261.539672,-439.940905,-22.51666,-65.817931,140.296115,-107.38715,0
514.41909,254.611469,129.903811,155.884573,-439.940905,116.047404,-117.779455,173.205081,-190.525589,2
114.315353,121.243557,213.042249,251.147367,-339.481958,-164.544827,-50.229473,100.458947,-12.124356,0
310.037095,311.769145,367.194771,330.821704,-512.687039,38.105118,-81.406388,96.994845,10.392305,5
131.635861,154.152522,162.812776,216.506351,-297.912739,-155.884573,-100.458947,86.60254,-91.798693,0
514.41909,275.396078,38.105118,145.492268,-559.452411,168.008928,-103.923048,173.205081,-129.903811,7
381.051178,245.951215,-27.712813,25.980762,-337.749907,145.492268,-29.444864,95.262794,-77.942286,1
474.581921,145.492268,221.702503,197.453792,-438.208854,24.248711,-159.348674,173.205081,-282.324282,6
329.089653,103.923048,84.87049,100.458947,-334.285806,38.105118,-93.530744,173.205081,-188.793538,6
405.299889,-24.248711,96.994845,148.956369,-259.807621,-45.033321,-199.185843,96.994845,-306.572993,1
488.438328,292.716586,143.760217,221.702503,-498.830633,43.30127,-98.726896,173.205081,-103.923048,7
491.902429,10.392305,22.51666,221.702503,-491.902429,282.324282,-268.467875,173.205081,-322.16145,5
306.572993,164.544827,74.478185,124.707658,-349.874263,103.923048,-88.334591,157.616623,-154.152522,6
495.366531,230.362757,143.760217,116.047404,-407.03194,50.229473,-98.726896,173.205081,-185.329436,2
363.73067,-12.124356,176.669182,193.98969,-433.012702,43.30127,-204.381995,107.38715,-337.749907,9
252.879418,188.793538,157.616623,74.478185,-339.481958,-53.693575,-29.444864,131.635861,-155.884573,6
103.923048,161.080725,209.578148,265.003774,-410.496041,-126.439709,-51.961524,98.726896,3.464102,0
441.672956,235.55891,103.923048,53.693575,-379.319127,86.60254,-45.033321,173.205081,-129.903811,2
434.744753,-5.196152,15.588457,168.008928,-445.137058,161.080725,-214.7743,173.205081,-301.376841,9
524.811395,232.094808,-43.30127,126.439709,-516.151141,228.630707,-154.152522,173.205081,-183.597386,2
304.840942,147.224319,105.655099,263.271723,-547.328055,91.798693,-119.511506,159.348674,-116.047404,7
351.606314,230.362757,98.726896,81.406388,-330.821704,-102.190998,-98.726896,138.564065,-245.951215,4
509.222937,232.094808,69.282032,114.315353,-424.352448,204.381995,-110.851252,173.205081,-192.25764,2
452.065261,235.55891,93.530744,95.262794,-424.352448,138.564065,-60.621778,173.205081,-131.635861,2
273.664028,232.094808,114.315353,109.119201,-292.716586,-148.956369,-83.138439,119.511506,-214.7743,4
135.099963,173.205081,204.381995,292.716586,-407.03194,-76.210236,-117.779455,95.262794,-77.942286,0
363.73067,39.837169,-27.712813,102.190998,-446.869108,226.898656,-150.68842,155.884573,-237.290961,9
509.222937,199.185843,41.569219,95.262794,-452.065261,193.98969,-114.315353,173.205081,-169.740979,2
407.03194,51.961524,53.693575,173.205081,-426.084499,271.931977,-204.381995,173.205081,-219.970453,1
301.376841,129.903811,154.152522,168.008928,-420.888346,150.68842,-98.726896,145.492268,-148.956369,6
311.769145,310.037095,329.089653,330.821704,-516.151141,39.837169,-102.190998,93.530744,10.392305,5
420.888346,247.683265,221.702503,126.439709,-360.266568,-36.373067,-102.190998,150.68842,-275.396078,4
495.366531,280.592231,124.707658,105.655099,-429.5486,91.798693,-110.851252,173.205081,-218.238402,2
493.63448,263.271723,114.315353,213.042249,-552.524208,96.994845,-84.87049,173.205081,-81.406388,7
387.979381,38.105118,128.17176,159.348674,-223.434554,-72.746134,-218.238402,77.942286,-346.410162,1
190.525589,188.793538,258.07557,296.180688,-426.084499,-57.157677,-76.210236,122.975607,-48.497423,0
90.066642,72.746134,209.578148,303.108891,-341.214009,-65.817931,-138.564065,29.444864,-74.478185,0
502.294734,71.014083,133.367912,136.832014,-249.415316,-83.138439,-181.865335,103.923048,-316.965298,1
346.410162,69.282032,5.196152,121.243557,-497.098582,174.937132,-135.099963,173.205081,-192.25764,3
254.611469,252.879418,382.783228,252.879418,-576.772919,50.229473,0,171.47303,0,8
360.266568,51.961524,22.51666,143.760217,-486.706277,171.47303,-173.205081,173.205081,-254.611469,3
517.883191,261.539672,169.740979,178.401233,-457.261413,117.779455,-126.439709,173.205081,-204.381995,2
410.496041,17.320508,-31.176915,159.348674,-384.515279,239.023011,-226.898656,173.205081,-304.840942,9
285.788383,204.381995,62.353829,96.994845,-316.965298,-142.028166,-60.621778,143.760217,-154.152522,4
497.098582,273.664028,124.707658,193.98969,-519.615242,57.157677,-91.798693,173.205081,-114.315353,7
507.490887,20.78461,145.492268,271.931977,-330.821704,112.583302,-308.305044,143.760217,-420.888346,9
341.214009,41.569219,-29.444864,83.138439,-457.261413,140.296115,-128.17176,173.205081,-221.702503,3
407.03194,6.928203,22.51666,142.028166,-413.960143,181.865335,-180.133284,136.832014,-197.453792,1
323.893501,154.152522,117.779455,188.793538,-436.476804,100.458947,-103.923048,173.205081,-152.420471,6
368.926822,237.290961,147.224319,148.956369,-330.821704,-43.30127,-109.119201,131.635861,-251.147367,4
336.017857,176.669182,207.846097,181.865335,-426.084499,65.817931,-79.674337,155.884573,-152.420471,6
559.452411,226.898656,27.712813,138.564065,-497.098582,233.826859,-178.401233,173.205081,-256.34352,2
322.16145,157.616623,90.066642,105.655099,-351.606314,-8.660254,-143.760217,136.832014,-247.683265,4
407.03194,31.176915,-74.478185,155.884573,-488.438328,320.429399,-193.98969,173.205081,-258.07557,3
360.266568,-60.621778,48.497423,126.439709,-278.86018,36.373067,-169.740979,96.994845,-214.7743,1
