@relation vehicle-weka.filters.unsupervised.attribute.RandomProjection-N9-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute Class {opel,saab,bus,van}

@data
739.585695,285.788383,282.324282,-60.621778,20.78461,-964.7523,129.903811,-322.16145,-1124.100974,bus
808.867727,230.362757,247.683265,-24.248711,-62.353829,-1013.249722,131.635861,-270.199926,-1288.645801,opel
888.542064,327.357603,349.874263,-76.210236,46.765372,-1212.435565,140.296115,-415.692194,-1974.537921,opel
841.776692,200.917894,304.840942,-46.765372,-64.08588,-1039.230485,140.296115,-301.376841,-1250.540683,saab
791.547219,209.578148,256.34352,-3.464102,-45.033321,-978.608706,133.367912,-245.951215,-1063.479196,van
711.872882,242.487113,275.396078,-58.889727,-24.248711,-900.66642,131.635861,-296.180688,-1008.05357,opel
900.66642,263.271723,270.199926,-72.746134,-43.30127,-1089.459958,136.832014,-308.305044,-1182.990702,opel
987.26896,367.194771,316.965298,-138.564065,50.229473,-1278.253496,161.080725,-452.065261,-2007.446886,saab
770.762609,265.003774,271.931977,-72.746134,-15.588457,-971.680503,129.903811,-316.965298,-1170.866346,saab
836.58054,200.917894,254.611469,20.78461,-79.674337,-1039.230485,138.564065,-239.023011,-1089.459958,van
859.097201,254.611469,261.539672,-67.549981,-27.712813,-1068.675348,136.832014,-313.501196,-1479.17139,saab
775.958762,226.898656,254.611469,12.124356,-43.30127,-989.001011,131.635861,-247.683265,-1060.015094,van
819.260032,207.846097,297.912739,-48.497423,-74.478185,-1013.249722,140.296115,-294.448637,-1117.172771,saab
949.163843,204.381995,216.506351,29.444864,24.248711,-1115.44072,200.917894,-379.319127,-1361.391935,van
928.379233,322.16145,315.233247,-67.549981,19.052559,-1234.952226,145.492268,-394.907584,-1957.217413,opel
826.188235,294.448637,278.86018,-71.014083,-12.124356,-1061.747145,133.367912,-336.017857,-1278.253496,saab
930.111284,287.520434,252.879418,-83.138439,10.392305,-1153.545838,152.420471,-337.749907,-1648.912369,saab
909.326674,303.108891,303.108891,-90.066642,15.588457,-1169.134295,138.564065,-377.587076,-1784.012332,opel
892.006166,308.305044,275.396078,-93.530744,-13.856406,-1143.153533,155.884573,-365.46272,-1437.60217,bus
715.336984,284.056332,284.056332,-62.353829,20.78461,-931.843334,124.707658,-325.625552,-1101.584314,bus
885.077963,329.089653,289.252485,-116.047404,5.196152,-1129.297127,140.296115,-384.515279,-1468.779085,saab
833.116438,401.835787,360.266568,-164.544827,93.530744,-1158.74199,133.367912,-478.046023,-2249.933999,bus
933.575385,271.931977,296.180688,-32.908965,-6.928203,-1215.899667,147.224319,-342.94606,-1844.63411,saab
779.422863,249.415316,265.003774,-38.105118,-27.712813,-961.288198,131.635861,-275.396078,-950.895893,van
722.265187,249.415316,290.984536,-43.30127,3.464102,-909.326674,114.315353,-287.520434,-966.484351,van
892.006166,249.415316,266.735824,-31.176915,-13.856406,-1110.244568,150.68842,-299.64479,-1305.966309,van
923.18308,348.142212,322.16145,-81.406388,57.157677,-1248.808632,159.348674,-426.084499,-2007.446886,saab
810.599778,235.55891,280.592231,-25.980762,-81.406388,-1002.857418,131.635861,-278.86018,-943.96769,van
937.039487,284.056332,270.199926,-39.837169,12.124356,-1210.703514,155.884573,-337.749907,-1804.796941,opel
878.149759,408.763991,304.840942,-143.760217,88.334591,-1195.115057,143.760217,-445.137058,-2217.025034,bus
874.685658,304.840942,233.826859,-81.406388,-25.980762,-1103.316364,161.080725,-339.481958,-1338.875274,bus
784.619016,185.329436,261.539672,15.588457,-93.530744,-961.288198,133.367912,-223.434554,-964.7523,van
879.88181,207.846097,261.539672,-15.588457,-57.157677,-1085.995856,136.832014,-268.467875,-1380.444494,saab
859.097201,218.238402,249.415316,-19.052559,-45.033321,-1063.479196,152.420471,-273.664028,-1330.21502,saab
827.920286,258.07557,244.219164,-27.712813,-17.320508,-1039.230485,161.080725,-339.481958,-1247.076581,bus
784.619016,263.271723,308.305044,-20.78461,22.51666,-1025.374078,129.903811,-323.893501,-1191.650956,van
729.19339,244.219164,311.769145,-55.425626,8.660254,-921.45103,116.047404,-301.376841,-1004.589468,van
814.06388,285.788383,266.735824,-64.08588,-41.569219,-1032.302281,136.832014,-327.357603,-1131.029177,bus
860.829251,237.290961,219.970453,-22.51666,-46.765372,-1065.211247,157.616623,-273.664028,-1312.894512,bus
876.417709,356.802466,285.788383,-86.60254,29.444864,-1169.134295,138.564065,-401.835787,-1861.954618,saab
739.585695,256.34352,258.07557,-51.961524,-43.30127,-907.594623,126.439709,-273.664028,-892.006166,van
753.442101,233.826859,294.448637,-48.497423,-17.320508,-943.96769,124.707658,-301.376841,-1065.211247,opel
879.88181,252.879418,249.415316,-69.282032,-24.248711,-1077.335602,143.760217,-306.572993,-1475.707288,saab
722.265187,308.305044,277.128129,-69.282032,10.392305,-957.824097,131.635861,-348.142212,-1122.368923,bus
950.895893,301.376841,301.376841,-119.511506,10.392305,-1193.383006,147.224319,-382.783228,-1794.404637,saab
893.738217,346.410162,266.735824,-112.583302,3.464102,-1144.885584,147.224319,-389.711432,-1505.152152,opel
989.001011,384.515279,275.396078,-133.367912,76.210236,-1300.770156,174.937132,-427.816549,-2345.196793,bus
770.762609,254.611469,268.467875,-58.889727,-38.105118,-968.216401,133.367912,-292.716586,-1060.015094,saab
713.604933,290.984536,282.324282,-45.033321,15.588457,-950.895893,126.439709,-323.893501,-1117.172771,bus
956.092046,356.802466,277.128129,-74.478185,46.765372,-1274.789394,166.276878,-401.835787,-2016.10714,saab
862.561302,358.534517,310.037095,-71.014083,62.353829,-1186.454803,140.296115,-398.371686,-1924.308447,opel
885.077963,247.683265,252.879418,-60.621778,-27.712813,-1094.65611,154.152522,-313.501196,-1442.798323,opel
892.006166,320.429399,316.965298,-88.334591,41.569219,-1186.454803,148.956369,-401.835787,-1906.987939,saab
808.867727,277.128129,303.108891,-107.38715,-20.78461,-1006.321519,128.17176,-342.94606,-1120.636872,opel
862.561302,193.98969,239.023011,-22.51666,-77.942286,-1053.086891,150.68842,-249.415316,-1311.162461,bus
893.738217,304.840942,301.376841,-86.60254,-25.980762,-1148.349685,140.296115,-381.051178,-1463.582932,saab
943.96769,396.639635,265.003774,-131.635861,36.373067,-1228.024023,154.152522,-434.744753,-1884.471279,saab
833.116438,254.611469,244.219164,-45.033321,-29.444864,-1039.230485,138.564065,-294.448637,-1309.430411,saab
729.19339,296.180688,280.592231,-64.08588,13.856406,-957.824097,126.439709,-329.089653,-1129.297127,bus
814.06388,180.133284,237.290961,29.444864,-79.674337,-983.804859,142.028166,-211.310199,-1013.249722,van
950.895893,327.357603,339.481958,-122.975607,58.889727,-1233.220175,152.420471,-429.5486,-1988.394327,saab
827.920286,311.769145,271.931977,-103.923048,-24.248711,-1042.694586,135.099963,-355.070416,-1208.971464,saab
867.757455,284.056332,265.003774,-55.425626,-19.052559,-1094.65611,148.956369,-332.553755,-1266.12914,van
756.906203,282.324282,310.037095,-13.856406,27.712813,-1025.374078,128.17176,-332.553755,-1212.435565,van
954.359995,355.070416,301.376841,-109.119201,48.497423,-1252.272734,157.616623,-424.352448,-1856.758466,opel
940.503589,348.142212,310.037095,-100.458947,32.908965,-1248.808632,155.884573,-426.084499,-1948.557159,saab
930.111284,348.142212,289.252485,-65.817931,53.693575,-1238.416327,152.420471,-391.443483,-1979.734073,saab
905.862572,401.835787,289.252485,-129.903811,27.712813,-1210.703514,147.224319,-445.137058,-1770.155925,opel
866.025404,270.199926,280.592231,-45.033321,-38.105118,-1106.780466,135.099963,-316.965298,-1337.143223,opel
774.226711,230.362757,258.07557,-20.78461,-57.157677,-957.824097,138.564065,-263.271723,-973.412554,opel
720.533136,270.199926,277.128129,-34.641016,17.320508,-945.699741,124.707658,-301.376841,-1111.976618,bus
782.886965,206.114046,237.290961,5.196152,-45.033321,-963.020249,133.367912,-235.55891,-1080.799704,van
900.66642,351.606314,320.429399,-119.511506,58.889727,-1182.990702,140.296115,-420.888346,-1929.5046,saab
917.986928,365.46272,289.252485,-98.726896,72.746134,-1212.435565,152.420471,-410.496041,-1894.863583,saab
898.934369,344.678111,270.199926,-91.798693,24.248711,-1186.454803,152.420471,-377.587076,-1806.528992,bus
774.226711,202.649944,285.788383,-27.712813,-107.38715,-940.503589,128.17176,-263.271723,-881.613861,van
867.757455,356.802466,363.73067,-114.315353,72.746134,-1186.454803,135.099963,-446.869108,-1953.753311,opel
784.619016,206.114046,271.931977,-36.373067,-41.569219,-956.092046,129.903811,-268.467875,-1065.211247,opel
803.671575,233.826859,242.487113,-29.444864,-64.08588,-997.661265,138.564065,-273.664028,-1157.009939,opel
969.948452,360.266568,299.64479,-96.994845,83.138439,-1278.253496,164.544827,-413.960143,-2078.460969,opel
725.729288,290.984536,292.716586,-55.425626,10.392305,-963.020249,128.17176,-337.749907,-1120.636872,bus
751.71005,218.238402,277.128129,-43.30127,-69.282032,-921.45103,128.17176,-278.86018,-961.288198,opel
760.370305,287.520434,265.003774,-51.961524,-6.928203,-994.197164,140.296115,-329.089653,-1193.383006,bus
826.188235,287.520434,280.592231,-65.817931,-29.444864,-1037.498434,126.439709,-323.893501,-1111.976618,saab
720.533136,259.807621,277.128129,-53.693575,6.928203,-904.130522,122.975607,-294.448637,-961.288198,van
874.685658,353.338365,268.467875,-95.262794,3.464102,-1155.277889,148.956369,-384.515279,-1539.793168,opel
841.776692,258.07557,247.683265,-55.425626,-34.641016,-1060.015094,142.028166,-310.037095,-1484.367542,opel
786.351067,266.735824,280.592231,-38.105118,-50.229473,-990.733062,128.17176,-294.448637,-940.503589,van
817.527981,271.931977,256.34352,-38.105118,-22.51666,-1068.675348,133.367912,-299.64479,-1562.309828,bus
810.599778,261.539672,265.003774,-57.157677,-76.210236,-992.465113,131.635861,-297.912739,-985.53691,saab
914.522826,299.64479,254.611469,-77.942286,-12.124356,-1151.813787,157.616623,-339.481958,-1439.334221,bus
857.36515,204.381995,254.611469,19.052559,-71.014083,-1063.479196,145.492268,-244.219164,-1132.761228,van
987.26896,337.749907,289.252485,-107.38715,48.497423,-1267.861191,164.544827,-408.763991,-2068.068664,opel
890.274115,230.362757,265.003774,-83.138439,-62.353829,-1072.13945,145.492268,-304.840942,-1347.535528,saab
846.972845,247.683265,284.056332,-58.889727,-39.837169,-1077.335602,143.760217,-322.16145,-1463.582932,opel
950.895893,329.089653,296.180688,-79.674337,41.569219,-1254.004785,166.276878,-405.299889,-2029.963546,saab
805.403626,197.453792,292.716586,5.196152,-71.014083,-1014.981773,136.832014,-261.539672,-1066.943297,van
786.351067,240.755062,275.396078,-34.641016,-86.60254,-966.484351,131.635861,-277.128129,-885.077963,van
765.566457,197.453792,297.912739,-12.124356,-71.014083,-954.359995,122.975607,-270.199926,-990.733062,opel
696.284425,285.788383,292.716586,-69.282032,6.928203,-919.718979,121.243557,-330.821704,-1091.192009,bus
902.398471,360.266568,332.553755,-121.243557,65.817931,-1203.775311,143.760217,-433.012702,-1830.777704,opel
782.886965,303.108891,318.697349,-34.641016,31.176915,-1061.747145,133.367912,-360.266568,-1233.220175,van
682.428018,204.381995,251.147367,-17.320508,-48.497423,-833.116438,128.17176,-226.898656,-838.312591,opel
869.489505,223.434554,226.898656,-27.712813,-64.08588,-1073.871501,157.616623,-268.467875,-1373.51629,bus
680.695967,213.042249,296.180688,-62.353829,-62.353829,-831.384388,121.243557,-278.86018,-829.652337,saab
834.848489,199.185843,277.128129,-53.693575,-102.190998,-997.661265,129.903811,-266.735824,-1072.13945,opel
829.652337,247.683265,289.252485,-62.353829,-60.621778,-1027.106129,131.635861,-311.769145,-1084.263806,opel
699.748526,244.219164,278.86018,-64.08588,-24.248711,-867.757455,124.707658,-289.252485,-892.006166,van
772.49466,218.238402,290.984536,6.928203,-31.176915,-978.608706,128.17176,-263.271723,-995.929214,van
833.116438,360.266568,308.305044,-67.549981,57.157677,-1157.009939,135.099963,-401.835787,-1853.294364,opel
973.412554,353.338365,275.396078,-71.014083,65.817931,-1288.645801,169.740979,-393.175533,-2062.872512,saab
789.815168,330.821704,275.396078,-64.08588,6.928203,-1047.890739,136.832014,-361.998619,-1184.722752,van
886.810013,263.271723,290.984536,-98.726896,-38.105118,-1101.584314,136.832014,-349.874263,-1527.668812,saab
966.484351,325.625552,342.94606,-138.564065,72.746134,-1234.952226,154.152522,-433.012702,-1990.126378,saab
782.886965,228.630707,297.912739,-81.406388,-64.08588,-961.288198,126.439709,-311.769145,-1075.603552,saab
907.594623,332.553755,311.769145,-103.923048,57.157677,-1191.650956,150.68842,-403.567838,-1874.078974,saab
826.188235,285.788383,249.415316,-60.621778,-25.980762,-1049.622789,150.68842,-313.501196,-1169.134295,bus
820.992083,285.788383,242.487113,-55.425626,-31.176915,-1042.694586,154.152522,-316.965298,-1181.258651,bus
919.718979,330.821704,270.199926,-86.60254,19.052559,-1198.579159,161.080725,-374.122974,-1641.984166,bus
812.331829,268.467875,266.735824,-53.693575,-43.30127,-1006.321519,133.367912,-297.912739,-1009.785621,van
769.030559,278.86018,258.07557,-64.08588,-39.837169,-961.288198,128.17176,-299.64479,-1006.321519,saab
883.345912,296.180688,299.64479,-43.30127,5.196152,-1165.670193,135.099963,-358.534517,-1797.868738,opel
772.49466,310.037095,252.879418,-77.942286,19.052559,-994.197164,143.760217,-332.553755,-1163.938143,bus
935.307436,304.840942,290.984536,-65.817931,-6.928203,-1222.82787,150.68842,-372.390924,-1816.921297,opel
717.069034,245.951215,251.147367,-51.961524,-12.124356,-888.542064,131.635861,-277.128129,-987.26896,opel
755.174152,259.807621,284.056332,-32.908965,-17.320508,-963.020249,128.17176,-296.180688,-985.53691,van
834.848489,280.592231,273.664028,-69.282032,-62.353829,-1037.498434,128.17176,-318.697349,-1089.459958,saab
729.19339,296.180688,296.180688,-65.817931,24.248711,-969.948452,129.903811,-339.481958,-1139.689431,bus
886.810013,310.037095,256.34352,-50.229473,-6.928203,-1169.134295,162.812776,-346.410162,-1565.77393,bus
985.53691,344.678111,278.86018,-79.674337,58.889727,-1281.717598,159.348674,-389.711432,-2026.499445,opel
902.398471,407.03194,270.199926,-135.099963,15.588457,-1191.650956,145.492268,-439.940905,-1693.94569,opel
846.972845,287.520434,245.951215,-69.282032,-5.196152,-1073.871501,162.812776,-332.553755,-1316.358614,bus
930.111284,277.128129,289.252485,-69.282032,-15.588457,-1189.918905,152.420471,-356.802466,-1697.409791,saab
898.934369,271.931977,226.898656,-48.497423,-32.908965,-1131.029177,155.884573,-299.64479,-1551.917524,bus
864.293353,299.64479,273.664028,-88.334591,-5.196152,-1082.531755,143.760217,-349.874263,-1233.220175,van
817.527981,266.735824,249.415316,-38.105118,-15.588457,-1034.034332,136.832014,-290.984536,-1215.899667,opel
872.953607,219.970453,233.826859,-22.51666,-69.282032,-1080.799704,154.152522,-265.003774,-1361.391935,bus
767.298508,239.023011,289.252485,-67.549981,-27.712813,-956.092046,126.439709,-306.572993,-1120.636872,saab
876.417709,358.534517,313.501196,-93.530744,38.105118,-1186.454803,140.296115,-422.620397,-1848.098212,saab
826.188235,252.879418,263.271723,-76.210236,-46.765372,-1014.981773,140.296115,-313.501196,-1196.847108,saab
937.039487,365.46272,301.376841,-117.779455,43.30127,-1241.880429,155.884573,-429.5486,-1863.686669,saab
751.71005,273.664028,290.984536,-77.942286,-24.248711,-961.288198,133.367912,-332.553755,-1084.263806,saab
874.685658,188.793538,273.664028,-13.856406,-84.87049,-1077.335602,142.028166,-265.003774,-1323.286817,opel
912.790776,218.238402,239.023011,12.124356,-46.765372,-1137.957381,145.492268,-258.07557,-1534.597016,opel
921.45103,275.396078,297.912739,-64.08588,-17.320508,-1162.206092,140.296115,-341.214009,-1432.406018,saab
687.624171,233.826859,245.951215,-36.373067,-34.641016,-845.240794,122.975607,-242.487113,-872.953607,van
801.939524,259.807621,280.592231,-46.765372,-22.51666,-1034.034332,143.760217,-318.697349,-1217.631718,bus
817.527981,280.592231,308.305044,-55.425626,32.908965,-1054.818942,136.832014,-346.410162,-1245.344531,van
843.508743,199.185843,282.324282,-1.732051,-69.282032,-1040.962535,133.367912,-256.34352,-1094.65611,van
943.96769,355.070416,266.735824,-105.655099,8.660254,-1214.167616,154.152522,-396.639635,-1661.036724,saab
793.27927,176.669182,252.879418,34.641016,-107.38715,-973.412554,133.367912,-211.310199,-975.144605,van
928.379233,261.539672,261.539672,-34.641016,-5.196152,-1172.598397,143.760217,-304.840942,-1688.749537,saab
782.886965,297.912739,251.147367,-98.726896,12.124356,-966.484351,133.367912,-322.16145,-1134.493279,saab
841.776692,315.233247,275.396078,-84.87049,3.464102,-1087.727907,140.296115,-360.266568,-1349.267579,saab
836.58054,275.396078,266.735824,-41.569219,-64.08588,-1056.550993,142.028166,-313.501196,-1087.727907,van
834.848489,303.108891,273.664028,-41.569219,25.980762,-1087.727907,145.492268,-337.749907,-1319.822715,van
921.45103,223.434554,258.07557,-12.124356,-27.712813,-1148.349685,147.224319,-278.86018,-1600.414946,opel
959.556147,346.410162,294.448637,-98.726896,24.248711,-1254.004785,155.884573,-408.763991,-1920.844346,saab
890.274115,311.769145,292.716586,-105.655099,10.392305,-1117.172771,155.884573,-389.711432,-1300.770156,van
734.389542,310.037095,263.271723,-74.478185,20.78461,-959.556147,133.367912,-332.553755,-1125.833025,bus
919.718979,391.443483,268.467875,-135.099963,27.712813,-1188.186854,147.224319,-422.620397,-1657.572623,opel
898.934369,223.434554,290.984536,-41.569219,-36.373067,-1122.368923,145.492268,-306.572993,-1473.975237,opel
872.953607,336.017857,249.415316,-93.530744,8.660254,-1127.565076,143.760217,-360.266568,-1721.658503,bus
810.599778,200.917894,237.290961,22.51666,-79.674337,-1006.321519,135.099963,-226.898656,-1148.349685,opel
864.293353,235.55891,230.362757,-38.105118,-50.229473,-1053.086891,148.956369,-278.86018,-1283.449648,saab
963.020249,339.481958,311.769145,-46.765372,64.08588,-1307.69836,164.544827,-400.103737,-2116.566087,opel
796.743371,287.520434,271.931977,-69.282032,-0,-1030.570231,150.68842,-341.214009,-1228.024023,bus
900.66642,315.233247,282.324282,-84.87049,22.51666,-1186.454803,161.080725,-370.658873,-1742.443112,bus
737.853644,310.037095,271.931977,-84.87049,20.78461,-959.556147,129.903811,-342.94606,-1124.100974,bus
866.025404,252.879418,235.55891,-51.961524,-25.980762,-1073.871501,159.348674,-297.912739,-1337.143223,bus
817.527981,278.86018,268.467875,-31.176915,19.052559,-1060.015094,148.956369,-323.893501,-1295.574004,van
900.66642,285.788383,254.611469,-76.210236,-8.660254,-1129.297127,155.884573,-323.893501,-1427.209865,bus
753.442101,303.108891,297.912739,-45.033321,15.588457,-1013.249722,135.099963,-356.802466,-1222.82787,van
916.254877,455.529362,304.840942,-199.185843,90.066642,-1231.488124,145.492268,-490.170379,-2372.909606,bus
864.293353,226.898656,252.879418,-41.569219,-60.621778,-1075.603552,148.956369,-285.788383,-1390.836798,bus
730.925441,265.003774,280.592231,-46.765372,20.78461,-942.235639,124.707658,-301.376841,-1105.048415,bus
796.743371,237.290961,251.147367,-8.660254,-77.942286,-995.929214,133.367912,-263.271723,-1009.785621,opel
964.7523,439.940905,327.357603,-213.042249,103.923048,-1288.645801,164.544827,-514.41909,-2556.506992,bus
717.069034,214.7743,265.003774,-29.444864,-41.569219,-883.345912,128.17176,-251.147367,-914.522826,saab
954.359995,316.965298,282.324282,-74.478185,22.51666,-1212.435565,142.028166,-361.998619,-1662.768775,saab
886.810013,214.7743,251.147367,6.928203,-64.08588,-1110.244568,142.028166,-261.539672,-1411.621408,saab
836.58054,316.965298,256.34352,-95.262794,-8.660254,-1061.747145,154.152522,-351.606314,-1207.239413,bus
937.039487,330.821704,292.716586,-95.262794,5.196152,-1212.435565,148.956369,-393.175533,-1732.050808,saab
749.978,277.128129,320.429399,-25.980762,22.51666,-1014.981773,129.903811,-342.94606,-1208.971464,van
911.058725,247.683265,254.611469,-25.980762,-31.176915,-1143.153533,143.760217,-297.912739,-1548.453422,saab
744.781847,266.735824,308.305044,-64.08588,-1.732051,-952.627944,121.243557,-323.893501,-1025.374078,van
812.331829,223.434554,230.362757,-3.464102,-51.961524,-1011.517672,135.099963,-252.879418,-1229.756073,saab
864.293353,209.578148,218.238402,10.392305,-65.817931,-1072.13945,154.152522,-237.290961,-1311.162461,bus
786.351067,261.539672,249.415316,-22.51666,-19.052559,-1011.517672,143.760217,-289.252485,-1186.454803,bus
843.508743,336.017857,261.539672,-109.119201,8.660254,-1077.335602,138.564065,-367.194771,-1370.052189,opel
900.66642,311.769145,323.893501,-84.87049,50.229473,-1188.186854,142.028166,-391.443483,-1906.987939,opel
917.986928,355.070416,284.056332,-124.707658,20.78461,-1188.186854,147.224319,-417.424245,-1839.437958,saab
881.613861,325.625552,265.003774,-88.334591,0,-1120.636872,138.564065,-353.338365,-1413.353459,opel
879.88181,261.539672,275.396078,-60.621778,-45.033321,-1079.067653,142.028166,-310.037095,-1108.512517,van
871.221556,355.070416,292.716586,-76.210236,39.837169,-1170.866346,136.832014,-393.175533,-1829.045653,opel
933.575385,363.73067,308.305044,-124.707658,72.746134,-1221.095819,152.420471,-429.5486,-1901.791787,saab
973.412554,202.649944,199.185843,25.980762,17.320508,-1113.708669,213.042249,-408.763991,-1312.894512,van
782.886965,190.525589,282.324282,-1.732051,-86.60254,-956.092046,129.903811,-240.755062,-921.45103,van
788.083117,304.840942,301.376841,-57.157677,34.641016,-1040.962535,131.635861,-351.606314,-1226.291972,van
907.594623,242.487113,282.324282,-50.229473,-36.373067,-1143.153533,148.956369,-323.893501,-1541.525219,opel
909.326674,389.711432,297.912739,-143.760217,62.353829,-1212.435565,148.956369,-434.744753,-2076.728918,bus
921.45103,398.371686,287.520434,-140.296115,34.641016,-1217.631718,152.420471,-452.065261,-1770.155925,saab
914.522826,304.840942,258.07557,-69.282032,-1.732051,-1162.206092,145.492268,-348.142212,-1730.318757,saab
952.627944,323.893501,315.233247,-86.60254,45.033321,-1245.344531,152.420471,-398.371686,-1981.466124,saab
872.953607,294.448637,233.826859,-60.621778,-39.837169,-1099.852263,157.616623,-325.625552,-1295.574004,bus
968.216401,341.214009,311.769145,-116.047404,46.765372,-1262.665039,161.080725,-424.352448,-2071.532766,opel
878.149759,239.023011,251.147367,-6.928203,-51.961524,-1108.512517,138.564065,-278.86018,-1461.850882,saab
897.202318,322.16145,245.951215,-90.066642,-15.588457,-1146.617635,162.812776,-353.338365,-1425.477815,bus
883.345912,360.266568,339.481958,-138.564065,55.425626,-1174.330448,135.099963,-443.405007,-1922.576396,opel
917.986928,363.73067,294.448637,-114.315353,58.889727,-1207.239413,154.152522,-422.620397,-1893.131533,saab
826.188235,237.290961,278.86018,-53.693575,-41.569219,-1040.962535,140.296115,-313.501196,-1363.123986,opel
980.340757,374.122974,303.108891,-128.17176,34.641016,-1283.449648,162.812776,-453.797312,-2000.518683,saab
859.097201,287.520434,282.324282,-65.817931,25.980762,-1084.263806,152.420471,-341.214009,-1274.789394,van
914.522826,263.271723,266.735824,-27.712813,-13.856406,-1170.866346,143.760217,-310.037095,-1678.357233,opel
827.920286,263.271723,282.324282,-3.464102,-10.392305,-1084.263806,143.760217,-308.305044,-1269.593242,van
789.815168,200.917894,278.86018,12.124356,-65.817931,-985.53691,126.439709,-249.415316,-1014.981773,van
942.235639,290.984536,292.716586,-71.014083,-15.588457,-1214.167616,150.68842,-368.926822,-1796.136687,saab
876.417709,275.396078,245.951215,-45.033321,-45.033321,-1111.976618,154.152522,-311.769145,-1316.358614,bus
762.102355,200.917894,296.180688,-41.569219,-69.282032,-930.111284,128.17176,-277.128129,-954.359995,opel
952.627944,323.893501,263.271723,-88.334591,10.392305,-1224.559921,162.812776,-384.515279,-1893.131533,opel
921.45103,334.285806,358.534517,-100.458947,74.478185,-1240.148378,148.956369,-433.012702,-2010.910988,opel
843.508743,420.888346,320.429399,-188.793538,58.889727,-1144.885584,135.099963,-484.974226,-2106.173782,bus
827.920286,290.984536,247.683265,-38.105118,-25.980762,-1065.211247,150.68842,-318.697349,-1176.062498,van
853.901048,441.672956,332.553755,-188.793538,83.138439,-1186.454803,138.564065,-498.830633,-2393.694216,bus
689.356221,261.539672,284.056332,-32.908965,-5.196152,-895.470268,122.975607,-297.912739,-954.359995,van
803.671575,239.023011,256.34352,-65.817931,-29.444864,-976.876655,126.439709,-285.788383,-1196.847108,opel
942.235639,320.429399,292.716586,-77.942286,22.51666,-1233.220175,155.884573,-387.979381,-1848.098212,saab
831.384388,348.142212,334.285806,-121.243557,64.08588,-1125.833025,129.903811,-415.692194,-1872.346923,bus
916.254877,358.534517,266.735824,-114.315353,38.105118,-1196.847108,150.68842,-391.443483,-2000.518683,bus
846.972845,258.07557,270.199926,-20.78461,-25.980762,-1085.995856,147.224319,-310.037095,-1262.665039,van
924.915131,346.410162,284.056332,-96.994845,34.641016,-1202.04326,145.492268,-400.103737,-1920.844346,saab
834.848489,230.362757,265.003774,-39.837169,-57.157677,-1040.962535,147.224319,-287.520434,-1189.918905,bus
801.939524,261.539672,259.807621,-24.248711,-60.621778,-1016.713824,126.439709,-287.520434,-1077.335602,opel
914.522826,285.788383,256.34352,-34.641016,-0,-1184.722752,152.420471,-325.625552,-1752.835417,saab
888.542064,297.912739,271.931977,-91.798693,-10.392305,-1108.512517,150.68842,-358.534517,-1286.91375,van
755.174152,297.912739,259.807621,-55.425626,8.660254,-990.733062,140.296115,-329.089653,-1195.115057,bus
788.083117,268.467875,271.931977,-41.569219,-41.569219,-994.197164,131.635861,-308.305044,-1028.83818,van
732.657492,292.716586,299.64479,-74.478185,17.320508,-957.824097,124.707658,-341.214009,-1117.172771,bus
853.901048,294.448637,256.34352,-46.765372,-43.30127,-1096.388161,147.224319,-332.553755,-1241.880429,van
917.986928,384.515279,252.879418,-126.439709,12.124356,-1189.918905,157.616623,-413.960143,-1621.199556,saab
831.384388,265.003774,292.716586,-79.674337,-32.908965,-1058.283043,136.832014,-339.481958,-1423.745764,saab
722.265187,211.310199,254.611469,-27.712813,-34.641016,-869.489505,126.439709,-237.290961,-874.685658,van
897.202318,206.114046,230.362757,-29.444864,-60.621778,-1089.459958,161.080725,-259.807621,-1406.425256,bus
824.456184,195.721741,273.664028,-6.928203,-72.746134,-1023.642027,136.832014,-261.539672,-1182.990702,saab
801.939524,251.147367,280.592231,-36.373067,-50.229473,-1006.321519,136.832014,-299.64479,-1008.05357,van
756.906203,247.683265,275.396078,-38.105118,-64.08588,-937.039487,124.707658,-275.396078,-876.417709,van
904.130522,393.175533,265.003774,-124.707658,20.78461,-1191.650956,150.68842,-431.280651,-1700.873893,saab
793.27927,273.664028,296.180688,-93.530744,-10.392305,-997.661265,129.903811,-337.749907,-1146.617635,saab
748.245949,297.912739,290.984536,-64.08588,19.052559,-992.465113,136.832014,-344.678111,-1163.938143,bus
784.619016,306.572993,316.965298,-31.176915,45.033321,-1063.479196,133.367912,-351.606314,-1207.239413,van
919.718979,258.07557,282.324282,-57.157677,-10.392305,-1155.277889,145.492268,-327.357603,-1612.539302,opel
961.288198,297.912739,277.128129,-57.157677,24.248711,-1212.435565,143.760217,-341.214009,-1704.337995,saab
796.743371,268.467875,259.807621,-25.980762,-22.51666,-1021.909976,142.028166,-296.180688,-1082.531755,van
937.039487,327.357603,284.056332,-71.014083,29.444864,-1240.148378,164.544827,-389.711432,-1969.341768,opel
888.542064,368.926822,334.285806,-147.224319,65.817931,-1170.866346,136.832014,-445.137058,-1829.045653,saab
727.461339,290.984536,290.984536,-60.621778,3.464102,-961.288198,126.439709,-339.481958,-1129.297127,bus
