@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.104585,0.491154,0.322953,0.99988,0.03708,0.930382,0.005916,0.525488,0.12788,0.707888,0.345098,0.830818,0.868999,0.879017,0.040128,0.553564,0.499222,0.842463,1
0.77405,0.116805,0.857402,0.999959,0.275789,0.493783,0.145352,0.058318,0.194397,0.696259,0.46814,0.09595,0.655041,0.937794,0.17971,0.79183,0.045754,0.787466,3
0.610487,0.184817,0.627559,0.019771,0.186678,0.908194,0.975246,0.95726,0.868919,0.237482,0.783619,0.549854,0.743997,0.000175,0.054742,0.667982,0.944653,0.639297,5
0.92977,0.896504,0.753757,0.012586,0.322357,0.072824,0.951495,0.15618,0.013688,0.510047,0.765776,0.777913,0.847186,0.000059,0.255108,0.6748,0.090318,0.752049,0
0.813434,0.836903,0.635259,0.976688,0.431533,0.02322,0.100417,0.915751,0.014505,0.62037,0.073074,0.596445,0.288869,0.049249,0.616348,0.936158,0.025393,0.547304,4
0.110662,0.177135,0.926441,0.999833,0.528641,0.516496,0.855061,0.961026,0.942874,0.222322,0.10387,0.003383,0.88725,0.856052,0.235313,0.290446,0.926433,0.141117,2
0.131151,0.217395,0.854065,0.999911,0.798664,0.351513,0.872248,0.964416,0.963044,0.306587,0.082541,0.002117,0.890866,0.911753,0.087724,0.401659,0.922105,0.233296,2
0.247914,0.393948,0.840448,0.999954,0.514888,0.496585,0.275784,0.44502,0.241724,0.903369,0.065828,0.036689,0.824851,0.914944,0.06037,0.664181,0.028068,0.751659,3
0.896746,0.876257,0.704755,0.050148,0.994177,0.027028,0.97715,0.22976,0.641323,0.86844,0.042781,0.418871,0.672151,0.000251,0.790535,0.187717,0.306793,0.926008,8
0.073036,0.100965,0.888941,0.999917,0.554995,0.815698,0.624458,0.952407,0.981167,0.298806,0.136126,0.009554,0.512017,0.926887,0.468041,0.599723,0.927494,0.379965,2
0.120024,0.056827,0.906671,0.998875,0.598332,0.650049,0.957072,0.956243,0.981209,0.252562,0.225448,0.003736,0.462301,0.554181,0.752247,0.206466,0.92333,0.131401,2
0.753097,0.164309,0.90819,0.999969,0.29904,0.850567,0.438782,0.066734,0.568802,0.661164,0.918892,0.027045,0.81606,0.954322,0.345005,0.681685,0.08614,0.68493,3
0.873483,0.071039,0.339483,0.999833,0.983759,0.382548,0.005071,0.218303,0.832592,0.400072,0.42457,0.824542,0.015162,0.866981,0.752513,0.391768,0.062572,0.954979,9
0.887937,0.72945,0.357691,0.009651,0.078286,0.248612,0.991469,0.488347,0.024483,0.85396,0.557315,0.402298,0.931055,0.000038,0.118758,0.473395,0.080764,0.302512,0
0.09409,0.113362,0.366257,0.999933,0.040169,0.974044,0.009752,0.849975,0.311043,0.869657,0.101297,0.675308,0.694892,0.921834,0.053758,0.251545,0.257098,0.825258,1
0.259251,0.142824,0.896212,0.999877,0.425161,0.216016,0.878875,0.959753,0.92189,0.125199,0.435202,0.002242,0.519958,0.892242,0.605682,0.518607,0.93592,0.192275,1
0.12414,0.409881,0.835101,0.999972,0.57459,0.417404,0.663564,0.962985,0.890435,0.321538,0.097616,0.004067,0.930008,0.966476,0.063173,0.349806,0.900578,0.436986,2
0.784035,0.831765,0.858449,0.981092,0.535935,0.110869,0.954864,0.048842,0.291006,0.436817,0.802515,0.015947,0.086779,0.058299,0.901554,0.896426,0.030648,0.185855,6
0.071253,0.961764,0.262638,0.999679,0.578382,0.8541,0.442992,0.528545,0.948003,0.909706,0.095779,0.048806,0.96527,0.727127,0.983663,0.950417,0.927609,0.833923,8
0.312156,0.393368,0.134765,0.999741,0.033036,0.852345,0.00394,0.673576,0.094692,0.724288,0.357103,0.919565,0.989372,0.809096,0.051321,0.01805,0.904348,0.207949,1
0.422789,0.209462,0.888117,0.999969,0.599607,0.783537,0.331879,0.12083,0.562914,0.762876,0.497883,0.03164,0.871504,0.94727,0.061572,0.600563,0.059814,0.588919,3
0.785611,0.737151,0.887555,0.999981,0.74129,0.067931,0.301292,0.049052,0.519349,0.60596,0.780179,0.015088,0.062325,0.968642,0.954287,0.685312,0.115909,0.58762,5
0.901366,0.870186,0.578709,0.984917,0.833281,0.012871,0.257219,0.928284,0.029017,0.710818,0.020473,0.256242,0.643165,0.065102,0.224965,0.942855,0.012258,0.511678,4
0.865336,0.892913,0.910776,0.991152,0.451068,0.039987,0.92132,0.05323,0.10482,0.242084,0.777418,0.013477,0.280057,0.102657,0.682482,0.930959,0.033172,0.067796,6
0.066537,0.125923,0.885327,0.998333,0.19688,0.816654,0.971613,0.95939,0.865138,0.182886,0.502226,0.003629,0.623837,0.416627,0.076927,0.629944,0.542139,0.822597,7
0.055887,0.2004,0.886872,0.999608,0.284154,0.919001,0.948195,0.953978,0.958874,0.18396,0.779162,0.003936,0.30535,0.770975,0.060806,0.930937,0.734107,0.797419,7
0.916199,0.449864,0.581219,0.749879,0.928672,0.011146,0.995658,0.215386,0.22713,0.857429,0.54367,0.016909,0.280306,0.005307,0.673546,0.071912,0.024853,0.921724,0
0.408824,0.24463,0.953847,0.999936,0.431046,0.846043,0.226569,0.100803,0.479284,0.81486,0.491666,0.077644,0.930196,0.914913,0.05176,0.440674,0.116267,0.549112,3
0.581363,0.940999,0.839672,0.998965,0.971933,0.032054,0.968997,0.054772,0.857135,0.399212,0.66263,0.002236,0.096744,0.476339,0.950196,0.859399,0.223783,0.158233,6
0.79359,0.567596,0.55535,0.960884,0.946933,0.019753,0.995408,0.651963,0.596177,0.974329,0.171858,0.004459,0.070783,0.03211,0.968172,0.118999,0.025983,0.87084,0
0.78591,0.797702,0.928634,0.999966,0.494914,0.063202,0.288426,0.051859,0.262567,0.617704,0.791367,0.024061,0.201137,0.949909,0.960812,0.710046,0.162717,0.584245,5
0.896053,0.371259,0.571044,0.999816,0.740073,0.024697,0.008691,0.8598,0.084138,0.793472,0.119512,0.649037,0.05143,0.834807,0.857706,0.218884,0.062267,0.91195,9
0.172267,0.145857,0.210692,0.999899,0.04407,0.966557,0.004532,0.501891,0.313592,0.687078,0.431501,0.874707,0.925724,0.906975,0.045006,0.095496,0.779504,0.546787,1
0.06072,0.154586,0.939677,0.998269,0.684046,0.723958,0.989452,0.955285,0.992325,0.056674,0.886359,0.001418,0.099035,0.507578,0.278654,0.9435,0.930515,0.686831,7
0.837302,0.847582,0.740628,0.97589,0.216448,0.037927,0.138659,0.328539,0.019691,0.27394,0.460932,0.535526,0.232916,0.050675,0.660984,0.943136,0.066486,0.341501,4
0.096015,0.333251,0.939639,0.999787,0.920651,0.249692,0.935191,0.958153,0.978502,0.287285,0.111013,0.001393,0.455624,0.823563,0.19853,0.938511,0.830343,0.289246,2
0.244896,0.740522,0.799479,0.99969,0.972652,0.085335,0.954599,0.153952,0.97109,0.772142,0.284671,0.002166,0.05367,0.745032,0.977134,0.718071,0.52371,0.549828,6
0.637933,0.45059,0.310788,0.999994,0.088405,0.917068,0.049449,0.044648,0.58452,0.783272,0.866574,0.094805,0.157321,0.989672,0.766795,0.729526,0.104835,0.658248,9
0.985651,0.187627,0.043707,0.010962,0.931621,0.582616,0.766552,0.282193,0.559951,0.942255,0.390255,0.970532,0.308117,0.000072,0.391898,0.935084,0.098499,0.235523,8
0.649288,0.513433,0.760024,0.021364,0.919031,0.753518,0.982147,0.95626,0.981163,0.073844,0.767862,0.436909,0.584964,0.000207,0.748412,0.428499,0.966173,0.744506,5
0.216092,0.128861,0.425746,0.999965,0.052779,0.893679,0.512702,0.955006,0.800698,0.417937,0.341543,0.009813,0.725403,0.958531,0.040647,0.24054,0.692733,0.157955,1
0.045648,0.151073,0.938851,0.999968,0.150347,0.951212,0.296657,0.934566,0.949266,0.087928,0.484619,0.022591,0.878857,0.968537,0.08282,0.67412,0.959696,0.64031,2
0.051579,0.132776,0.935472,0.999967,0.169097,0.945041,0.326116,0.949917,0.950366,0.105392,0.47474,0.019433,0.833568,0.967483,0.087017,0.753813,0.94329,0.654396,2
0.349507,0.769362,0.855091,0.033056,0.90992,0.573498,0.992887,0.960046,0.940967,0.134901,0.623453,0.180076,0.796742,0.000232,0.272432,0.408922,0.910083,0.821592,5
0.534873,0.933958,0.785854,0.997198,0.975302,0.016793,0.979615,0.195594,0.508052,0.922198,0.111072,0.003275,0.095015,0.225055,0.961493,0.666484,0.017583,0.53582,6
0.8947,0.926032,0.912973,0.982057,0.72593,0.024812,0.928144,0.055092,0.09964,0.15139,0.783179,0.020035,0.349385,0.059404,0.697465,0.886433,0.02767,0.110271,6
0.051028,0.083773,0.968206,0.999806,0.027512,0.967101,0.892088,0.851888,0.886898,0.077606,0.981484,0.00758,0.412546,0.87071,0.074838,0.854155,0.868333,0.80563,7
0.270606,0.058138,0.288884,0.999963,0.092681,0.97871,0.02913,0.950204,0.765179,0.740503,0.268846,0.289756,0.860557,0.958126,0.054416,0.116247,0.589486,0.262424,1
0.081919,0.249536,0.916563,0.998894,0.809802,0.410209,0.923943,0.964713,0.941183,0.833402,0.024371,0.004192,0.932788,0.471516,0.102688,0.428188,0.767291,0.372138,2
0.371114,0.202931,0.685846,0.984259,0.433369,0.040149,0.984138,0.96037,0.85137,0.220572,0.608759,0.004773,0.155985,0.105704,0.924967,0.080944,0.938851,0.751309,8
0.905484,0.775192,0.529363,0.004386,0.024995,0.766136,0.779334,0.08096,0.03648,0.141153,0.893322,0.96716,0.894508,0.000032,0.026365,0.952781,0.468053,0.457036,0
0.108899,0.861068,0.13141,0.999557,0.812634,0.915852,0.884902,0.278859,0.995627,0.985919,0.039697,0.009344,0.243646,0.726378,0.881546,0.701262,0.787653,0.924838,8
0.403189,0.054506,0.935122,0.999975,0.035472,0.950725,0.402152,0.054349,0.580231,0.774619,0.836212,0.027784,0.559331,0.961864,0.633941,0.37808,0.162442,0.502072,3
0.523942,0.934968,0.755264,0.997551,0.974602,0.018414,0.985144,0.152332,0.763853,0.81535,0.295577,0.002089,0.076645,0.278832,0.958569,0.708807,0.092474,0.500532,6
0.289879,0.149874,0.637329,0.99999,0.880213,0.62549,0.134284,0.045408,0.868736,0.784053,0.528892,0.040423,0.041328,0.979685,0.424892,0.767066,0.042798,0.800406,5
0.964137,0.771477,0.800461,0.993199,0.64279,0.015517,0.51911,0.779416,0.027286,0.097372,0.335491,0.092756,0.838784,0.149192,0.052949,0.943942,0.034791,0.520501,4
0.818476,0.964993,0.820607,0.996487,0.91026,0.011845,0.96672,0.119014,0.177112,0.689104,0.352197,0.004191,0.539732,0.192751,0.514868,0.884905,0.027826,0.104637,6
0.32371,0.073192,0.058339,0.999641,0.026315,0.955822,0.003343,0.804483,0.210963,0.887952,0.277687,0.946492,0.944795,0.763933,0.04552,0.043748,0.822568,0.134356,1
0.836396,0.857947,0.845764,0.985698,0.822275,0.062813,0.966486,0.051586,0.513187,0.266454,0.869835,0.01061,0.067744,0.081528,0.948282,0.868257,0.0588,0.249785,6
0.592885,0.938653,0.880809,0.977489,0.070573,0.076275,0.054545,0.756261,0.003884,0.69585,0.101555,0.787043,0.890623,0.056268,0.075556,0.910752,0.110008,0.55164,4
0.455536,0.026255,0.024122,0.99949,0.013401,0.977501,0.002575,0.598752,0.205088,0.956371,0.289593,0.967787,0.869363,0.689885,0.054288,0.085082,0.671702,0.069595,1
0.051493,0.034302,0.948118,0.999848,0.146012,0.877388,0.869365,0.934129,0.98467,0.311632,0.26054,0.003107,0.081891,0.874203,0.899634,0.816046,0.89718,0.276862,2
0.747752,0.904087,0.86173,0.979812,0.14536,0.045295,0.073273,0.734491,0.008478,0.543718,0.156412,0.689751,0.608064,0.062975,0.328806,0.913454,0.084948,0.542566,4
0.504437,0.13897,0.300048,0.999985,0.994205,0.71545,0.032057,0.056512,0.936505,0.904687,0.125076,0.235947,0.311836,0.973014,0.123455,0.745281,0.029907,0.927167,5
0.525427,0.130304,0.031912,0.999371,0.037958,0.845736,0.003218,0.951292,0.100456,0.916171,0.190413,0.954234,0.977951,0.661511,0.039483,0.025096,0.837784,0.064014,1
0.975994,0.257596,0.088636,0.002711,0.9737,0.309472,0.947244,0.962576,0.962116,0.72802,0.387154,0.853265,0.717003,0.000033,0.147462,0.831872,0.958625,0.190331,5
0.889222,0.850595,0.809013,0.979855,0.225316,0.030897,0.61997,0.420822,0.013241,0.257976,0.4907,0.134669,0.708299,0.057137,0.104162,0.960785,0.040776,0.178391,4
0.184012,0.062007,0.257509,0.999945,0.028902,0.986943,0.006436,0.248454,0.389744,0.76638,0.36399,0.792859,0.82388,0.938381,0.055345,0.128644,0.463499,0.675699,1
0.917914,0.910404,0.81112,0.012955,0.122641,0.151596,0.862451,0.071289,0.007923,0.298642,0.837148,0.906308,0.835864,0.000063,0.189556,0.803066,0.105206,0.729561,0
0.813786,0.541264,0.950271,0.999938,0.11291,0.077947,0.038702,0.051646,0.0549,0.843374,0.755637,0.292053,0.479146,0.927694,0.864287,0.516133,0.389295,0.713707,9
0.115637,0.870145,0.960229,0.266315,0.925538,0.138443,0.996286,0.315544,0.784536,0.894858,0.036551,0.032044,0.331094,0.00097,0.950565,0.226385,0.295333,0.893399,8
0.876426,0.868497,0.710961,0.999973,0.958708,0.023284,0.102483,0.052712,0.732425,0.552913,0.753915,0.043484,0.097045,0.963814,0.931754,0.268397,0.364039,0.599893,5
0.210312,0.864689,0.911565,0.999895,0.088157,0.395481,0.026257,0.039595,0.120401,0.813221,0.724274,0.440197,0.2853,0.876113,0.966996,0.901382,0.43257,0.687632,9
0.458141,0.925642,0.738947,0.998202,0.97552,0.026799,0.987626,0.209982,0.899797,0.781363,0.323141,0.001325,0.08675,0.351899,0.966041,0.777508,0.225228,0.472697,6
0.065226,0.257158,0.838294,0.999976,0.075504,0.962204,0.030791,0.073078,0.465626,0.524264,0.500917,0.314432,0.853826,0.966498,0.049753,0.390738,0.494373,0.87892,3
0.679594,0.02373,0.940429,0.999948,0.056677,0.905535,0.754675,0.062074,0.690242,0.550825,0.953016,0.010473,0.440835,0.936547,0.418458,0.74241,0.17897,0.533779,3
0.914011,0.945191,0.618323,0.025079,0.470256,0.036983,0.986783,0.324531,0.021352,0.810769,0.400731,0.358546,0.80087,0.000097,0.172727,0.71839,0.044405,0.888305,0
0.360958,0.778646,0.325987,0.999974,0.038233,0.497821,0.004464,0.036678,0.13809,0.516082,0.884552,0.669303,0.104969,0.966392,0.930823,0.269395,0.61333,0.765317,9
0.030806,0.402054,0.777484,0.999973,0.172849,0.977773,0.010597,0.523656,0.5723,0.396167,0.360057,0.592688,0.787061,0.967105,0.065344,0.759032,0.516763,0.983415,7
0.832595,0.068495,0.18382,0.003345,0.424192,0.89918,0.971003,0.959367,0.948322,0.594675,0.574727,0.795967,0.81063,0.000038,0.082681,0.641206,0.976708,0.117134,5
0.244277,0.425401,0.286171,0.999839,0.046836,0.934432,0.005092,0.053655,0.367876,0.186334,0.932179,0.894154,0.969571,0.88403,0.095349,0.083904,0.977542,0.275882,1
0.918751,0.944704,0.805004,0.982272,0.856221,0.021705,0.950768,0.062858,0.167936,0.238215,0.774343,0.015307,0.281025,0.061703,0.764184,0.895904,0.027483,0.109122,6
0.099324,0.212617,0.79722,0.996705,0.602478,0.646051,0.982582,0.96387,0.915332,0.203082,0.519869,0.003958,0.767139,0.301714,0.062112,0.28109,0.696178,0.801508,7
0.096091,0.127496,0.931109,0.99281,0.221841,0.872578,0.937225,0.052273,0.448544,0.693923,0.484385,0.027861,0.395766,0.109481,0.263486,0.442106,0.020054,0.800326,7
0.067566,0.115362,0.924192,0.999635,0.371769,0.756865,0.877123,0.954633,0.948138,0.173755,0.09527,0.005482,0.71443,0.757305,0.397153,0.335791,0.885101,0.221644,2
0.10462,0.908729,0.806781,0.999929,0.019434,0.826235,0.018771,0.039683,0.054206,0.865587,0.650529,0.529986,0.654106,0.893147,0.922757,0.872916,0.208108,0.735814,9
0.905144,0.942933,0.829688,0.980862,0.83926,0.018827,0.964837,0.094852,0.090801,0.278003,0.625336,0.011594,0.807391,0.055132,0.079065,0.929909,0.031495,0.091653,6
0.549992,0.563972,0.737685,0.021203,0.415527,0.972673,0.938611,0.043493,0.611804,0.942691,0.130187,0.856257,0.617994,0.000108,0.835809,0.422458,0.100075,0.613045,8
0.740913,0.156352,0.929164,0.999981,0.138219,0.935988,0.207379,0.058733,0.52984,0.578867,0.909674,0.055037,0.720057,0.972159,0.415203,0.753601,0.075487,0.803975,3
0.137745,0.466814,0.829642,0.999975,0.471112,0.548777,0.544166,0.961542,0.930967,0.304886,0.189942,0.006526,0.925718,0.972264,0.384466,0.149772,0.962665,0.400047,2
0.955297,0.598235,0.425473,0.004638,0.041895,0.537678,0.584535,0.054341,0.021874,0.296807,0.947875,0.989383,0.911821,0.000033,0.203365,0.695581,0.597855,0.238126,0
0.097855,0.760399,0.756074,0.169039,0.042212,0.968192,0.994095,0.689863,0.918652,0.019277,0.98102,0.065856,0.832867,0.001081,0.043031,0.56967,0.979698,0.669466,5
0.356354,0.060092,0.025959,0.999831,0.966042,0.890558,0.009927,0.83162,0.993495,0.935024,0.048623,0.74085,0.040618,0.889565,0.899715,0.068763,0.842313,0.274943,9
0.907454,0.906245,0.874964,0.035972,0.134449,0.129716,0.782409,0.137427,0.007291,0.155259,0.808698,0.880463,0.837874,0.000157,0.126627,0.893034,0.098957,0.61857,0
0.316735,0.839138,0.742275,0.99794,0.97889,0.055427,0.984664,0.183814,0.953404,0.855,0.17429,0.001701,0.03713,0.322685,0.974034,0.847811,0.209705,0.461439,6
0.857122,0.910677,0.861131,0.983996,0.715812,0.03733,0.951466,0.053249,0.162062,0.305091,0.764177,0.015488,0.196254,0.065453,0.854244,0.859271,0.025969,0.190465,6
0.390025,0.093556,0.928267,0.999975,0.107307,0.889512,0.275619,0.046956,0.532422,0.800514,0.693177,0.037414,0.219579,0.956831,0.816625,0.743792,0.051741,0.572367,3
0.189305,0.462034,0.88025,0.999911,0.897606,0.248824,0.795458,0.965,0.954804,0.283457,0.113895,0.004033,0.943692,0.918936,0.176076,0.330103,0.951825,0.18615,2
0.816485,0.89975,0.904804,0.993652,0.66861,0.032053,0.954692,0.058996,0.128628,0.311157,0.77852,0.008765,0.389101,0.132314,0.581265,0.858749,0.031578,0.199512,6
0.339055,0.819636,0.445865,0.999947,0.020298,0.695916,0.007657,0.047472,0.061339,0.439119,0.816018,0.680552,0.882892,0.935668,0.53147,0.046939,0.703144,0.514557,9
0.849671,0.258849,0.198224,0.999984,0.152075,0.927178,0.008253,0.03954,0.698018,0.876027,0.398882,0.411547,0.067635,0.978186,0.64164,0.900488,0.078637,0.833664,9
0.857175,0.76054,0.930845,0.025198,0.082165,0.380697,0.731613,0.047396,0.02804,0.090688,0.931805,0.935209,0.590299,0.000136,0.483933,0.89012,0.267308,0.818597,0
0.307731,0.036365,0.933605,0.999977,0.035646,0.9342,0.499475,0.049564,0.681072,0.583017,0.86953,0.014935,0.175998,0.963056,0.712289,0.830523,0.136677,0.596669,3
0.800214,0.449535,0.525311,0.007646,0.924075,0.747276,0.96096,0.95368,0.983336,0.154127,0.629934,0.714347,0.404279,0.000088,0.666683,0.829298,0.965121,0.789964,5
0.838632,0.065074,0.706696,0.999964,0.69036,0.570081,0.026452,0.056627,0.541071,0.93686,0.814847,0.451458,0.349833,0.953393,0.704634,0.961062,0.133502,0.940885,9
0.170638,0.42398,0.586435,0.99998,0.342879,0.442718,0.170304,0.961026,0.592328,0.717227,0.084244,0.033935,0.961605,0.973261,0.049316,0.111977,0.83895,0.435306,2
0.03899,0.225117,0.898271,0.99974,0.044709,0.933664,0.951259,0.954076,0.629279,0.321837,0.497117,0.003259,0.61535,0.773607,0.049002,0.528806,0.215399,0.850159,7
0.059377,0.230792,0.932567,0.9999,0.090416,0.964381,0.872407,0.741206,0.904879,0.1167,0.946867,0.007288,0.640831,0.920949,0.050672,0.7646,0.809924,0.888855,7
0.538524,0.204542,0.894378,0.999951,0.683768,0.647722,0.324387,0.104244,0.50844,0.832499,0.333293,0.039087,0.868584,0.923016,0.068369,0.65311,0.053757,0.579812,3
0.080375,0.179935,0.877066,0.999957,0.236293,0.839158,0.573384,0.959245,0.918913,0.151698,0.250246,0.010828,0.916282,0.959657,0.103427,0.313393,0.951613,0.468109,2
0.649764,0.936482,0.67403,0.990651,0.965399,0.044839,0.982446,0.061465,0.872919,0.485646,0.68896,0.004663,0.079542,0.121404,0.954188,0.862868,0.24571,0.253364,6
0.869375,0.715235,0.646688,0.999989,0.896671,0.018186,0.096573,0.077481,0.354353,0.794577,0.535613,0.03632,0.091917,0.978586,0.805329,0.351847,0.083623,0.74172,5
0.084334,0.112074,0.867492,0.991563,0.766613,0.620557,0.965157,0.961861,0.960463,0.10201,0.267902,0.008478,0.749789,0.159722,0.094556,0.475208,0.833312,0.674736,7
0.038058,0.660475,0.859183,0.99996,0.12075,0.944184,0.013899,0.308106,0.422268,0.161011,0.635495,0.547275,0.906401,0.957008,0.040569,0.60749,0.788222,0.96808,7
0.984712,0.005619,0.003395,0.252804,0.009492,0.986681,0.000803,0.671772,0.193455,0.911614,0.492522,0.999908,0.967171,0.002185,0.050179,0.015655,0.976104,0.002835,9
0.288777,0.753571,0.893894,0.998758,0.754851,0.284405,0.965215,0.046922,0.854949,0.610287,0.742736,0.003637,0.039353,0.424756,0.962301,0.880598,0.133679,0.25851,6
0.149612,0.298447,0.895112,0.999875,0.927958,0.319519,0.860583,0.959371,0.980286,0.486761,0.13226,0.003101,0.600199,0.891166,0.355155,0.763719,0.886048,0.26735,2
0.734805,0.36818,0.664652,0.03277,0.527425,0.965369,0.949287,0.044042,0.706563,0.896146,0.334547,0.790956,0.276789,0.000167,0.739182,0.796268,0.053542,0.803967,8
0.666966,0.704895,0.52651,0.004339,0.918223,0.672555,0.9736,0.956674,0.963736,0.154534,0.503917,0.69251,0.705402,0.00005,0.155771,0.931878,0.967135,0.763494,5
0.045268,0.048385,0.91369,0.999334,0.411224,0.934225,0.981994,0.935983,0.991798,0.026091,0.963909,0.001774,0.072737,0.701728,0.065398,0.934748,0.855493,0.839568,7
0.421687,0.954608,0.794729,0.016997,0.758109,0.552119,0.990989,0.959861,0.885323,0.065901,0.713797,0.232656,0.894599,0.000134,0.293874,0.596541,0.955627,0.773878,5
0.066578,0.195534,0.935943,0.999674,0.657278,0.542313,0.846153,0.946338,0.976449,0.194262,0.142932,0.00497,0.131974,0.781145,0.766294,0.887296,0.865747,0.40857,2
0.737413,0.953233,0.78055,0.995999,0.957653,0.027852,0.965247,0.080938,0.50705,0.682178,0.602756,0.005827,0.103386,0.194314,0.912196,0.857883,0.034538,0.126893,6
0.136011,0.447989,0.898855,0.987893,0.767132,0.214968,0.963451,0.96298,0.820242,0.101316,0.126433,0.006572,0.817218,0.101844,0.076911,0.724172,0.596924,0.841305,7
0.199749,0.073478,0.165691,0.999904,0.046822,0.975802,0.004219,0.335489,0.555057,0.521475,0.659491,0.8821,0.895145,0.92093,0.0445,0.067777,0.922952,0.384732,1
0.046481,0.030237,0.929329,0.996648,0.620239,0.913856,0.97603,0.954671,0.993797,0.023942,0.899263,0.004901,0.14152,0.368133,0.097776,0.88673,0.923599,0.711385,7
0.527327,0.950937,0.771036,0.998023,0.977524,0.040886,0.97657,0.053627,0.914691,0.637785,0.404332,0.002291,0.097749,0.339036,0.957147,0.912505,0.277467,0.099049,6
0.920271,0.7763,0.873679,0.989415,0.854856,0.029891,0.954406,0.298,0.236583,0.165703,0.796745,0.010171,0.219166,0.103872,0.300118,0.940934,0.026068,0.127477,6
0.301281,0.104145,0.425389,0.999946,0.313031,0.981161,0.035282,0.53,0.948698,0.089993,0.805316,0.351407,0.901403,0.958293,0.054379,0.19791,0.949153,0.445788,1
0.169987,0.063722,0.147518,0.999927,0.077049,0.969924,0.005686,0.939867,0.442544,0.905583,0.093554,0.788799,0.671136,0.924176,0.055937,0.144799,0.3844,0.686541,1
0.0808,0.60296,0.812815,0.09119,0.079788,0.98432,0.995142,0.839228,0.95479,0.016745,0.976438,0.100609,0.83734,0.000657,0.041043,0.437649,0.981161,0.668571,5
0.076685,0.357959,0.916206,0.999931,0.864523,0.586774,0.707813,0.955948,0.984231,0.292286,0.142083,0.00526,0.572718,0.93698,0.229007,0.930912,0.921004,0.554679,2
0.103877,0.127599,0.834387,0.997936,0.517264,0.950567,0.991805,0.075707,0.940898,0.836787,0.873529,0.0041,0.845079,0.346988,0.100204,0.072008,0.317649,0.728793,8
0.559911,0.903384,0.860076,0.97854,0.082043,0.072008,0.051617,0.701585,0.005958,0.459612,0.108128,0.790948,0.927697,0.060359,0.070659,0.927693,0.233468,0.66778,4
0.969274,0.067863,0.151469,0.015745,0.909139,0.889847,0.951638,0.043553,0.931334,0.944268,0.573757,0.84034,0.022215,0.0001,0.881114,0.947165,0.058399,0.440366,8
0.176609,0.335582,0.800193,0.999984,0.472779,0.659224,0.730951,0.093662,0.636521,0.693064,0.574129,0.003235,0.562509,0.96422,0.031385,0.47666,0.045261,0.471808,1
0.148092,0.219642,0.624728,0.999957,0.293247,0.432646,0.830446,0.96215,0.893928,0.216057,0.092139,0.001421,0.829951,0.942441,0.056655,0.242997,0.82373,0.214113,1
0.60202,0.614596,0.709365,0.009972,0.707665,0.929178,0.903436,0.956376,0.954683,0.028404,0.778539,0.817033,0.843784,0.000109,0.04203,0.714541,0.963964,0.929042,5
0.097328,0.154097,0.746706,0.991741,0.309463,0.593652,0.968798,0.962981,0.737996,0.360897,0.222583,0.008719,0.814841,0.133944,0.074247,0.159398,0.473757,0.888119,7
0.957263,0.455881,0.93965,0.265407,0.464619,0.064448,0.874508,0.062184,0.018578,0.066061,0.92247,0.654139,0.745171,0.001234,0.182992,0.215675,0.069089,0.877439,0
0.065423,0.713163,0.897799,0.999946,0.035541,0.93023,0.021952,0.036398,0.321957,0.435267,0.864069,0.490708,0.263269,0.93406,0.962586,0.844044,0.504307,0.876878,9
0.203924,0.633002,0.671686,0.017933,0.396001,0.924621,0.989744,0.95378,0.95676,0.097971,0.495077,0.260411,0.679308,0.000139,0.128033,0.607356,0.944398,0.820877,5
0.95857,0.699618,0.201581,0.006018,0.974057,0.250896,0.97145,0.966188,0.945427,0.366482,0.403433,0.631386,0.908705,0.000062,0.119362,0.846802,0.956604,0.473691,5
0.848064,0.933549,0.710272,0.331143,0.562595,0.017631,0.996561,0.572919,0.038221,0.877899,0.297466,0.021869,0.838098,0.000998,0.149734,0.742066,0.026951,0.74643,0
0.10553,0.509995,0.877309,0.999955,0.783051,0.469205,0.612505,0.959183,0.896901,0.54494,0.0672,0.006663,0.855107,0.94708,0.066566,0.729335,0.707779,0.586048,2
0.127096,0.51104,0.915526,0.999837,0.938895,0.194494,0.919832,0.96304,0.96372,0.312782,0.105422,0.001678,0.787563,0.856494,0.079519,0.885481,0.847968,0.377672,2
0.880397,0.06226,0.084252,0.999917,0.979003,0.503539,0.009655,0.21883,0.915411,0.86229,0.259602,0.648379,0.024054,0.917307,0.720643,0.201031,0.089844,0.632578,9
