@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N12-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.262452,0.971859,0.311035,0.982787,0.891662,0.010353,0.006098,0.308801,0.124417,0.973528,0.932065,0.169515,9
0.022301,0.979314,0.968962,0.000027,0.912919,0.656163,0.99267,0.859836,0.772069,0.735077,0.985579,0.330772,8
0.064039,0.872536,0.880797,0.990102,0.913496,0.282053,0.001102,0.992063,0.098826,0.994024,0.009151,0.336233,9
0.265281,0.864631,0.027364,0.000007,0.896697,0.421904,0.996234,0.996837,0.019184,0.965211,0.044705,0.902128,0
0.299393,0.173565,0.287864,0.009981,0.219578,0.014808,0.999781,0.972017,0.146626,0.018076,0.027169,0.070279,0
0.267826,0.011666,0.050086,0.999853,0.163008,0.94327,0.430821,0.106508,0.958481,0.003428,0.248522,0.321262,1
0.200224,0.956476,0.268114,0.000135,0.800431,0.295286,0.995681,0.218218,0.389009,0.354858,0.911559,0.905626,8
0.862861,0.025862,0.058273,0.000749,0.786195,0.904434,0.999666,0.009617,0.043254,0.038628,0.485315,0.196702,5
0.405105,0.983325,0.724081,0.994913,0.275462,0.015245,0.004286,0.032884,0.096499,0.929519,0.771182,0.489611,9
0.382323,0.869473,0.761856,0.967767,0.011392,0.049554,0.994149,0.87876,0.022043,0.006213,0.244196,0.012997,6
0.802875,0.97166,0.093089,0.999735,0.12982,0.037072,0.029643,0.806799,0.968124,0.086084,0.858101,0.823833,3
0.036785,0.496296,0.926898,0.000649,0.169163,0.021908,0.999718,0.015638,0.090595,0.031723,0.05341,0.340789,8
0.205008,0.736811,0.016587,0.977911,0.97404,0.529727,0.000675,0.831091,0.9124,0.988194,0.013396,0.977686,1
0.628292,0.980117,0.075671,0.998988,0.972366,0.971997,0.00049,0.191477,0.989995,0.589728,0.259393,0.984646,1
0.093673,0.828421,0.99757,0.99806,0.036022,0.214759,0.935775,0.304818,0.795882,0.002337,0.959636,0.017906,6
0.84785,0.783998,0.795812,0.000554,0.188,0.023386,0.999664,0.953045,0.013512,0.354653,0.116841,0.102258,0
0.869412,0.06361,0.138349,0.006233,0.98983,0.991538,0.996973,0.005293,0.196047,0.007444,0.491478,0.746662,5
0.584298,0.980953,0.591022,0.999401,0.416272,0.081755,0.003626,0.400671,0.142953,0.546768,0.955893,0.946617,9
0.177478,0.959566,0.460556,0.999379,0.750045,0.261191,0.004333,0.475268,0.993054,0.288886,0.755939,0.942194,1
0.016255,0.668399,0.889656,0.993013,0.963325,0.078,0.005451,0.438302,0.990454,0.947479,0.991783,0.007295,9
0.672886,0.168819,0.149866,0.975598,0.010307,0.052842,0.841958,0.93032,0.047926,0.540236,0.394436,0.010339,4
0.176492,0.018742,0.042474,0.998803,0.381489,0.962468,0.554517,0.030661,0.991153,0.002213,0.367167,0.710084,2
0.872377,0.976541,0.99383,0.999909,0.033025,0.245279,0.092918,0.828006,0.705846,0.062224,0.89822,0.156377,5
0.859742,0.025787,0.039305,0.897226,0.385713,0.748701,0.96086,0.104374,0.924959,0.014191,0.34967,0.473569,7
0.216797,0.180287,0.042885,0.996458,0.889072,0.03823,0.00138,0.60874,0.975101,0.972942,0.243958,0.982729,1
0.479269,0.0325,0.03398,0.000015,0.961682,0.959576,0.996728,0.217914,0.042247,0.7095,0.295208,0.375495,5
0.813476,0.356219,0.027132,0.060375,0.058167,0.281734,0.230624,0.823843,0.00572,0.99835,0.161725,0.986005,4
0.255463,0.017695,0.439274,0.999589,0.054496,0.972266,0.716722,0.148302,0.967431,0.002504,0.709766,0.503473,1
0.254153,0.906639,0.981529,0.983757,0.021135,0.411521,0.990783,0.344508,0.039877,0.001617,0.775979,0.009972,6
0.018014,0.696781,0.717018,0.000025,0.543435,0.024349,0.998795,0.111451,0.111079,0.487221,0.721461,0.211919,8
0.603727,0.969816,0.979863,0.998991,0.016898,0.575471,0.93643,0.659079,0.238763,0.001261,0.928688,0.255545,6
0.018122,0.474377,0.022636,0.000013,0.938264,0.330467,0.998856,0.99873,0.090387,0.631871,0.014071,0.753352,0
0.201099,0.28141,0.030952,0.996059,0.904762,0.055201,0.001335,0.73574,0.972504,0.974511,0.027154,0.979138,1
0.878348,0.973709,0.170142,0.99951,0.092409,0.119921,0.133093,0.908711,0.923676,0.028496,0.590175,0.861051,3
0.94032,0.550801,0.022979,0.998744,0.466971,0.117827,0.002326,0.031776,0.533191,0.915113,0.02132,0.96455,7
0.248766,0.028915,0.546817,0.999799,0.24752,0.955915,0.068933,0.031247,0.97525,0.014679,0.726752,0.72794,2
0.120688,0.83756,0.033268,0.976176,0.067135,0.003804,0.956314,0.041538,0.858955,0.002231,0.879207,0.70913,7
0.976507,0.25261,0.027015,0.999699,0.68286,0.991603,0.00614,0.007997,0.82739,0.084082,0.281053,0.989507,2
0.965763,0.883424,0.134603,0.95493,0.046314,0.45601,0.059441,0.581037,0.013811,0.918722,0.033922,0.962422,4
0.957252,0.986845,0.994874,0.994139,0.243232,0.630578,0.004199,0.946508,0.194696,0.990674,0.424164,0.030921,9
0.718848,0.965135,0.875735,0.998211,0.004693,0.337552,0.966431,0.899046,0.029902,0.005982,0.346915,0.017901,6
0.951735,0.344932,0.272645,0.223577,0.020698,0.487759,0.153568,0.211735,0.02262,0.99906,0.078864,0.915565,4
0.862431,0.148101,0.026675,0.948259,0.025341,0.041863,0.192728,0.94497,0.038111,0.969616,0.087242,0.578347,4
0.967397,0.03238,0.116745,0.967024,0.361257,0.856918,0.965354,0.032792,0.955386,0.003585,0.964844,0.767978,7
0.320482,0.950467,0.99075,0.998316,0.021732,0.096235,0.026727,0.978283,0.814354,0.766144,0.039714,0.139897,9
0.555657,0.897049,0.029615,0.999161,0.041732,0.048447,0.123454,0.8273,0.888353,0.101532,0.508879,0.141848,3
0.072747,0.636952,0.03315,0.967384,0.983286,0.423791,0.000404,0.903037,0.984758,0.994571,0.024043,0.976051,1
0.927987,0.104734,0.075012,0.994016,0.35061,0.969174,0.922943,0.009407,0.939869,0.00069,0.989032,0.591208,7
0.694976,0.261611,0.025629,0.66319,0.0119,0.108908,0.810382,0.970384,0.005966,0.894837,0.062714,0.636994,4
0.12518,0.931048,0.702094,0.000021,0.527782,0.030747,0.998734,0.922706,0.007905,0.75769,0.944209,0.029448,8
0.942584,0.978003,0.957522,0.9999,0.136729,0.270851,0.017803,0.615536,0.959082,0.196487,0.963877,0.203074,5
0.294315,0.69417,0.021014,0.999611,0.094451,0.006016,0.046011,0.218913,0.952331,0.120025,0.530868,0.93915,3
0.130964,0.972863,0.376492,0.000021,0.762301,0.161967,0.997946,0.983019,0.251244,0.822305,0.987962,0.027165,8
0.702989,0.502098,0.705118,0.002063,0.157233,0.01284,0.999845,0.963774,0.013859,0.07226,0.095814,0.101989,0
0.116722,0.02892,0.673269,0.99814,0.109378,0.973526,0.488404,0.054007,0.986501,0.01134,0.92631,0.621073,2
0.854974,0.974,0.939921,0.999726,0.069502,0.197881,0.057529,0.63721,0.942565,0.217546,0.972821,0.045089,5
0.640382,0.980564,0.051162,0.000004,0.941125,0.884065,0.981235,0.989592,0.055325,0.987465,0.187157,0.976015,0
0.907902,0.901295,0.04371,0.00007,0.289194,0.090076,0.999446,0.968146,0.00934,0.732218,0.052608,0.366116,0
0.912931,0.969835,0.928952,0.999127,0.013957,0.136745,0.059734,0.865832,0.169432,0.300515,0.135228,0.931442,9
0.631918,0.969893,0.917553,0.999834,0.338464,0.21908,0.00334,0.018434,0.981057,0.418205,0.994567,0.199223,5
0.129977,0.020053,0.05709,0.997123,0.071415,0.976418,0.664538,0.027191,0.911234,0.007514,0.486564,0.307611,2
0.918665,0.024268,0.064868,0.835347,0.158497,0.865554,0.981217,0.059653,0.932172,0.008349,0.917532,0.744023,7
0.756022,0.046451,0.631437,0.0003,0.699521,0.934037,0.999547,0.04851,0.015835,0.088482,0.876457,0.038837,5
0.336877,0.222851,0.840872,0.003576,0.161424,0.007913,0.999862,0.975734,0.035764,0.046811,0.051532,0.086263,0
0.929936,0.977816,0.972732,0.999857,0.065497,0.22902,0.010585,0.51925,0.217974,0.372915,0.602492,0.985917,9
0.031307,0.673266,0.657608,0.000235,0.268471,0.010761,0.999166,0.06305,0.083815,0.212195,0.068867,0.892688,8
0.305469,0.046989,0.601786,0.080758,0.08439,0.006316,0.999689,0.957447,0.012953,0.013884,0.121554,0.038573,0
0.924217,0.973943,0.987343,0.999913,0.03519,0.637056,0.101866,0.464492,0.247378,0.027826,0.70873,0.064777,5
0.679391,0.029331,0.026223,0.000271,0.974657,0.977994,0.999305,0.037929,0.033749,0.034611,0.553265,0.476559,5
0.146475,0.027061,0.346343,0.982797,0.001289,0.869796,0.979149,0.257903,0.503021,0.009119,0.978639,0.068602,2
0.110394,0.034667,0.048824,0.000009,0.977113,0.968862,0.995985,0.428,0.629264,0.745904,0.667116,0.335556,5
0.81488,0.018157,0.049345,0.789736,0.354209,0.574218,0.975802,0.040424,0.905978,0.013933,0.415162,0.544278,7
0.958433,0.958103,0.002991,0.000018,0.509248,0.845578,0.986731,0.970164,0.005758,0.991361,0.425379,0.956565,0
0.367264,0.283961,0.44196,0.991452,0.965972,0.790405,0.01684,0.089278,0.233749,0.12441,0.77677,0.587081,8
0.920327,0.095499,0.98188,0.402029,0.256788,0.942373,0.997269,0.026281,0.099776,0.002168,0.462627,0.832776,8
0.825455,0.028979,0.042373,0.985804,0.206046,0.6177,0.947575,0.080082,0.935749,0.003012,0.814545,0.86214,7
0.204418,0.544071,0.060263,0.994244,0.972333,0.597092,0.000721,0.453895,0.992217,0.957567,0.174457,0.979216,1
0.822643,0.526549,0.139737,0.000412,0.18133,0.016184,0.999809,0.941331,0.00998,0.24816,0.034501,0.241249,0
0.160294,0.024575,0.380952,0.99932,0.132041,0.965587,0.316173,0.054789,0.981933,0.006982,0.768633,0.84719,2
0.484848,0.961047,0.483562,0.782198,0.416365,0.034136,0.981204,0.504669,0.992036,0.003455,0.864615,0.867039,8
0.788695,0.532058,0.780098,0.297179,0.030072,0.233132,0.64084,0.992824,0.008928,0.995027,0.516209,0.609398,4
0.776516,0.978728,0.871558,0.999846,0.15481,0.047023,0.022808,0.689183,0.980564,0.22567,0.976565,0.199051,5
0.607637,0.439017,0.015226,0.883207,0.013475,0.344172,0.962264,0.991048,0.008287,0.188771,0.280155,0.047418,4
0.774221,0.019058,0.044208,0.229299,0.027606,0.893203,0.993594,0.034003,0.690131,0.041843,0.898719,0.184586,7
0.842884,0.022183,0.976843,0.187904,0.245758,0.836472,0.998492,0.007004,0.096457,0.002997,0.417976,0.766653,8
0.939014,0.282177,0.956576,0.998971,0.962875,0.998372,0.33864,0.551851,0.997356,0.002128,0.7691,0.409406,8
0.714415,0.016108,0.98868,0.847555,0.297734,0.922913,0.992676,0.107593,0.633651,0.002673,0.107396,0.377118,8
0.902534,0.381612,0.056773,0.767527,0.025633,0.187427,0.164858,0.86044,0.007836,0.984905,0.033898,0.896626,4
0.456556,0.972979,0.959109,0.922105,0.025808,0.386494,0.98919,0.968596,0.046286,0.010967,0.914737,0.186607,6
0.543642,0.483068,0.045033,0.997134,0.92776,0.332082,0.001027,0.279665,0.981794,0.945463,0.157022,0.978331,1
0.522023,0.33857,0.40548,0.002062,0.150792,0.010817,0.999799,0.969573,0.00985,0.084899,0.109583,0.079084,0
0.97786,0.704252,0.02905,0.998849,0.456472,0.204276,0.002067,0.007409,0.792609,0.882117,0.374177,0.96334,7
0.343737,0.021825,0.225627,0.022527,0.046858,0.011534,0.999828,0.800429,0.029916,0.013945,0.107007,0.02459,0
0.362625,0.83707,0.021862,0.999334,0.091017,0.013994,0.071841,0.28801,0.927556,0.116339,0.708983,0.519268,3
0.722949,0.252487,0.039762,0.662871,0.008994,0.089735,0.892568,0.9779,0.011908,0.869894,0.116821,0.409859,4
0.043759,0.03994,0.037502,0.995472,0.958349,0.387472,0.001456,0.795425,0.950221,0.977181,0.011052,0.507915,1
0.475191,0.111478,0.130864,0.625885,0.013288,0.062373,0.864722,0.98644,0.00849,0.935269,0.276847,0.29038,4
0.779849,0.948476,0.17424,0.000103,0.427469,0.303915,0.998005,0.98652,0.031389,0.851704,0.023479,0.422169,0
0.443676,0.040791,0.102916,0.000052,0.986535,0.9825,0.997438,0.08814,0.299008,0.236683,0.894815,0.698029,5
0.005484,0.959441,0.108118,0.998808,0.976675,0.138875,0.003656,0.896818,0.997116,0.239782,0.582425,0.021397,8
0.931814,0.026665,0.188864,0.576956,0.062711,0.953001,0.99289,0.075022,0.879976,0.014609,0.958592,0.506302,7
0.959104,0.968325,0.218175,0.999638,0.059303,0.545389,0.029171,0.750944,0.140939,0.158573,0.004659,0.807394,9
0.304932,0.960014,0.788398,0.984794,0.008609,0.370779,0.985536,0.977586,0.011577,0.006108,0.662751,0.030093,6
0.958256,0.070346,0.390897,0.00123,0.747081,0.992732,0.999619,0.004897,0.05608,0.007172,0.361097,0.950332,5
0.017402,0.555186,0.078618,0.986658,0.85047,0.014694,0.36806,0.048143,0.25697,0.016028,0.880833,0.012655,8
0.901974,0.048061,0.035353,0.9987,0.666712,0.074626,0.511646,0.174474,0.962203,0.00555,0.468869,0.966074,7
0.855065,0.032936,0.054502,0.829839,0.546962,0.842296,0.975707,0.116643,0.967337,0.005032,0.325463,0.828876,7
0.937408,0.922539,0.132652,0.000186,0.248816,0.073501,0.999347,0.965601,0.007304,0.616361,0.042601,0.440674,0
0.33825,0.679972,0.988213,0.988149,0.04448,0.283159,0.988828,0.353807,0.060633,0.001038,0.735756,0.011054,6
0.958466,0.980288,0.991517,0.999778,0.143862,0.548781,0.005227,0.365394,0.672342,0.648245,0.479723,0.960979,9
0.617224,0.921975,0.014476,0.000006,0.796849,0.312245,0.994846,0.991173,0.008343,0.985224,0.092341,0.849627,0
0.941141,0.024634,0.996032,0.959649,0.48677,0.975363,0.984662,0.351537,0.830276,0.00182,0.050839,0.898053,8
0.831977,0.979139,0.968681,0.999752,0.017501,0.14324,0.070741,0.847819,0.385429,0.102922,0.406563,0.991533,9
0.934343,0.895413,0.084789,0.929572,0.008888,0.795617,0.980967,0.99468,0.01547,0.056013,0.200861,0.314245,6
0.879057,0.018186,0.05324,0.607385,0.132814,0.57667,0.990585,0.065869,0.856315,0.016824,0.745046,0.596107,7
0.951098,0.971313,0.887511,0.999779,0.037365,0.243528,0.25207,0.894132,0.853932,0.018653,0.900807,0.98119,3
0.77338,0.028284,0.031185,0.999619,0.065264,0.907635,0.256649,0.057025,0.892581,0.012673,0.809846,0.860259,2
0.165723,0.950398,0.975691,0.994126,0.026518,0.363194,0.935282,0.676248,0.068272,0.003574,0.944685,0.188847,6
0.903499,0.713676,0.266141,0.974318,0.020544,0.202008,0.340159,0.976098,0.01752,0.776529,0.131757,0.364335,4
0.947125,0.445455,0.915399,0.99995,0.541573,0.996519,0.071777,0.350089,0.99819,0.003448,0.957383,0.975518,1
0.904263,0.964576,0.016181,0.99973,0.113763,0.042866,0.059383,0.675193,0.918098,0.049049,0.501967,0.929926,3
0.231171,0.06147,0.038479,0.998193,0.748666,0.006623,0.002752,0.541773,0.982261,0.95077,0.171228,0.980493,1
0.474791,0.031742,0.037524,0.000034,0.96596,0.974388,0.996553,0.083412,0.148417,0.433543,0.750938,0.473974,5
0.819292,0.982229,0.212182,0.999807,0.572185,0.240594,0.034925,0.393702,0.972994,0.006859,0.489738,0.952572,3
0.18115,0.977537,0.00387,0.000064,0.982274,0.991948,0.05606,0.995922,0.057354,0.999879,0.59413,0.991545,0
0.216267,0.031442,0.110781,0.999779,0.361926,0.029435,0.016037,0.517451,0.996847,0.346791,0.78495,0.872649,1
0.66806,0.977859,0.090552,0.998925,0.117557,0.123703,0.053584,0.549544,0.978243,0.072416,0.885219,0.922324,3
0.699862,0.97957,0.685693,0.999405,0.148044,0.137089,0.071285,0.8804,0.987203,0.033177,0.896538,0.958935,3
0.919971,0.928388,0.537613,0.000384,0.259578,0.36008,0.998393,0.988784,0.020554,0.785479,0.042651,0.519751,0
0.922171,0.013018,0.985685,0.478713,0.523307,0.83113,0.996326,0.061276,0.166743,0.003752,0.005976,0.945494,8
0.489029,0.877729,0.974731,0.998903,0.022632,0.045682,0.019148,0.929008,0.56782,0.854614,0.043526,0.161695,9
0.135275,0.021652,0.364692,0.999424,0.287687,0.964277,0.315243,0.039297,0.971043,0.003274,0.226909,0.884971,2
0.652194,0.374245,0.884825,0.99645,0.014816,0.041421,0.694395,0.806374,0.358937,0.3517,0.929739,0.008575,4
0.937182,0.527648,0.161717,0.997279,0.232105,0.21133,0.007458,0.154197,0.024811,0.896687,0.076882,0.990843,9
0.968462,0.973728,0.984533,0.999856,0.043296,0.526255,0.067266,0.631725,0.209615,0.052786,0.391682,0.243027,5
0.450805,0.971907,0.067412,0.998927,0.150782,0.099144,0.078872,0.552719,0.979598,0.038687,0.618078,0.907908,3
0.540513,0.811071,0.327661,0.867403,0.013844,0.09132,0.996166,0.941466,0.011482,0.010558,0.114387,0.044674,6
0.881413,0.061326,0.036505,0.997177,0.299001,0.769167,0.876336,0.054927,0.96359,0.001107,0.919509,0.934208,7
0.328447,0.072471,0.646274,0.999763,0.523778,0.964497,0.049827,0.031254,0.986897,0.014895,0.787293,0.932885,2
0.062038,0.022594,0.137902,0.997931,0.025297,0.860045,0.786646,0.09652,0.803073,0.008812,0.632657,0.05227,2
0.036016,0.018072,0.022833,0.998849,0.043476,0.889952,0.804674,0.099478,0.901808,0.002719,0.320576,0.042508,2
0.324921,0.021022,0.084141,0.993979,0.12398,0.910137,0.357422,0.012186,0.939041,0.064245,0.717229,0.697733,2
0.425052,0.392038,0.038829,0.998094,0.84586,0.317219,0.004545,0.219737,0.990256,0.624398,0.580047,0.943137,1
0.085765,0.020363,0.144242,0.998949,0.017907,0.888061,0.777308,0.105881,0.798681,0.005537,0.742065,0.04823,2
0.877809,0.972766,0.037595,0.999472,0.085509,0.116008,0.133312,0.901448,0.952137,0.026761,0.704235,0.7575,3
0.882324,0.464983,0.026729,0.74096,0.015885,0.497059,0.926662,0.993229,0.012098,0.613672,0.199769,0.285477,4
0.156397,0.884956,0.070366,0.911835,0.070588,0.001789,0.976932,0.187757,0.956317,0.007536,0.952927,0.550446,7
0.889302,0.023367,0.067954,0.939194,0.157979,0.755112,0.971316,0.068079,0.90881,0.010134,0.829652,0.618589,7
0.174799,0.966817,0.222211,0.000024,0.879759,0.489041,0.996437,0.997155,0.186609,0.925674,0.903698,0.026066,8
0.587707,0.638251,0.091384,0.99829,0.94884,0.779848,0.001355,0.136778,0.992868,0.777274,0.832389,0.910349,1
0.556372,0.961075,0.82469,0.938234,0.018797,0.225086,0.993437,0.9622,0.029888,0.007359,0.602513,0.024536,6
0.119542,0.793322,0.983217,0.990183,0.00924,0.019455,0.99007,0.917961,0.229906,0.005731,0.959099,0.017535,6
0.858786,0.017793,0.083425,0.863083,0.156258,0.867327,0.983321,0.046062,0.847835,0.011713,0.738984,0.174778,7
0.139931,0.016994,0.035889,0.999809,0.378754,0.855002,0.102862,0.03971,0.947572,0.0098,0.149006,0.197235,2
0.427461,0.64566,0.051487,0.945787,0.081199,0.002783,0.969622,0.287905,0.947316,0.007595,0.939327,0.956069,7
0.379166,0.881964,0.117121,0.000051,0.731317,0.259196,0.9991,0.991803,0.144841,0.603211,0.004494,0.448797,0
0.098629,0.972764,0.610212,0.998681,0.937227,0.088312,0.000993,0.735772,0.948202,0.880462,0.961828,0.353027,9
0.699267,0.975913,0.985986,0.996715,0.0215,0.31654,0.955584,0.692767,0.551339,0.00255,0.966666,0.655559,6
0.94333,0.165545,0.072178,0.99853,0.828592,0.859873,0.219513,0.009864,0.976015,0.003454,0.813103,0.932763,7
0.323897,0.959015,0.975331,0.99312,0.021055,0.37397,0.978106,0.732334,0.095041,0.001577,0.908911,0.148593,6
0.796429,0.015527,0.042405,0.836457,0.045232,0.679629,0.985619,0.118086,0.788609,0.017892,0.672531,0.502439,7
0.854737,0.020965,0.993171,0.267111,0.259188,0.763561,0.998728,0.066075,0.15973,0.005504,0.027645,0.355152,8
0.72592,0.564588,0.065715,0.000153,0.32472,0.02095,0.999765,0.977792,0.006767,0.339476,0.048304,0.353737,0
0.137121,0.019423,0.170894,0.996095,0.078631,0.877249,0.480866,0.007201,0.652844,0.015525,0.444407,0.287536,2
0.76315,0.968404,0.982875,0.999787,0.111319,0.269898,0.012572,0.921261,0.948205,0.384449,0.144349,0.88577,9
0.904163,0.980306,0.232329,0.000077,0.586665,0.790252,0.996576,0.993324,0.054915,0.892446,0.051968,0.729147,0
0.247808,0.150678,0.533559,0.859887,0.014293,0.047124,0.895563,0.981816,0.015334,0.821501,0.757955,0.016408,4
0.490618,0.964433,0.98896,0.999364,0.079004,0.11393,0.010344,0.980306,0.984166,0.679265,0.178723,0.427842,9
0.934357,0.971916,0.942117,0.999915,0.050971,0.086309,0.082232,0.812247,0.896897,0.068502,0.969326,0.110769,5
0.694846,0.976242,0.799197,0.997179,0.012066,0.328786,0.933407,0.870586,0.591057,0.011382,0.848517,0.054355,6
0.026983,0.048954,0.059377,0.999135,0.85628,0.042988,0.003601,0.645606,0.996306,0.687985,0.622748,0.877046,1
0.113023,0.561062,0.085596,0.99174,0.651113,0.002821,0.007922,0.504458,0.432351,0.974877,0.88602,0.009591,9
0.43886,0.093327,0.286665,0.948129,0.013278,0.033764,0.765839,0.907854,0.544728,0.741763,0.341363,0.006568,4
0.897055,0.923173,0.034921,0.000076,0.355236,0.16139,0.998734,0.98573,0.005822,0.843304,0.057136,0.785274,0
0.941839,0.041339,0.03471,0.976602,0.167401,0.353824,0.964027,0.186316,0.902704,0.005457,0.867478,0.948266,7
0.546088,0.913328,0.986792,0.996683,0.096031,0.06362,0.0679,0.933629,0.980646,0.852856,0.812687,0.006029,9
0.211785,0.63588,0.909612,0.924792,0.01291,0.022398,0.996788,0.938032,0.018307,0.006696,0.363954,0.01926,6
0.754938,0.726105,0.022574,0.999765,0.11973,0.00981,0.031561,0.504083,0.917423,0.125524,0.461764,0.873317,3
0.43546,0.037509,0.960308,0.998855,0.321754,0.013992,0.00665,0.924257,0.036476,0.988228,0.019709,0.717134,9
0.233492,0.959416,0.033176,0.998037,0.113593,0.019304,0.059375,0.08634,0.768777,0.195441,0.539947,0.18972,3
0.980618,0.821459,0.019235,0.999089,0.52708,0.309933,0.00213,0.009388,0.729287,0.790167,0.352479,0.973753,7
0.796189,0.932578,0.131987,0.951419,0.007301,0.196326,0.993905,0.942171,0.085909,0.010052,0.286525,0.012675,6
0.844894,0.037497,0.041802,0.001591,0.980492,0.961099,0.998456,0.007054,0.018896,0.03242,0.650563,0.511503,5
0.625373,0.945713,0.047735,0.997784,0.943603,0.969989,0.002397,0.029485,0.975678,0.377402,0.812793,0.438518,1
0.773033,0.901872,0.014468,0.997175,0.97676,0.983844,0.000929,0.036097,0.975538,0.551938,0.2092,0.984867,1
0.175009,0.6972,0.857333,0.99971,0.055376,0.010488,0.06505,0.082429,0.954457,0.349444,0.991743,0.003725,5
0.839856,0.976194,0.981324,0.999888,0.041132,0.333062,0.064827,0.765471,0.383462,0.057928,0.219931,0.896425,9
0.310957,0.023887,0.417353,0.998682,0.177518,0.912699,0.227183,0.024515,0.950808,0.030675,0.702644,0.839505,2
0.894981,0.968293,0.923738,0.999828,0.079166,0.140171,0.034118,0.501055,0.928705,0.286064,0.975298,0.029452,5
0.39619,0.198169,0.05153,0.000125,0.313392,0.009133,0.999772,0.969477,0.007729,0.414204,0.050195,0.248366,0
0.911096,0.97461,0.94918,0.999825,0.126967,0.236582,0.023428,0.315376,0.945545,0.299455,0.976031,0.05586,5
0.112159,0.81156,0.911451,0.945966,0.013743,0.080469,0.993954,0.977158,0.017443,0.006338,0.804428,0.029367,6
0.670853,0.910322,0.344154,0.062362,0.043896,0.079251,0.999495,0.964346,0.010843,0.014574,0.127709,0.032241,0
0.838123,0.889302,0.949163,0.001208,0.144898,0.041936,0.999405,0.953106,0.027041,0.464006,0.238768,0.022407,0
0.648666,0.974783,0.091137,0.999542,0.141065,0.046649,0.037735,0.415824,0.930769,0.062979,0.833933,0.720256,3
0.816706,0.02109,0.558008,0.016226,0.502431,0.947765,0.999216,0.030775,0.033702,0.008485,0.032989,0.877877,5
0.944535,0.288402,0.471735,0.466569,0.040985,0.481034,0.095563,0.466783,0.009325,0.998576,0.064297,0.960507,4
0.726318,0.088829,0.010647,0.990133,0.01514,0.020128,0.484038,0.899502,0.025421,0.641594,0.052078,0.097304,4
0.609051,0.019108,0.009054,0.991332,0.018749,0.02274,0.334143,0.748762,0.064439,0.712569,0.151476,0.119667,4
0.961982,0.945961,0.282799,0.000185,0.290466,0.085471,0.999532,0.95797,0.026619,0.485702,0.067382,0.212937,0
0.719365,0.977525,0.676543,0.99986,0.180608,0.028086,0.023487,0.304925,0.9806,0.160827,0.990507,0.385306,5
0.719665,0.016103,0.051904,0.868552,0.385317,0.357572,0.977391,0.078949,0.924749,0.007928,0.25145,0.675704,7
0.641744,0.574846,0.052752,0.000465,0.256204,0.006469,0.999737,0.958552,0.038484,0.227126,0.08921,0.023563,0
0.061492,0.97578,0.051624,0.000013,0.975588,0.661092,0.987841,0.997317,0.676315,0.949573,0.963047,0.171847,8
0.690363,0.977955,0.902864,0.978671,0.007513,0.494784,0.97947,0.978965,0.059117,0.01223,0.831975,0.254585,6
0.31614,0.680157,0.320521,0.000033,0.526831,0.068856,0.999412,0.991767,0.009884,0.803551,0.081526,0.281202,0
0.132234,0.118773,0.984894,0.176871,0.227081,0.006335,0.99942,0.915048,0.487318,0.006492,0.127157,0.010239,0
0.826596,0.043944,0.015312,0.985836,0.019942,0.070453,0.327419,0.920508,0.019385,0.764709,0.04256,0.415082,4
0.831926,0.02067,0.033538,0.997853,0.337328,0.269948,0.84097,0.041606,0.923681,0.003414,0.570497,0.8393,7
0.940336,0.98864,0.018154,0.000177,0.520692,0.995426,0.794974,0.981436,0.012439,0.99688,0.076552,0.942658,0
0.519787,0.966499,0.608346,0.984244,0.013978,0.42032,0.986151,0.953718,0.008546,0.005188,0.337671,0.028152,6
0.965363,0.971068,0.986646,0.999952,0.032387,0.341476,0.042403,0.714364,0.20523,0.088973,0.30139,0.1378,5
0.164594,0.021194,0.144537,0.999239,0.166714,0.974106,0.405442,0.061339,0.971798,0.005419,0.354983,0.737187,2
0.980517,0.96182,0.188032,0.000243,0.259921,0.235957,0.999405,0.950202,0.012188,0.399307,0.039648,0.722005,0
0.568046,0.97113,0.934108,0.9923,0.006448,0.445694,0.979759,0.940057,0.030174,0.005961,0.685902,0.050907,6
0.193068,0.021683,0.059483,0.995706,0.151696,0.948321,0.506542,0.015713,0.973777,0.021562,0.79756,0.3847,2
0.157153,0.076513,0.773574,0.004361,0.128464,0.013494,0.999641,0.023293,0.022255,0.023292,0.055701,0.936885,8
0.959125,0.041037,0.057372,0.954828,0.156078,0.734088,0.98126,0.168388,0.86021,0.005167,0.877475,0.696678,7
0.808123,0.991191,0.002998,0.00063,0.868459,0.997703,0.030456,0.963999,0.008438,0.999754,0.56218,0.996234,0
0.650539,0.685481,0.866073,0.999907,0.923724,0.997797,0.036976,0.794979,0.999031,0.003624,0.793904,0.986612,1
