@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute Class {opel,saab,bus,van}

@data
0.000476,0.004426,0.824319,0.142416,0.904939,0.071464,0.252928,0.57596,0.176987,0.979893,0.090443,1,0.887115,0.000004,0.221715,0.604979,0.01914,0.151712,opel
0.00071,0.000055,0.079806,0.955065,0.907265,0.701117,0.918411,0.150483,0.347268,0.996285,0.944665,1,0.671789,0.000001,0.194375,0.94678,0.019233,0.60904,bus
0.000047,0.000027,0.333156,0.398136,0.996436,0.495539,0.965652,0.90998,0.682427,0.999891,0.781317,1,0.061362,0,0.473973,0.899615,0.366654,0.803945,van
0.000011,0.814324,0.172385,0.494108,0.996694,0.24682,0.000702,0.227335,0.179311,0.780691,0.468357,1,0.990732,0.000014,0.827102,0.084771,0.383195,0.726368,bus
0.000033,0.014581,0.411125,0.634914,0.991598,0.082657,0.09999,0.301529,0.119002,0.919193,0.24673,1,0.973347,0.000008,0.694658,0.417958,0.19245,0.522036,bus
0.862599,0.001813,0.355262,0.383072,0.000165,0.910455,0.461913,0.532454,0.794511,0.063907,0.709229,1,0.999701,0.04025,0.736727,0.620012,0.000001,0.774568,saab
0.57223,0.003517,0.185167,0.121358,0.0005,0.083089,0.413356,0.634852,0.100395,0.014207,0.580646,1,0.999937,0.113424,0.41079,0.191356,0.000002,0.715953,opel
0.217982,0.00019,0.735082,0.037777,0.003134,0.056065,0.899781,0.67913,0.179539,0.061012,0.158092,1,0.999769,0.019004,0.11406,0.617772,0.000011,0.288974,opel
0.894125,0.000064,0.589158,0.342103,0.000105,0.873591,0.954455,0.805274,0.944196,0.20436,0.797714,1,0.998999,0.011967,0.401997,0.584959,0.000001,0.588041,opel
0.011108,0.005808,0.244837,0.521684,0.088656,0.560757,0.221892,0.709049,0.698815,0.080383,0.176306,1,0.99974,0.006002,0.937218,0.700644,0.000292,0.420257,saab
0.000275,0.095518,0.286844,0.243482,0.881631,0.798634,0.022071,0.591972,0.716866,0.575217,0.751305,1,0.996443,0.000098,0.915528,0.189218,0.020484,0.945887,van
0.000057,0.027706,0.324522,0.869851,0.98973,0.620199,0.052846,0.508155,0.552219,0.993304,0.612512,1,0.740211,0.000001,0.845295,0.26697,0.176876,0.438304,bus
0.316221,0.00058,0.734088,0.606257,0.001346,0.543334,0.740548,0.571811,0.753914,0.012805,0.092872,1,0.999942,0.10814,0.859401,0.632523,0.000006,0.091564,opel
0.000023,0.926158,0.084955,0.525238,0.994162,0.681073,0.000257,0.219114,0.538409,0.944943,0.66826,1,0.955813,0.000003,0.602939,0.046585,0.260421,0.91843,bus
0.000004,0.818089,0.463431,0.058153,0.999253,0.133113,0.000744,0.485256,0.479805,0.993397,0.451306,1,0.723688,0,0.146398,0.045735,0.730945,0.799127,van
0.000004,0.025345,0.183583,0.120437,0.99943,0.304568,0.063653,0.519867,0.554455,0.992206,0.710458,1,0.798747,0,0.481326,0.364847,0.796411,0.845563,van
0.28828,0.000019,0.596012,0.700458,0.004665,0.853382,0.980745,0.898892,0.928812,0.811341,0.866144,1,0.987338,0.00034,0.891843,0.895558,0.000019,0.517435,saab
0,0.931804,0.513865,0.214541,0.999967,0.336324,0.000236,0.136647,0.224261,0.999622,0.412955,1,0.126024,0,0.135544,0.039798,0.983164,0.760117,van
0.599361,0.460886,0.17722,0.820607,0.00053,0.105228,0.002809,0.251046,0.28203,0.003223,0.313612,1,0.999983,0.393276,0.09372,0.319421,0.000002,0.400928,bus
0.53548,0.002329,0.090505,0.864092,0.000291,0.582253,0.471989,0.174361,0.22253,0.000473,0.810392,1,0.999998,0.833036,0.602525,0.229525,0.000002,0.688331,saab
0.999066,0.963946,0.496211,0.591419,0,0.466429,0.000137,0.351049,0.83461,0.000011,0.08423,1,1,0.999173,0.083425,0.13028,0,0.562454,bus
0.000008,0.972811,0.418076,0.440845,0.997978,0.24975,0.000108,0.274125,0.133973,0.904635,0.535238,1,0.973973,0.000004,0.362935,0.046153,0.507935,0.543011,bus
0.030323,0.001641,0.511276,0.243924,0.0278,0.151344,0.522071,0.251272,0.064885,0.017048,0.072915,1,0.999936,0.041818,0.677593,0.659895,0.000092,0.129397,saab
0.03572,0.000478,0.1402,0.7214,0.141499,0.854426,0.663886,0.603032,0.831502,0.997452,0.891844,1,0.496323,0.000002,0.776489,0.838115,0.000422,0.858432,saab
0.000005,0.974424,0.16244,0.566656,0.998517,0.156766,0.000106,0.340216,0.182183,0.862845,0.33151,1,0.98268,0.000006,0.775261,0.035945,0.572419,0.747462,bus
0.12964,0.000009,0.94468,0.064235,0.008419,0.25122,0.992351,0.941919,0.683609,0.461994,0.107453,1,0.997328,0.001205,0.095504,0.868539,0.000028,0.153293,opel
0.000269,0.051448,0.662636,0.17054,0.946863,0.126213,0.036696,0.701666,0.758388,0.986963,0.230526,1,0.828209,0.000002,0.746665,0.195169,0.034512,0.627647,opel
0.000279,0.000049,0.323137,0.489901,0.932914,0.49681,0.954811,0.498643,0.668421,0.972561,0.91753,1,0.932756,0.000005,0.812798,0.729197,0.036224,0.760755,van
0.002787,0.005901,0.182573,0.67752,0.710629,0.376516,0.173397,0.555761,0.420262,0.998413,0.803892,1,0.399021,0,0.615764,0.600511,0.005292,0.541828,saab
0.00013,0.000025,0.965875,0.043772,0.973925,0.072091,0.976813,0.832672,0.260811,0.980186,0.050074,1,0.899606,0.000003,0.082224,0.866899,0.068391,0.152991,van
0.071101,0.001172,0.622673,0.10658,0.011231,0.123084,0.619357,0.61702,0.355834,0.043761,0.139391,1,0.999834,0.017605,0.332408,0.514955,0.000039,0.477151,opel
0.802108,0.002664,0.635773,0.677891,0.000066,0.72561,0.469485,0.767214,0.838209,0.000229,0.169151,1,0.999999,0.929354,0.901664,0.289765,0,0.196662,opel
0.000012,0.982281,0.178185,0.575201,0.997302,0.376222,0.000064,0.226761,0.262061,0.9442,0.657507,1,0.956228,0.000003,0.563397,0.068546,0.421282,0.815128,bus
0.910442,0.453545,0.189561,0.461066,0.000041,0.081659,0.00409,0.482942,0.540572,0.000205,0.17774,1,0.999999,0.939197,0.193972,0.160998,0,0.731951,bus
0.723803,0.003074,0.350856,0.373699,0.000118,0.500244,0.452445,0.543929,0.310322,0.00044,0.511236,1,0.999998,0.854296,0.444979,0.15941,0.000001,0.688045,saab
0.000093,0.351724,0.848416,0.147324,0.969323,0.373494,0.005975,0.904862,0.379063,0.896868,0.283164,1,0.974023,0.000009,0.609359,0.076288,0.070614,0.552592,van
0.211379,0.103082,0.323098,0.850029,0.003705,0.688239,0.016681,0.415004,0.952139,0.024079,0.122344,1,0.999885,0.039859,0.322591,0.498123,0.000011,0.501541,bus
0.001328,0.00011,0.97487,0.058812,0.737482,0.553737,0.922132,0.905389,0.858499,0.964416,0.184791,1,0.932945,0.000008,0.412151,0.69449,0.006727,0.142138,van
0.000074,0.019018,0.183035,0.773427,0.986728,0.294073,0.069243,0.250347,0.241375,0.985104,0.750671,1,0.872088,0.000002,0.600493,0.477932,0.12976,0.513239,bus
0.000095,0.008342,0.226197,0.679306,0.986837,0.360568,0.129534,0.335423,0.319479,0.994874,0.759463,1,0.709331,0.000001,0.458187,0.601209,0.128003,0.573257,bus
0.000034,0.12282,0.292279,0.601279,0.994556,0.751757,0.014484,0.151263,0.816213,0.996373,0.641742,1,0.583434,0,0.911593,0.096133,0.276255,0.647856,opel
0.000001,0.936915,0.298115,0.895371,0.999855,0.479412,0.000181,0.065901,0.161067,0.998832,0.719857,1,0.309637,0,0.321539,0.058077,0.9284,0.64383,saab
0.642533,0.01196,0.715393,0.347927,0.000267,0.066334,0.186939,0.892941,0.147303,0.002344,0.190024,1,0.999987,0.475281,0.288544,0.202044,0.000001,0.341579,opel
0.587129,0.008196,0.686645,0.870475,0.000188,0.578225,0.248968,0.722237,0.690772,0.000361,0.292857,1,0.999998,0.856194,0.580724,0.118397,0.000001,0.119325,opel
0.945253,0.870021,0.171217,0.678606,0.000036,0.231653,0.000443,0.279994,0.530425,0.000231,0.150239,1,0.999998,0.945235,0.550925,0.388624,0,0.531993,bus
0.975261,0.000079,0.970648,0.041845,0.000012,0.890548,0.958177,0.793852,0.813642,0.007921,0.069904,1,0.999955,0.373189,0.095189,0.510236,0,0.060045,saab
0.000335,0.000076,0.528321,0.454526,0.938143,0.133371,0.916266,0.868489,0.62561,0.981176,0.12826,1,0.901195,0.000004,0.630833,0.970277,0.030792,0.671002,opel
0.000166,0.000062,0.697832,0.082712,0.963074,0.139762,0.94703,0.774537,0.290453,0.959246,0.400996,1,0.95281,0.000006,0.449095,0.85293,0.055627,0.462366,van
0.000049,0.000032,0.886143,0.141611,0.995933,0.060441,0.96214,0.941826,0.39389,0.999591,0.065488,1,0.172367,0,0.212874,0.947257,0.306602,0.408342,opel
0.232207,0.000471,0.123313,0.843707,0.004476,0.879426,0.739397,0.335331,0.949164,0.513227,0.893311,1,0.996411,0.001132,0.913625,0.458169,0.000018,0.646921,opel
0.000013,0.956408,0.819163,0.693891,0.998081,0.311879,0.000146,0.156039,0.048659,0.994456,0.279495,1,0.634962,0,0.070304,0.05016,0.490239,0.218293,saab
0.000086,0.006638,0.890622,0.137389,0.969973,0.411006,0.222091,0.745628,0.427202,0.799947,0.073009,1,0.989316,0.000025,0.696329,0.374149,0.068745,0.365898,van
0.000009,0.347557,0.285139,0.781347,0.996969,0.091861,0.004603,0.160115,0.107612,0.705579,0.137234,1,0.993547,0.000022,0.858571,0.130147,0.393618,0.3469,bus
0.008033,0.000453,0.515663,0.211466,0.130808,0.072683,0.785254,0.45072,0.09714,0.184952,0.13791,1,0.9993,0.0021,0.492557,0.576484,0.000461,0.271822,saab
0.022352,0.009033,0.101402,0.640987,0.10131,0.526474,0.14211,0.384166,0.157405,0.844465,0.817447,1,0.985168,0.000111,0.747538,0.547272,0.000311,0.438329,opel
0.000098,0.000473,0.796411,0.510057,0.975851,0.140799,0.714517,0.345091,0.117701,0.910064,0.124601,1,0.975774,0.000013,0.317692,0.760179,0.077049,0.132386,bus
0.929518,0.002715,0.845404,0.126112,0.000076,0.912912,0.39423,0.798048,0.923314,0.051761,0.268164,1,0.999724,0.052014,0.475545,0.565031,0,0.519925,saab
0.000149,0.012632,0.139364,0.488546,0.956335,0.079773,0.111993,0.276064,0.115985,0.881288,0.600536,1,0.983823,0.000019,0.854221,0.588793,0.046415,0.629973,opel
0.047918,0.000041,0.112803,0.412828,0.022501,0.078543,0.967915,0.42693,0.158596,0.207741,0.645201,1,0.999256,0.003589,0.609041,0.789808,0.000083,0.664245,opel
0.858085,0.010052,0.709906,0.100257,0.000086,0.799551,0.193884,0.927453,0.890868,0.003548,0.473957,1,0.999983,0.420413,0.59028,0.333174,0,0.773036,saab
0.722756,0.000539,0.47408,0.40414,0.000579,0.967535,0.71585,0.8136,0.967245,0.418396,0.595101,1,0.997135,0.002787,0.897805,0.677229,0.000002,0.696187,saab
0.001506,0.003296,0.150541,0.367913,0.553233,0.086804,0.325043,0.33153,0.18823,0.577335,0.311756,1,0.996505,0.000211,0.597872,0.515356,0.003135,0.742727,saab
0.000139,0.055705,0.923728,0.129423,0.947521,0.2138,0.039621,0.762918,0.238137,0.739244,0.216438,1,0.992271,0.000038,0.748551,0.25013,0.043927,0.289357,van
0.000217,0.298631,0.90301,0.41087,0.936392,0.322371,0.006153,0.649634,0.655364,0.953171,0.145793,1,0.940513,0.000005,0.539357,0.083388,0.033073,0.115422,opel
0.316903,0.0016,0.712115,0.050625,0.001126,0.16134,0.586508,0.356793,0.09861,0.002277,0.080989,1,0.99999,0.396975,0.418997,0.466079,0.000005,0.257468,saab
0.000059,0.057508,0.29039,0.296951,0.971502,0.232972,0.035123,0.292776,0.153678,0.364235,0.750648,1,0.998687,0.000173,0.901788,0.280495,0.079021,0.8144,van
0.000006,0.847173,0.823927,0.7989,0.999348,0.948725,0.000527,0.419852,0.789071,0.999467,0.530433,1,0.152518,0,0.545336,0.024254,0.772022,0.168833,saab
0.00001,0.313391,0.275998,0.708151,0.997441,0.131061,0.005301,0.105721,0.123847,0.908491,0.24851,1,0.973612,0.000005,0.729373,0.097784,0.44788,0.339672,bus
0.00069,0.097931,0.524813,0.320085,0.768531,0.357619,0.020458,0.654787,0.642489,0.722446,0.147331,1,0.992297,0.000066,0.808669,0.279333,0.007899,0.467398,opel
0.00742,0.003929,0.051525,0.910781,0.412192,0.188786,0.187322,0.142017,0.082296,0.953461,0.861773,1,0.953951,0.000023,0.132874,0.907664,0.001375,0.802244,bus
0.000571,0.000194,0.447316,0.805694,0.833434,0.448194,0.838909,0.139236,0.206359,0.781062,0.158638,1,0.990565,0.000063,0.191491,0.839224,0.011151,0.477317,bus
0.000456,0.000646,0.212929,0.275184,0.843075,0.505382,0.687481,0.247702,0.469019,0.643125,0.686689,1,0.995605,0.000102,0.810993,0.601795,0.014544,0.862958,van
0.001735,0.000064,0.314276,0.893578,0.518414,0.618586,0.935241,0.250556,0.677638,0.563369,0.297564,1,0.996742,0.000256,0.298516,0.891148,0.002743,0.359031,bus
0.000001,0.940906,0.807935,0.517953,0.999958,0.764556,0.000187,0.136062,0.680145,0.99983,0.525271,1,0.056769,0,0.166032,0.032294,0.979999,0.5904,van
0.914143,0.647498,0.039825,0.844076,0.000082,0.474789,0.00112,0.073947,0.786135,0.001977,0.555539,1,0.999989,0.635639,0.122876,0.433546,0,0.926528,bus
0.886263,0.006485,0.898048,0.238858,0.000097,0.621307,0.241313,0.918247,0.691362,0.014336,0.303492,1,0.999927,0.16781,0.418032,0.441249,0,0.262569,saab
0.000006,0.076308,0.099911,0.490881,0.999448,0.515711,0.021078,0.290317,0.521316,0.999754,0.785411,1,0.103515,0,0.635264,0.140677,0.793287,0.886525,saab
0.000001,0.897284,0.092474,0.461879,0.999937,0.280794,0.000352,0.253616,0.137669,0.999797,0.83539,1,0.080765,0,0.602398,0.03237,0.972106,0.828862,saab
0.368525,0.003462,0.123341,0.611123,0.000493,0.695568,0.413874,0.460227,0.587926,0.000403,0.571603,1,0.999998,0.811583,0.689832,0.233793,0.000003,0.766815,opel
0.000002,0.89736,0.136302,0.770581,0.999781,0.272694,0.000344,0.199012,0.112768,0.9981,0.802572,1,0.443325,0,0.797936,0.045953,0.90423,0.854234,opel
0.986847,0.930239,0.149572,0.969035,0.000006,0.509333,0.0002,0.013322,0.284617,0.00003,0.132513,1,1,0.996213,0.143811,0.350622,0,0.271249,bus
0.000015,0.737098,0.170054,0.845607,0.994673,0.504905,0.000932,0.252135,0.569499,0.695676,0.493331,1,0.99407,0.000025,0.927624,0.139899,0.287149,0.684586,bus
0.808159,0.003072,0.390856,0.821986,0.000144,0.563501,0.351688,0.303889,0.502972,0.004929,0.622262,1,0.999977,0.390298,0.766974,0.540485,0.000001,0.273877,opel
0.000047,0.015951,0.418087,0.22736,0.988312,0.532237,0.114477,0.737307,0.744075,0.986087,0.229184,1,0.842293,0.000001,0.842383,0.214609,0.185048,0.752684,opel
0.000091,0.055497,0.491061,0.205719,0.938509,0.194001,0.042883,0.117274,0.071686,0.087157,0.483613,1,0.999729,0.001172,0.81965,0.138902,0.041468,0.562299,van
0.092164,0.001811,0.227263,0.617432,0.02135,0.461452,0.431071,0.368739,0.255417,0.797874,0.670065,1,0.98752,0.00023,0.403304,0.522179,0.000065,0.467656,saab
0.000057,0.037322,0.490583,0.195994,0.975677,0.09407,0.053673,0.404734,0.131595,0.534838,0.559932,1,0.997267,0.000085,0.857129,0.285333,0.08984,0.790199,van
0.000006,0.019964,0.984896,0.995495,0.977996,1,0.039279,0.008029,0.000079,0,0.999998,0,1,0.999547,0.015085,0.995923,0.27521,0,van
0.690487,0.008214,0.388904,0.742327,0.000113,0.387829,0.254329,0.786109,0.641397,0.000225,0.62425,1,0.999999,0.918393,0.810756,0.108857,0.000001,0.503099,opel
0.000019,0.990667,0.299792,0.411164,0.995511,0.635049,0.000039,0.598948,0.566453,0.96481,0.613999,1,0.928247,0.000002,0.640398,0.043535,0.313838,0.87631,bus
0.000013,0.000378,0.060446,0.031555,0.99649,0.966864,0.829583,0.956192,0.026373,0.988352,0.988282,0.999853,0.893564,0.000001,0.745317,0.362518,0.465374,0.069088,van
0.000397,0.000159,0.779984,0.323559,0.874078,0.370472,0.894991,0.798219,0.749561,0.933,0.829257,1,0.969956,0.000012,0.663355,0.416483,0.018134,0.361645,van
0.000045,0.022715,0.530882,0.792077,0.984758,0.176803,0.067774,0.144385,0.163125,0.695892,0.179976,1,0.994008,0.000041,0.703949,0.417794,0.12049,0.245822,bus
0.001693,0.015817,0.058135,0.689461,0.443412,0.110397,0.094794,0.121043,0.108059,0.078729,0.163676,1,0.999751,0.003957,0.883942,0.639911,0.002042,0.605248,saab
0.001066,0.031304,0.041892,0.450585,0.841196,0.200734,0.04669,0.08063,0.028885,0.993385,0.938894,1,0.74134,0.000002,0.224836,0.338807,0.011243,0.710139,opel
0.995655,0.995076,0.437505,0.50956,0.000002,0.026405,0.00002,0.324267,0.146012,0.000017,0.046694,1,1,0.998019,0.059973,0.224037,0,0.608625,bus
0.000095,0.012748,0.198543,0.810618,0.983281,0.127935,0.096028,0.064881,0.058149,0.982143,0.700751,1,0.886999,0.000002,0.566224,0.425118,0.101559,0.605505,bus
0.002563,0.000134,0.130888,0.916737,0.686166,0.738965,0.844685,0.361345,0.50376,0.993797,0.893532,1,0.750612,0.000002,0.066326,0.912253,0.004532,0.689495,bus
0.000004,0.000889,0.343716,0.279818,0.999315,0.181876,0.60463,0.589354,0.063932,0.990191,0.366442,1,0.838261,0.000001,0.543965,0.575682,0.764971,0.37587,van
0.808465,0.000108,0.974785,0.096076,0.000137,0.649567,0.945596,0.93151,0.767837,0.02559,0.091889,1,0.999874,0.0842,0.281946,0.454667,0.000001,0.044242,saab
0.000956,0.011478,0.298879,0.631582,0.913226,0.661666,0.096476,0.681107,0.657205,0.999589,0.819575,1,0.155133,0,0.817012,0.61846,0.021083,0.441685,opel
0.561765,0.195683,0.741015,0.147046,0.000684,0.119329,0.012047,0.879927,0.323281,0.012365,0.294928,1,0.999939,0.107052,0.479849,0.191168,0.000002,0.545224,opel
0.00011,0.000012,0.911311,0.127578,0.982442,0.04955,0.98687,0.900818,0.245899,0.997797,0.513925,1,0.542912,0,0.072668,0.777239,0.100821,0.302068,van
0.461742,0.00037,0.390943,0.35768,0.001035,0.667583,0.82457,0.829917,0.657042,0.187056,0.829772,1,0.999169,0.00708,0.526641,0.336053,0.000005,0.390505,opel
0.000184,0.000546,0.126856,0.880749,0.970638,0.747,0.627612,0.358264,0.736433,0.993021,0.780283,1,0.773822,0.000001,0.676606,0.821462,0.064308,0.547984,bus
0.000006,0.626495,0.164784,0.746769,0.999375,0.897098,0.001554,0.34392,0.706071,0.999611,0.878465,1,0.138927,0,0.93761,0.034646,0.79573,0.725105,opel
0.00011,0.113839,0.08581,0.197843,0.987373,0.146494,0.014958,0.20385,0.246188,0.998765,0.745609,1,0.338355,0,0.70031,0.194173,0.132256,0.908259,saab
0.000021,0.010968,0.35431,0.716756,0.994478,0.269619,0.126673,0.267826,0.212279,0.913051,0.330996,1,0.975609,0.000007,0.734606,0.404553,0.279938,0.462815,bus
0.011049,0.004789,0.079559,0.858172,0.318623,0.844295,0.205132,0.749582,0.794652,0.996465,0.945857,1,0.58752,0.000002,0.928556,0.59272,0.001238,0.679525,saab
0.000345,0.000503,0.125611,0.623749,0.863797,0.108317,0.718718,0.466697,0.091693,0.752302,0.459076,1,0.993262,0.000077,0.700531,0.71495,0.016954,0.403068,saab
0,0.971237,0.29215,0.823015,0.999988,0.630075,0.000094,0.114236,0.401757,0.999847,0.769512,1,0.056528,0,0.749279,0.028761,0.994834,0.872361,opel
0.000015,0.907331,0.487533,0.794543,0.996049,0.497309,0.00032,0.407321,0.617553,0.925586,0.474135,1,0.96575,0.000004,0.864586,0.050077,0.335162,0.393776,bus
0.000461,0.000632,0.3354,0.698868,0.967025,0.947782,0.590083,0.565003,0.974999,0.999935,0.85407,1,0.030041,0,0.860434,0.732906,0.059152,0.756566,opel
0.000145,0.322358,0.810651,0.325135,0.938419,0.633836,0.006712,0.935454,0.75982,0.801762,0.542599,1,0.988249,0.000023,0.893986,0.060872,0.039104,0.482363,van
0.640925,0.003968,0.218143,0.290088,0.000276,0.403607,0.381593,0.94686,0.824541,0.007451,0.82035,1,0.999969,0.209414,0.859332,0.259002,0.000001,0.879605,opel
0.000036,0.00107,0.537805,0.44213,0.992641,0.274451,0.549272,0.457867,0.572163,0.984578,0.132091,1,0.872215,0.000001,0.590226,0.538317,0.215689,0.417551,bus
0.00074,0.000044,0.09334,0.882147,0.932923,0.791459,0.928766,0.147962,0.498923,0.999003,0.945521,1,0.359923,0,0.209085,0.965121,0.025439,0.743326,bus
0.000037,0.094922,0.356219,0.891974,0.988112,0.650796,0.018823,0.079683,0.437019,0.877674,0.505024,1,0.980849,0.000011,0.589962,0.087346,0.150044,0.10478,bus
0.000214,0.000137,0.263982,0.21993,0.990018,0.553151,0.842614,0.735941,0.777405,0.999975,0.757344,1,0.013867,0,0.407155,0.929405,0.150224,0.91049,saab
0.000002,0.968316,0.514876,0.116431,0.99967,0.184904,0.000127,0.134816,0.143834,0.992008,0.665935,1,0.74719,0,0.042721,0.03449,0.865044,0.872624,van
0.362044,0.015771,0.150744,0.469718,0.002046,0.221338,0.104885,0.45166,0.084705,0.056396,0.684891,1,0.999778,0.026105,0.67166,0.534614,0.000007,0.34961,opel
0.00009,0.000045,0.043316,0.454385,0.994767,0.122843,0.935988,0.580216,0.073172,0.99994,0.849296,1,0.038642,0,0.356428,0.953889,0.248267,0.87,saab
0.000014,0.94917,0.565333,0.323602,0.996369,0.127981,0.000193,0.437865,0.224708,0.880546,0.216935,1,0.979152,0.000006,0.619472,0.068196,0.339673,0.576155,bus
0.104949,0.000842,0.561681,0.755758,0.029098,0.746341,0.585386,0.760243,0.708193,0.98195,0.651917,1,0.857244,0.000016,0.711109,0.640936,0.000082,0.091969,opel
0.00013,0.001212,0.234902,0.48765,0.990151,0.961478,0.473201,0.813363,0.976004,0.999947,0.828953,1,0.025298,0,0.826999,0.589757,0.187941,0.933388,opel
0.802517,0.007247,0.444758,0.463331,0.000106,0.819894,0.25834,0.764635,0.742522,0.002557,0.260519,1,0.999986,0.491363,0.416988,0.164099,0.000001,0.365809,opel
0.020962,0.0022,0.384725,0.728586,0.216983,0.910251,0.337491,0.89706,0.91823,0.998309,0.8047,1,0.402771,0.000001,0.924906,0.772654,0.000671,0.449852,opel
0.900045,0.000928,0.8446,0.07271,0.000086,0.668727,0.691344,0.876125,0.704028,0.070138,0.344424,1,0.999633,0.03543,0.152219,0.26338,0,0.398466,saab
0.000027,0.001433,0.715703,0.417148,0.997543,0.33376,0.443676,0.849773,0.210937,0.999446,0.505738,1,0.223532,0,0.55409,0.706455,0.424109,0.251052,van
0.566346,0.001612,0.072941,0.352902,0.000343,0.214417,0.567977,0.338336,0.151757,0.001682,0.741154,1,0.999993,0.582314,0.862125,0.351087,0.000002,0.834854,saab
0.210799,0.013046,0.166834,0.980938,0.005196,0.486094,0.084778,0.025103,0.329999,0.055686,0.703345,1,0.999767,0.024139,0.147085,0.738125,0.000016,0.125817,bus
0.000616,0.349079,0.477741,0.527274,0.92845,0.794532,0.003612,0.68909,0.938756,0.998995,0.795306,1,0.279164,0,0.917661,0.22915,0.026044,0.66219,saab
0.000038,0.923321,0.745834,0.526687,0.990978,0.459928,0.000261,0.581914,0.585242,0.95829,0.362024,1,0.937605,0.000003,0.547343,0.061987,0.177804,0.407403,bus
0.613895,0.05798,0.577236,0.110857,0.000536,0.509129,0.040466,0.803333,0.674582,0.012799,0.258898,1,0.999937,0.110099,0.684031,0.299784,0.000002,0.788023,saab
0.000017,0.000471,0.225293,0.612501,0.99876,0.320798,0.67661,0.634254,0.540412,0.999883,0.80422,1,0.059756,0,0.714726,0.69969,0.630067,0.840259,van
0.000015,0.718214,0.907198,0.06237,0.997234,0.240228,0.001297,0.764392,0.761448,0.994528,0.176208,1,0.658628,0,0.077363,0.042217,0.434162,0.358973,van
0.000039,0.915207,0.815061,0.364313,0.993704,0.1397,0.000305,0.452564,0.061183,0.992464,0.267169,1,0.714774,0,0.488415,0.065722,0.231632,0.253383,opel
0.004387,0.002091,0.252138,0.589237,0.224293,0.095887,0.432988,0.437593,0.20232,0.190466,0.162553,1,0.999303,0.001845,0.756347,0.614598,0.000843,0.280069,opel
0.615348,0.000065,0.121878,0.499845,0.000769,0.820954,0.952528,0.873187,0.929438,0.49333,0.93091,1,0.99674,0.002084,0.965561,0.660369,0.000004,0.877164,saab
0.081271,0.001417,0.053832,0.263388,0.00936,0.265912,0.525127,0.308486,0.279031,0.013221,0.479166,1,0.999958,0.075216,0.848147,0.752215,0.000033,0.853741,saab
0.000078,0.380128,0.724643,0.217305,0.960575,0.389823,0.005643,0.801119,0.193645,0.555022,0.238217,1,0.996243,0.000065,0.537157,0.057912,0.058069,0.358301,van
0.000004,0.003401,0.388055,0.172292,0.999776,0.382281,0.2903,0.599954,0.676079,0.999954,0.694962,1,0.02262,0,0.293036,0.295563,0.90359,0.87566,van
0.040758,0.00037,0.551555,0.371587,0.020834,0.290547,0.814504,0.737253,0.35324,0.115357,0.157238,1,0.999564,0.005991,0.350355,0.538486,0.000076,0.156699,opel
0.965751,0.55655,0.322901,0.988638,0.000016,0.795059,0.001779,0.024944,0.809684,0.000166,0.212509,1,0.999999,0.970112,0.271027,0.300426,0,0.095399,bus
0.000034,0.358891,0.873256,0.325366,0.984636,0.138279,0.005653,0.737549,0.156918,0.547283,0.284285,1,0.996368,0.000057,0.363287,0.069278,0.13489,0.338582,van
0.122937,0.000553,0.873762,0.202566,0.005981,0.266963,0.758717,0.738924,0.656498,0.053149,0.132598,1,0.999788,0.016912,0.512778,0.542419,0.000022,0.227797,saab
0.069466,0.007084,0.091692,0.934786,0.003429,0.166643,0.252299,0.055204,0.120529,0.000078,0.653179,1,1,0.937056,0.903861,0.218599,0.000019,0.178682,opel
0.141147,0.038964,0.212364,0.85001,0.005159,0.336036,0.040041,0.192748,0.66155,0.004527,0.302399,1,0.999982,0.198503,0.232198,0.657669,0.000016,0.52697,bus
0.00019,0.000804,0.881378,0.260261,0.970517,0.54715,0.620723,0.506759,0.169623,0.993981,0.464977,1,0.713315,0.000001,0.538268,0.496323,0.065679,0.08327,van
0.000106,0.00083,0.603198,0.833755,0.960507,0.565649,0.591398,0.110544,0.249281,0.619774,0.195938,1,0.995928,0.000083,0.514828,0.664406,0.050431,0.12926,bus
0.002219,0.000172,0.160727,0.486122,0.772812,0.140094,0.845428,0.710661,0.113284,0.998995,0.699208,1,0.318005,0,0.215616,0.831066,0.006981,0.698205,opel
0.004754,0.000088,0.244417,0.693924,0.538069,0.90501,0.914096,0.913379,0.852644,0.998975,0.751306,1,0.315286,0,0.555201,0.748485,0.003002,0.57956,opel
0.000105,0.000666,0.433552,0.33282,0.980094,0.168151,0.636697,0.301417,0.214319,0.97697,0.194775,1,0.91059,0.000003,0.237941,0.702854,0.086712,0.553724,bus
