@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N6-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.836576,0.177737,0.002594,0.999566,0.413712,0.995241,3
0.687361,0.003438,0.00614,0.999547,0.934673,0.984944,3
0.928057,0.888206,0.041678,0.000043,0.048598,0.000991,0
0.008316,0.801345,0.997372,0.000003,0.012293,0.511258,5
0.977532,0.703488,0.018534,0.999959,0.992926,0.011617,9
0.125997,0.437259,0.998523,0.654981,0.003816,0.964635,7
0.998637,0.998396,0.834157,0.000001,0.804573,0.635989,8
0.999261,0.592538,0.914732,0.006342,0.013687,0.00078,0
0.99722,0.059943,0.452525,0.999949,0.97651,0.963142,5
0.115775,0.057003,0.996329,0.999768,0.215579,0.994976,2
0.993748,0.996614,0.447137,0.990473,0.017019,0.011612,4
0.036986,0.246225,0.989344,0.997938,0.037483,0.996924,2
0.319946,0.340974,0.000115,0.999465,0.942526,0.023349,9
0.952297,0.947813,0.046084,0.988234,0.019007,0.011403,4
0.833055,0.353622,0.932361,0.000018,0.014344,0.463565,8
0.927939,0.00206,0.046373,0.999208,0.982862,0.938009,3
0.988149,0.999148,0.993933,0.999946,0.997488,0.991614,9
0.115586,0.111114,0.997897,0.999734,0.038721,0.99556,2
0.917284,0.079575,0.020034,0.999622,0.713114,0.998149,3
0.991223,0.844039,0.132087,0.000609,0.000568,0.004598,0
0.947326,0.99316,0.030846,0.828212,0.003734,0.016152,4
0.004631,0.768906,0.9928,0.000003,0.027788,0.885271,5
0.01582,0.000791,0.988131,0.965116,0.152579,0.998247,7
0.034374,0.99868,0.998262,0,0.286775,0.249748,5
0.025412,0.000134,0.846042,0.99953,0.990009,0.950287,2
0.21403,0.994373,0.006548,0.999908,0.75334,0.999328,1
0.933614,0.837122,0.010156,0.999942,0.074555,0.995692,3
0.987004,0.634784,0.997282,0.000039,0.131047,0.196316,8
0.655558,0.99372,0.971756,0.000004,0.026125,0.992193,8
0.278958,0.688339,0.001662,0.992373,0.646252,0.001836,4
0.977777,0.989634,0.138775,0.764112,0.013405,0.004081,4
0.986116,0.990741,0.27212,0.000064,0.001556,0.005654,0
0.004366,0.149049,0.001043,0.998365,0.995486,0.997203,1
0.956954,0.522021,0.997662,0.000413,0.0619,0.185182,8
0.837304,0.771713,0.005829,0.000244,0.002669,0.002883,0
0.000211,0.971707,0.000055,0.000003,0.85368,0.0336,0
0.503494,0.999075,0.128322,0.999942,0.966363,0.010195,9
0.993833,0.857572,0.928077,0.989886,0.012082,0.008775,4
0.982183,0.908586,0.123424,0.998227,0.031995,0.019121,4
0.011121,0.861913,0.995263,0.000003,0.009046,0.8333,5
0.999855,0.336173,0.998292,0.995082,0.175516,0.0109,6
0.962305,0.02203,0.021614,0.999523,0.802677,0.987744,3
0.228395,0.548742,0.001203,0,0.451315,0.002325,0
0.010414,0.000386,0.504097,0.980741,0.346586,0.997825,7
0.502768,0.992281,0.009762,0.236364,0.088027,0.001669,4
0.140017,0.999088,0.998858,0.000001,0.329107,0.136342,5
0.483282,0.966697,0.000809,0.000002,0.023218,0.004138,0
0.977742,0.080019,0.011113,0.99908,0.771904,0.990233,3
0.996117,0.012638,0.999508,0.996288,0.636057,0.037534,6
0.973237,0.322795,0.020919,0.999521,0.466565,0.985239,3
0.975545,0.994999,0.159385,0.996939,0.003176,0.056704,4
0.079179,0.015687,0.993633,0.688205,0.015146,0.922297,7
0.020456,0.000313,0.603427,0.978808,0.459725,0.997647,7
0.212121,0.079802,0.000386,0.998889,0.979167,0.327982,9
0.015056,0.998596,0.000545,0.998172,0.980284,0.997842,1
0.000047,0.999535,0.000142,0,0.9992,0.569985,0
0.004746,0.550436,0.998652,0.000003,0.344836,0.967628,5
0.060791,0.105176,0.999287,0.011646,0.002308,0.074215,8
0.999371,0.041153,0.955617,0.930835,0.281214,0.001491,6
0.999468,0.89832,0.98877,0.99953,0.08554,0.119779,4
0.002585,0.994756,0.000364,0.99856,0.981784,0.996153,1
0.999681,0.061984,0.976532,0.965846,0.075863,0.001953,6
0.007003,0.166451,0.001111,0.999652,0.804126,0.995866,7
0.965955,0.537071,0.991708,0.000316,0.0036,0.078861,8
0.886968,0.003022,0.016499,0.999317,0.975438,0.93805,3
0.085235,0.019422,0.998191,0.99876,0.409763,0.993603,1
0.97122,0.998896,0.998541,0.999897,0.999602,0.99548,9
0.174777,0.063286,0.997894,0.999847,0.309483,0.990184,2
0.106993,0.196469,0.85966,0.691257,0.005784,0.066833,8
0.053252,0.396751,0.991211,0.999941,0.013859,0.996911,2
0.908508,0.996662,0.011298,0.704817,0.042869,0.003778,4
0.00194,0.459681,0.000547,0.998527,0.988112,0.997316,1
0.991115,0.885357,0.028551,0.99977,0.996911,0.97501,9
0.000778,0.994657,0.000094,0,0.835065,0.066991,0
0.428576,0.949828,0.001135,0.000002,0.041742,0.00125,0
0.045302,0.375899,0.997802,0.99978,0.029363,0.998834,2
0.054418,0.002835,0.984482,0.883765,0.038814,0.996656,7
0.071452,0.091547,0.985573,0.481468,0.003108,0.989955,7
0.97919,0.920369,0.038698,0.99991,0.415817,0.999233,3
0.990336,0.997347,0.649583,0.000001,0.952985,0.195383,8
0.149263,0.042201,0.00599,0.999331,0.977126,0.996768,3
0.998066,0.013656,0.959331,0.951563,0.382788,0.010643,6
0.99843,0.99098,0.886193,0.959269,0.082952,0.014628,4
0.112489,0.109389,0.999422,0.000019,0.091648,0.713871,5
0.00576,0.998585,0.000145,0,0.976881,0.06542,0
0.007505,0.885741,0.99369,0.000005,0.005859,0.405961,5
0.048628,0.994708,0.998942,0.000001,0.145262,0.45575,5
0.670181,0.989431,0.001013,0.974394,0.004742,0.058732,4
0.910507,0.001038,0.915766,0.263285,0.498491,0.998497,8
0.017861,0.99454,0.998192,0.000002,0.072794,0.553316,5
0.866784,0.001079,0.007535,0.999714,0.885694,0.885209,3
0.320992,0.097453,0.015887,0.004596,0.004889,0.441909,8
0.014391,0.987541,0.001512,0.999453,0.987957,0.999359,1
0.996673,0.537436,0.854128,0.992015,0.370582,0.003216,4
0.048518,0.987526,0.000735,0.999823,0.808742,0.998786,1
0.963067,0.798141,0.004782,0.99975,0.998022,0.958521,9
0.824559,0.999999,0.642469,0.02421,0.999988,0.0009,0
0.005539,0.00635,0.01489,0.996244,0.11988,0.998838,7
0.07671,0.037246,0.985957,0.998657,0.075853,0.994379,2
0.990866,0.028075,0.176972,0.684554,0.058817,0.005284,6
0.990811,0.059302,0.380188,0.999935,0.850852,0.002389,5
0.011598,0.010721,0.008366,0.99917,0.99174,0.99946,1
0.99717,0.040321,0.999676,0.99456,0.37968,0.0227,6
0.179966,0.936842,0.00033,0.999929,0.441041,0.99605,3
0.962918,0.994491,0.029963,0.998742,0.005408,0.025223,4
0.36946,0.018126,0.000392,0.999889,0.631047,0.066576,9
0.000409,0.362367,0.001266,0.999505,0.614563,0.984777,7
0.03086,0.998289,0.015946,0.001588,0.619871,0.024305,0
0.000329,0.534225,0.919124,0.999284,0.83969,0.999759,1
0.100513,0.474641,0.001855,0.999569,0.853479,0.998729,3
0.810006,0.994981,0.066973,0.974687,0.938199,0.977436,9
0.204819,0.585302,0.979607,0.98399,0.842808,0.985561,8
0.997662,0.997339,0.89069,0.000001,0.895423,0.030333,8
0.271711,0.982447,0.001077,0.974674,0.050532,0.007831,4
0.042371,0.002007,0.989537,0.97805,0.253555,0.036774,8
0.195233,0.177026,0.99472,0.680537,0.003479,0.976037,7
0.020257,0.003911,0.662957,0.002019,0.016521,0.122414,8
0.313465,0.00182,0.032019,0.999891,0.981454,0.992514,3
0.834252,0.26319,0.98166,0.000203,0.01865,0.027985,8
0.995063,0.844334,0.465688,0.999455,0.232953,0.00692,4
0.061958,0.998594,0.066589,0.999921,0.576717,0.99617,1
0.10535,0.493094,0.998446,0.99976,0.034563,0.996951,2
0.993914,0.00415,0.999592,0.995876,0.859276,0.122665,6
0.996856,0.914221,0.026476,0.999714,0.998694,0.795033,9
0.790229,0.027974,0.022204,0.999287,0.93359,0.996914,3
0.926933,0.783078,0.020427,0.999647,0.997707,0.893898,9
0.013028,0.353502,0.97935,0.999945,0.33133,0.998727,2
0.8948,0.927466,0.013211,0.000015,0.021144,0.000925,0
0.006195,0.999863,0.005764,0.99985,0.748251,0.987795,1
0.106806,0.199384,0.999255,0.999704,0.140068,0.991299,2
0.195909,0.838761,0.973454,0.999454,0.010005,0.994596,2
0.032508,0.997683,0.998878,0.000002,0.132326,0.381572,5
0.067992,0.016397,0.992348,0.99946,0.132912,0.997012,2
0.999941,0.02891,0.998516,0.988736,0.556116,0.027686,6
0.91714,0.005463,0.007221,0.999437,0.891984,0.946304,3
0.01905,0.175125,0.998822,0.000122,0.005899,0.370477,5
0.029753,0.060073,0.975351,0.622168,0.021337,0.190396,8
0.406331,0.991547,0.00066,0,0.082136,0.003916,0
0.003538,0.998056,0.000121,0.000001,0.892838,0.018929,0
0.955411,0.431729,0.999666,0.000673,0.16372,0.35679,8
0.055942,0.023195,0.989637,0.975653,0.174603,0.436574,8
0.024628,0.803241,0.24421,0.999983,0.061137,0.996878,2
0.002071,0.282766,0.882253,0.999921,0.314001,0.998291,1
0.718758,0.995106,0.001252,0.831172,0.005282,0.020357,4
0.144944,0.001037,0.981765,0.998243,0.994688,0.041496,1
0.995212,0.995878,0.700457,0.994602,0.000685,0.283372,4
0.929407,0.9749,0.02417,0.000004,0.001857,0.006625,0
0.973568,0.232303,0.099833,0.999955,0.998845,0.500775,9
0.46407,0.997375,0.000605,0.931664,0.005479,0.045418,4
0.650379,0.960692,0.001705,0.000002,0.081872,0.006273,0
0.963061,0.785833,0.072836,0.962619,0.157837,0.001206,4
0.006767,0.006233,0.837878,0.985825,0.013167,0.999561,7
0.118574,0.989763,0.000876,0.999911,0.776594,0.999223,1
0.872566,0.272271,0.002601,0.999968,0.845549,0.119293,9
0.458397,0.893234,0.000307,0.804462,0.05304,0.009822,4
0.997774,0.008555,0.928153,0.93333,0.522912,0.005732,6
0.178301,0.996866,0.000787,0.999872,0.91334,0.999237,1
0.996531,0.838607,0.887038,0.000635,0.03164,0.001086,0
0.009658,0.998052,0.000153,0.996716,0.989534,0.994946,1
0.035075,0.037349,0.995588,0.818727,0.046575,0.352501,8
0.025736,0.008801,0.998974,0.987625,0.844285,0.918577,8
0.838932,0.048247,0.041756,0.999824,0.898354,0.995715,3
0.000697,0.060289,0.093376,0.999517,0.855158,0.999893,1
0.028121,0.998246,0.000323,0.999582,0.76303,0.995384,1
0.182659,0.653471,0.001018,0.969111,0.824164,0.000975,4
0.405077,0.042901,0.999526,0.99873,0.026317,0.992742,2
0.862892,0.136668,0.002983,0.999571,0.899054,0.997408,3
0.023049,0.999711,0.004301,0.999769,0.952304,0.99917,1
0.912605,0.997789,0.018061,0.615528,0.284941,0.000818,4
0.843943,0.99514,0.002276,0.793655,0.004329,0.017148,4
0.013162,0.493512,0.000262,0.969745,0.944207,0.010394,4
0.002585,0.0224,0.161163,0.99565,0.158107,0.999593,7
0.995008,0.987958,0.72336,0.976149,0.086852,0.003936,4
0.353657,0.925062,0.972033,0.000001,0.970464,0.953445,8
0.004893,0.190721,0.007788,0.997642,0.97693,0.998657,1
0.02836,0.996368,0.000172,0,0.565863,0.013379,0
0.779602,0.009538,0.001076,0.999706,0.523995,0.933694,3
0.0996,0.998329,0.000111,0.976518,0.034596,0.212753,4
0.000434,0.738601,0.00141,0.996492,0.998424,0.998733,1
0.999631,0.795608,0.998074,0.998933,0.026272,0.354266,4
0.019284,0.023394,0.968713,0.99996,0.242608,0.99438,2
0.928277,0.009601,0.006717,0.999692,0.930266,0.984086,3
0.736704,0.970995,0.000383,0.997974,0.998561,0.873679,9
0.827581,0.210433,0.004073,0.999927,0.970595,0.007277,9
0.073385,0.833883,0.998081,0.999331,0.023267,0.995406,2
0.000409,0.087586,0.404477,0.999903,0.189931,0.999454,2
0.944079,0.799207,0.874132,0.000008,0.007118,0.566783,8
0.023094,0.990629,0.007608,0.999866,0.962128,0.999851,1
0.000542,0.989174,0.001585,0.997841,0.993645,0.998722,1
0.99347,0.954315,0.810302,0.999932,0.998517,0.771478,9
0.480972,0.000066,0.015859,0.99607,0.912266,0.869407,3
0.989569,0.594381,0.995577,0.000022,0.281524,0.625362,8
0.809641,0.033827,0.012571,0.999663,0.964009,0.994098,3
0.874543,0.133358,0.002538,0.999801,0.525117,0.994775,3
0.885437,0.014036,0.015249,0.999812,0.965216,0.993963,3
0.128889,0.810335,0.97721,0.999983,0.044868,0.998063,2
0.128995,0.008542,0.86307,0.964054,0.013568,0.997506,7
0.942967,0.227945,0.510909,0.999894,0.998541,0.996673,5
0.007979,0.000643,0.204055,0.99994,0.842181,0.974606,1
0.85987,0.026791,0.000631,0.999802,0.634373,0.996341,3
0.742223,0.91698,0.006887,0.957148,0.029253,0.011707,4
0.204296,0.615213,0.789963,0.999981,0.012669,0.997765,2
0.003848,0.153116,0.958808,0.000011,0.005903,0.525004,5
0.058974,0.58979,0.000185,0.803462,0.1348,0.011953,4
0.150911,0.120171,0.586908,0.998048,0.999875,0.999225,8
0.042228,0.875385,0.000446,0,0.73551,0.003978,0
0.345386,0.410462,0.994171,0.999937,0.018916,0.994127,2
0.052766,0.994115,0.998581,0.000008,0.027553,0.372561,5
0.00579,0.422392,0.994948,0.00001,0.00531,0.269613,5
0.962321,0.899031,0.018703,0.999391,0.999066,0.970772,9
0.398744,0.231995,0.995413,0.190669,0.001473,0.966567,7
0.999128,0.075186,0.933997,0.982246,0.073833,0.01268,6
0.298495,0.91003,0.008819,0.999892,0.850714,0.002397,9
0.063963,0.041924,0.996988,0.99695,0.129928,0.999364,2
0.014909,0.005745,0.779551,0.976978,0.038735,0.999522,7
0.037822,0.003293,0.065949,0.988744,0.034559,0.998915,7
0.645,0.955044,0.003446,0.993923,0.7596,0.00138,4
0.091965,0.956284,0.000246,0.11057,0.053463,0.00936,4
0.988022,0.875267,0.08714,0.00003,0.022066,0.00052,0
0.512523,0.156881,0.999041,0.998431,0.178792,0.954014,2
0.094401,0.113835,0.001752,0.999498,0.919053,0.998076,3
0.976417,0.893639,0.025732,0.999991,0.845207,0.050057,9
0.039947,0.175317,0.004708,0.999895,0.34755,0.997876,7
0.035072,0.98164,0.000033,0.89553,0.067477,0.089782,4
0.99589,0.995958,0.996067,0.000004,0.130292,0.168569,8
0.020919,0.926092,0.00041,0.979538,0.431197,0.006851,4
0.013457,0.999218,0.000505,0.999733,0.873485,0.99732,1
0.068811,0.148442,0.995622,0.747083,0.012114,0.994174,7
0.665669,0.993156,0.001165,0.982473,0.026533,0.022349,4
0.877954,0.991414,0.003676,0.98187,0.011589,0.030791,4
0.883754,0.441034,0.010989,0.000019,0.153053,0.000584,0
0.795368,0.077041,0.002916,0.999662,0.682742,0.985258,3
0.055992,0.998952,0.004852,0.999741,0.968944,0.999496,1
0.009981,0.007819,0.997585,0.996175,0.998907,0.983478,8
0.999784,0.01819,0.992956,0.991489,0.347697,0.010049,6
0.547861,0.49783,0.998232,0.999909,0.011508,0.987936,2
0.990574,0.843964,0.28581,0.000584,0.001519,0.003195,0
0.988568,0.986807,0.432154,0.998972,0.018387,0.009882,4
0.963539,0.987535,0.06694,0.000023,0.004913,0.010516,0
0.576146,0.118615,0.998306,0.0045,0.02577,0.089992,8
0.984089,0.990797,0.378743,0.995535,0.001179,0.096032,4
0.037484,0.645047,0.00037,0.998814,0.208378,0.952338,7
0.044478,0.005755,0.977358,0.988021,0.043558,0.017477,8
0.232753,0.202312,0.000443,0.999514,0.754784,0.197634,9
0.999301,0.874287,0.832307,0.396123,0.002735,0.0113,6
0.004155,0.999815,0.014355,0.9782,0.999992,0.999904,1
0.01717,0.723316,0.992091,0.000005,0.008655,0.142665,5
0.060275,0.002894,0.999678,0.997682,0.635767,0.419353,8
0.004401,0.993734,0.000668,0.996752,0.996686,0.998907,1
0.594457,0.112458,0.007351,0.994056,0.730851,0.003769,4
0.98639,0.975686,0.359393,0.998537,0.013947,0.00536,4
0.937496,0.010863,0.006517,0.999874,0.786892,0.271938,9
0.001053,0.152636,0.000426,0.998348,0.940499,0.932114,1
0.476836,0.982133,0.000677,0,0.035095,0.01106,0
0.997391,0.934771,0.961273,0.9968,0.003911,0.331819,4
0.99334,0.280131,0.088563,0.999938,0.99772,0.98277,5
0.055688,0.462453,0.000146,0.934744,0.928985,0.000797,4
0.955405,0.029051,0.006419,0.999478,0.192916,0.943562,3
0.008301,0.980538,0.999034,0.000001,0.397862,0.848898,5
0.629886,0.011033,0.999765,0.996817,0.043468,0.941062,2
0.992775,0.95668,0.017524,0.999806,0.997985,0.944026,9
0.90243,0.995487,0.284073,0.995628,0.000932,0.20849,4
0.136306,0.117777,0.956313,0.616836,0.003897,0.986756,7
0.100962,0.095967,0.679145,0.987759,0.007623,0.996439,7
0.998788,0.331245,0.923861,0.998419,0.015712,0.006786,6
0.998933,0.009728,0.916864,0.995928,0.189244,0.008113,6
0.992712,0.121837,0.094463,0.976029,0.006409,0.99734,7
0.032815,0.812336,0.996124,0.999964,0.019455,0.996542,2
0.937006,0.016705,0.640373,0.99996,0.998062,0.970035,5
0.957063,0.986916,0.061128,0.988928,0.957479,0.970369,9
0.997859,0.23895,0.708208,0.999984,0.992221,0.931986,5
0.030365,0.034195,0.993891,0.762051,0.003899,0.019928,8
0.803827,0.024185,0.006778,0.999384,0.879031,0.995979,3
0.031394,0.764755,0.770675,0.999985,0.031888,0.998604,2
0.002534,0.004014,0.417484,0.84861,0.00741,0.998274,7
0.894223,0.920985,0.009788,0.000005,0.015218,0.001289,0
0.000099,0.999995,0.001477,0.000025,0.999876,0.991545,9
0.999088,0.749118,0.923113,0.986243,0.526345,0.011585,4
0.189984,0.994571,0.998995,0.000003,0.061238,0.027359,5
0.993624,0.912568,0.199135,0.999982,0.994303,0.01403,9
0.839516,0.799335,0.972846,0.000001,0.094053,0.971364,8
0.998447,0.161497,0.785502,0.836152,0.036776,0.002353,6
0.003966,0.006823,0.995239,0.990752,0.835201,0.705075,8
0.017115,0.101901,0.97476,0.999847,0.101156,0.998192,2
0.997714,0.082523,0.916169,0.880972,0.069201,0.022865,6
0.663131,0.914801,0.001853,0.000001,0.073132,0.001656,0
0.006911,0.992191,0.000399,0.998692,0.972426,0.996372,1
0.996552,0.993676,0.981143,0.000001,0.771722,0.290769,8
0.029137,0.998923,0.000134,0.15556,0.107185,0.132131,4
0.005481,0.556631,0.982257,0.000004,0.011535,0.804434,5
0.096651,0.018424,0.8044,0.983052,0.006939,0.99829,7
0.012639,0.999935,0.000429,0.997259,0.992128,0.993767,1
0.333891,0.822071,0.000816,0.000002,0.019716,0.003089,0
0.000562,0.895116,0.000537,0.992178,0.998384,0.997075,1
0.999691,0.005186,0.996522,0.998983,0.870674,0.098853,6
0.980115,0.004158,0.998529,0.996776,0.765823,0.029086,6
0.059167,0.002223,0.442777,0.970193,0.079217,0.999028,7
0.000501,0.116065,0.986075,0.000004,0.018585,0.883605,5
0.010456,0.999684,0.000682,0.998478,0.985168,0.998518,1
0.980711,0.163973,0.121162,0.758608,0.010743,0.984653,7
0.999748,0.139913,0.997029,0.990768,0.069876,0.005905,6
0.47165,0.00249,0.000661,0.999221,0.5641,0.994541,3
0.021119,0.983963,0.000229,0.933279,0.077412,0.136918,4
0.122892,0.005567,0.998013,0.99807,0.48612,0.991948,2
0.795427,0.000694,0.008193,0.999144,0.882502,0.915138,3
0.995387,0.017782,0.999802,0.99917,0.932453,0.782098,6
0.998762,0.007797,0.996115,0.750989,0.498727,0.006931,6
0.008567,0.934335,0.00014,0.999857,0.438494,0.957822,7
0.833442,0.007081,0.010349,0.998733,0.179598,0.991428,1
0.99891,0.025519,0.900379,0.990772,0.11641,0.003106,6
0.000001,0.999943,0.001748,0.000032,0.999977,0.993618,9
0.022219,0.00232,0.984532,0.341217,0.027465,0.063893,8
0.10862,0.99873,0.999283,0.000001,0.295218,0.088792,5
0.857024,0.176637,0.011079,0.999383,0.844316,0.997443,3
0.997684,0.182533,0.999877,0.998655,0.155309,0.033851,6
0.626217,0.740893,0.001925,0.000039,0.040953,0.000249,0
0.976479,0.993156,0.120926,0.000008,0.003007,0.002735,0
0.056753,0.013109,0.957209,0.689832,0.007543,0.008233,8
0.980205,0.400586,0.022459,0.999993,0.997314,0.064519,9
0.967027,0.002939,0.046019,0.99935,0.973103,0.962568,3
0.081543,0.061892,0.764163,0.950841,0.003108,0.995639,7
0.01863,0.0081,0.077233,0.974425,0.017289,0.998707,7
0.061893,0.941726,0.99958,0.000002,0.288787,0.087615,5
0.993192,0.979967,0.618036,0.962549,0.003759,0.010939,4
0.00467,0.999831,0.013281,0.999696,0.88485,0.995902,1
0.807009,0.022165,0.00092,0.999692,0.524324,0.997717,3
0.011755,0.999915,0.000315,0.997069,0.994064,0.996463,1
0.467824,0.371728,0.999595,0.993493,0.04937,0.982408,2
0.526133,0.422473,0.879408,0.000148,0.00486,0.210462,8
0.995719,0.979984,0.857529,0.998755,0.025467,0.008777,4
0.146856,0.132246,0.932517,0.961302,0.005356,0.991398,7
0.584149,0.001527,0.006503,0.999063,0.904407,0.834558,3
0.072776,0.03979,0.843213,0.63467,0.075533,0.203018,8
0.99756,0.056124,0.891947,0.890046,0.116908,0.00576,6
0.707386,0.974261,0.021042,0.782555,0.011679,0.005672,4
0.99645,0.007149,0.985469,0.857794,0.460652,0.003689,6
0.149121,0.138258,0.994482,0.395065,0.002924,0.979001,7
0.060675,0.031859,0.994238,0.999775,0.147701,0.992036,2
0.083343,0.009598,0.001373,0.99992,0.992194,0.024778,9
0.996804,0.843417,0.751717,0.75238,0.082456,0.000838,4
0.005007,0.998795,0.000236,0.997444,0.986193,0.996338,1
0.990953,0.965189,0.3497,0.872488,0.469277,0.00074,4
0.007818,0.99345,0.000184,0,0.723305,0.087101,0
0.999403,0.032477,0.946661,0.875236,0.216269,0.00232,6
0.986109,0.994078,0.191764,0.97281,0.005883,0.024639,4
0.792263,0.000233,0.022493,0.998635,0.909612,0.563498,3
0.999087,0.045957,0.850149,0.43074,0.196597,0.007762,6
0.971503,0.020113,0.022889,0.998955,0.737736,0.994802,3
0.795847,0.225753,0.001766,0.999915,0.967838,0.005352,9
0.529045,0.733668,0.238723,0.999754,0.051063,0.976808,1
0.061363,0.001097,0.986901,0.952523,0.044436,0.99876,7
0.022542,0.996056,0.001012,0,0.558525,0.06158,0
0.027837,0.001196,0.167163,0.970683,0.129408,0.998681,7
0.018711,0.001034,0.984085,0.126464,0.06355,0.11417,8
0.996973,0.022932,0.853843,0.898152,0.204548,0.001441,6
0.891083,0.00722,0.012365,0.999587,0.896416,0.988903,3
0.999464,0.958594,0.95721,0.000001,0.976252,0.531239,8
0.007373,0.024478,0.977501,0.201609,0.003121,0.012392,8
0.288819,0.024311,0.004894,0.999689,0.934272,0.997581,3
0.8536,0.086334,0.007551,0.999988,0.998458,0.547008,9
0.998351,0.015171,0.996263,0.985601,0.292399,0.005662,6
0.999644,0.769615,0.925845,0.004657,0.019511,0.000277,0
0.209422,0.058319,0.999707,0.995943,0.117424,0.991264,2
0.161797,0.988288,0.001808,0.000002,0.136985,0.01569,0
0.042961,0.975227,0.998873,0.000002,0.08795,0.494009,5
0.010508,0.977398,0.000162,0.000044,0.378773,0.001043,0
0.103347,0.005215,0.874734,0.987941,0.009861,0.998941,7
0.014471,0.326273,0.936072,0.9995,0.01262,0.605505,1
0.998422,0.463831,0.99965,0.996978,0.256132,0.987655,6
0.997989,0.079296,0.899186,0.998733,0.204601,0.045224,6
0.001474,0.9998,0.000143,0.992218,0.997161,0.996647,1
0.116269,0.055401,0.995907,0.779274,0.009428,0.959685,7
0.812466,0.003527,0.370164,0.999963,0.998304,0.96386,5
0.995123,0.014735,0.901019,0.986464,0.283407,0.001144,6
0.104484,0.415013,0.998812,0.998935,0.052492,0.995554,2
0.9822,0.988809,0.025504,0.998961,0.991616,0.984634,9
0.999647,0.815944,0.933376,0.928905,0.004124,0.013704,6
0.312476,0.924511,0.000986,0.000001,0.038316,0.0042,0
0.082804,0.341198,0.999283,0.999025,0.012429,0.994959,2
0.367001,0.036575,0.000387,0.99987,0.988177,0.403126,9
0.005062,0.00234,0.678934,0.999438,0.124319,0.999211,2
0.991838,0.006756,0.160877,0.046218,0.116845,0.762826,7
0.802538,0.994793,0.001668,0.993795,0.005605,0.077362,4
0.131497,0.038531,0.999646,0.999524,0.226763,0.995428,2
0.052265,0.263007,0.997482,0.998285,0.023827,0.99571,2
0.732626,0.991965,0.001289,0.758896,0.007357,0.011233,4
0.150215,0.707164,0.000539,0.000002,0.421685,0.000891,0
0.931876,0.015859,0.007711,0.999836,0.884262,0.159514,9
0.02098,0.185771,0.982644,0.999845,0.100836,0.998664,2
0.194675,0.001507,0.898334,0.999742,0.991893,0.066853,1
0.999027,0.019114,0.998391,0.921907,0.414441,0.00856,6
0.006587,0.968222,0.996684,0.000001,0.126774,0.825835,5
0.999609,0.896396,0.992575,0.997974,0.031762,0.047013,4
0.789306,0.151805,0.999122,0.99953,0.016289,0.954558,2
0.035937,0.037569,0.930193,0.761427,0.012373,0.997473,7
0.009439,0.999986,0.000438,0.964921,0.995766,0.983776,1
0.964876,0.830064,0.091102,0.000038,0.073159,0.000416,0
0.00086,0.995559,0.000101,0,0.989803,0.079544,0
0.018598,0.999921,0.020067,0.999624,0.956878,0.995215,1
0.908384,0.157465,0.010561,0.998375,0.327776,0.991846,3
0.684904,0.404904,0.986265,0.000568,0.001017,0.131248,8
0.975342,0.119345,0.026996,0.99905,0.741311,0.989207,3
0.186504,0.043479,0.999676,0.983138,0.231588,0.984581,2
0.555871,0.018437,0.008688,0.999939,0.993044,0.095607,9
0.631475,0.885045,0.006262,0.91904,0.003298,0.037961,4
0.054824,0.042791,0.973616,0.887422,0.011219,0.995061,7
0.969549,0.965013,0.616871,0.9999,0.999821,0.792353,9
0.666728,0.136742,0.00038,0.999736,0.314675,0.994265,3
0.000484,0.294503,0.01068,0.997478,0.992237,0.999526,1
0.999546,0.014359,0.952308,0.939404,0.134328,0.013385,6
0.997833,0.904135,0.782041,0.985526,0.066884,0.009507,4
0.999572,0.167519,0.99589,0.880046,0.085257,0.003919,6
0.040405,0.015872,0.971509,0.999866,0.401451,0.998566,2
0.05471,0.96554,0.000127,0.981727,0.178741,0.039344,4
0.809,0.001789,0.021746,0.999714,0.984086,0.962298,3
0.000159,0.988237,0.001098,0.985478,0.998289,0.997757,1
0.052134,0.168706,0.960076,0.478804,0.006903,0.995634,7
0.001728,0.086438,0.948206,0.000889,0.008741,0.38239,5
0.981778,0.836131,0.01396,0.999958,0.974779,0.018576,9
0.001041,0.978439,0.000441,0.995405,0.995732,0.995834,1
0.975277,0.994073,0.036654,0.983495,0.00773,0.015023,4
0.988362,0.965736,0.193037,0.000048,0.003055,0.002061,0
0.006477,0.991684,0.000393,0,0.954982,0.053285,0
0.842296,0.030272,0.025246,0.999507,0.947896,0.993674,3
0.041816,0.997799,0.998712,0.000002,0.185237,0.320461,5
0.871828,0.980521,0.01038,0.000001,0.00366,0.005495,0
0.034493,0.535036,0.994499,0.99979,0.023273,0.996361,2
0.998438,0.202885,0.771241,0.64241,0.026754,0.003133,6
0.987925,0.999596,0.605292,0.000001,0.963812,0.322389,8
0.65649,0.877706,0.139172,0.998625,0.999202,0.998509,8
0.134676,0.312588,0.930233,0.68358,0.003081,0.983669,7
