@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N9-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.044889,0.180932,0.817012,0.999855,0.932043,0.173419,0.592254,0.024812,0.001773,5
0.003535,0.04633,0.534262,0.997087,0.96628,0.087814,0.975125,0.151709,0.93659,3
0.006216,0.969289,0.645014,0.997902,0.487928,0.984051,0.98889,0.969276,0.984183,1
0.721399,0.397799,0.993777,0.98985,0.692045,0.92619,0.997825,0.001071,0.133547,6
0.055494,0.063044,0.173132,0.999568,0.594255,0.017161,0.663757,0.005362,0.834608,9
0.998275,0.544062,0.000992,0.000019,0.998359,0.152301,0.000586,0.999108,0.963405,0
0.999206,0.885608,0.908043,0.000107,0.579527,0.002418,0.085116,0.156163,0.997994,8
0.949732,0.399264,0.994585,0.994073,0.165657,0.031598,0.59412,0.178249,0.00719,4
0.998186,0.161483,0.007855,0.000046,0.998346,0.338012,0.000719,0.970622,0.344568,0
0.621842,0.00955,0.002172,0.966428,0.716399,0.109399,0.003862,0.938412,0.221523,4
0.02276,0.012562,0.772857,0.971194,0.555581,0.99134,0.995819,0.832172,0.986523,7
0.847169,0.880824,0.997267,0.012877,0.099933,0.004047,0.974831,0.370556,0.002616,0
0.529572,0.9227,0.985593,0.996799,0.062326,0.990358,0.996365,0.916648,0.828566,2
0.003789,0.996951,0.000866,0.987489,0.964308,0.026036,0.010297,0.990245,0.997443,1
0.999342,0.013753,0.135001,0.000069,0.933166,0.035304,0.007226,0.991006,0.10989,0
0.004696,0.027195,0.003495,0.998228,0.067459,0.045573,0.454833,0.966397,0.512735,7
0.349858,0.969637,0.120911,0.998868,0.989701,0.014353,0.000398,0.023233,0.028376,9
0.006051,0.031884,0.001822,0.998919,0.093917,0.659556,0.212168,0.956671,0.852437,7
0.0564,0.097158,0.94348,0.99952,0.802066,0.006817,0.922069,0.627531,0.863614,3
0.496763,0.037313,0.111081,0.766466,0.037251,0.041952,0.000851,0.975589,0.018044,4
0.913422,0.085926,0.380118,0.950161,0.079735,0.004273,0.030478,0.988074,0.019077,4
0.00281,0.0568,0.324633,0.99547,0.980562,0.203961,0.995048,0.466252,0.87088,3
0.006789,0.178612,0.191444,0.881419,0.298907,0.978109,0.994636,0.95745,0.989406,7
0.000624,0.768214,0.00598,0.99766,0.092652,0.024673,0.06728,0.964234,0.972076,1
0.017648,0.172936,0.869874,0.48931,0.11042,0.84022,0.995635,0.982502,0.908592,7
0.32394,0.82722,0.992764,0.999384,0.018696,0.870904,0.979445,0.378091,0.780331,2
0.053582,0.842245,0.71697,0.999415,0.025049,0.974578,0.985804,0.966496,0.921523,2
0.793877,0.061803,0.253631,0.936668,0.047842,0.01542,0.010348,0.990752,0.018692,4
0.370651,0.340562,0.9724,0.515457,0.018399,0.941793,0.983655,0.947356,0.845236,7
0.003422,0.043608,0.609771,0.998167,0.969845,0.029977,0.967519,0.358706,0.865568,3
0.999395,0.057168,0.083856,0.000006,0.962203,0.027333,0.008758,0.977289,0.309431,0
0.007218,0.995364,0.992758,0.920698,0.996396,0.998449,0.952026,0.199865,0.930831,8
0.675061,0.092351,0.730428,0.999222,0.984792,0.998803,0.849314,0.007751,0.106337,1
0.001553,0.954192,0.005899,0.994095,0.107942,0.003414,0.015454,0.96498,0.988543,1
0.711642,0.932489,0.996567,0.998901,0.005885,0.484697,0.993646,0.945216,0.516142,2
0.973739,0.781764,0.988494,0.000958,0.038145,0.003247,0.912187,0.663107,0.00174,0
0.999287,0.611577,0.993666,0.000926,0.02657,0.02904,0.103244,0.010869,0.075732,8
0.981768,0.107726,0.001593,0.089134,0.128,0.658902,0.00608,0.17375,0.061789,0
0.000985,0.407424,0.402941,0.999109,0.98501,0.023667,0.870801,0.228722,0.049136,9
0.996848,0.072516,0.08754,0.000013,0.96595,0.031667,0.014756,0.953672,0.211106,0
0.997902,0.019268,0.599456,0.000026,0.65197,0.007752,0.116022,0.978869,0.015939,0
0.051911,0.115272,0.056231,0.99919,0.97554,0.663506,0.004695,0.021859,0.006093,9
0.989077,0.580179,0.997699,0.995378,0.116874,0.005257,0.99175,0.35216,0.005952,6
0.005434,0.964224,0.000589,0.994067,0.999026,0.846075,0.059831,0.934525,0.999241,1
0.99836,0.050734,0.981088,0.772733,0.977975,0.054655,0.799292,0.927156,0.008541,6
0.936423,0.555173,0.999075,0.995462,0.44304,0.214408,0.997276,0.006026,0.013351,6
0.999144,0.671067,0.000812,0.006213,0.99794,0.085649,0.000018,0.998372,0.969487,0
0.004714,0.013811,0.006674,0.99802,0.181789,0.20343,0.592751,0.975454,0.779682,7
0.068476,0.027526,0.003966,0.998797,0.379596,0.005811,0.212474,0.253662,0.03873,9
0.473205,0.007884,0.063428,0.983984,0.818774,0.271499,0.023935,0.978295,0.024243,4
0.998872,0.07209,0.792081,0.000278,0.397289,0.006316,0.192632,0.962922,0.007136,0
0.974357,0.055915,0.130568,0.413401,0.17685,0.070928,0.006568,0.979039,0.0059,4
0.008224,0.996626,0.154902,0.999222,0.831009,0.945702,0.67282,0.992751,0.989895,1
0.48235,0.295201,0.979749,0.337936,0.893373,0.577248,0.99943,0.683671,0.994986,8
0.418499,0.008263,0.001348,0.957618,0.615129,0.394902,0.014832,0.939811,0.079371,4
0.015681,0.897699,0.98815,0.047801,0.448259,0.935471,0.983424,0.901146,0.011172,8
0.99992,0.761241,0.953154,0.000359,0.053156,0.023807,0.196498,0.017061,0.913275,8
0.02393,0.017773,0.01745,0.999185,0.707746,0.020926,0.960399,0.391908,0.051351,9
0.090891,0.810133,0.885058,0.999656,0.567772,0.003029,0.000589,0.00207,0.167605,9
0.38156,0.829307,0.993369,0.994553,0.148536,0.99491,0.998088,0.442839,0.904368,2
0.003214,0.02927,0.443569,0.995215,0.97173,0.106876,0.995704,0.587985,0.895356,3
0.041226,0.096331,0.054666,0.99905,0.749128,0.087605,0.004556,0.095585,0.003298,9
0.406133,0.863612,0.977723,0.999453,0.009298,0.831756,0.972468,0.914527,0.760125,2
0.025816,0.220466,0.878922,0.902587,0.047216,0.923383,0.998796,0.961073,0.958521,7
0.028509,0.268386,0.996707,0.999902,0.528934,0.00471,0.337642,0.00459,0.886671,5
0.567955,0.079411,0.150522,0.973828,0.023707,0.008792,0.014759,0.989791,0.017321,4
0.02398,0.834293,0.375824,0.002774,0.131395,0.948836,0.994151,0.588992,0.004716,8
0.006083,0.016975,0.908924,0.998342,0.969161,0.037889,0.979022,0.034477,0.882148,3
0.015701,0.118806,0.775732,0.999428,0.923726,0.003225,0.175414,0.13489,0.853353,9
0.092875,0.872735,0.853092,0.152256,0.236235,0.993296,0.996405,0.807237,0.014086,8
0.956402,0.659293,0.998328,0.992952,0.234656,0.057463,0.996933,0.004742,0.008089,6
0.032296,0.752303,0.888036,0.997745,0.125249,0.989699,0.994896,0.567816,0.905787,2
0.03883,0.999482,0.609801,0.999432,0.995809,0.002987,0.274616,0.848745,0.994543,8
0.002633,0.998813,0.00084,0.983737,0.966238,0.013444,0.003367,0.988254,0.998582,1
0.02679,0.284732,0.9967,0.99989,0.251023,0.003212,0.292342,0.009863,0.605071,5
0.036325,0.736574,0.986548,0.958043,0.232213,0.988158,0.994742,0.60588,0.814399,1
0.774799,0.017354,0.708398,0.949699,0.659468,0.019969,0.089039,0.981121,0.013533,4
0.996353,0.174023,0.974184,0.000114,0.158414,0.004812,0.284942,0.706622,0.005124,0
0.125855,0.577989,0.954719,0.480825,0.023621,0.807119,0.993943,0.959,0.874553,7
0.98404,0.141226,0.994006,0.978856,0.647895,0.041202,0.984923,0.550254,0.020261,6
0.998937,0.513786,0.636486,0.00009,0.081862,0.998357,0.779673,0.798489,0.943365,5
0.999839,0.980935,0.99395,0.00013,0.691327,0.001661,0.01074,0.124147,0.998642,8
0.02614,0.999983,0.001477,0.902405,0.953892,0.000508,0.000059,0.998445,0.995724,1
0.980125,0.653846,0.998643,0.977267,0.373868,0.07575,0.995944,0.007477,0.008072,6
0.005437,0.064196,0.638502,0.991211,0.987753,0.111683,0.995392,0.443329,0.603212,3
0.034354,0.883981,0.881429,0.999109,0.042224,0.975353,0.99497,0.942639,0.91784,2
0.997157,0.066105,0.985508,0.437841,0.945559,0.046003,0.774561,0.573466,0.005009,6
0.00452,0.84383,0.794111,0.997676,0.690431,0.990813,0.993776,0.992559,0.961831,1
0.999409,0.156223,0.330445,0.000047,0.728359,0.004831,0.018137,0.989261,0.024257,0
0.887085,0.46442,0.990124,0.408307,0.011663,0.905517,0.972482,0.980457,0.431935,7
0.998254,0.553076,0.701011,0.000021,0.496319,0.002801,0.101857,0.991,0.034854,0
0.996664,0.527649,0.931338,0.000161,0.016249,0.164498,0.769253,0.002357,0.909565,8
0.720595,0.273603,0.997962,0.984482,0.053134,0.995318,0.992462,0.164691,0.848316,2
0.999349,0.28921,0.64737,0.000098,0.744376,0.009706,0.012067,0.937922,0.01635,0
0.021432,0.879749,0.96662,0.995311,0.26866,0.985335,0.99718,0.816804,0.817,1
0.014245,0.765573,0.004919,0.99809,0.992843,0.088383,0.021905,0.25906,0.04272,9
0.010883,0.099729,0.138239,0.998409,0.948493,0.04594,0.909144,0.280492,0.007048,9
0.944775,0.604389,0.997885,0.974648,0.03321,0.009009,0.406493,0.285337,0.004346,4
0.453407,0.611567,0.975089,0.999223,0.008312,0.96817,0.989071,0.482594,0.805282,2
0.004713,0.975549,0.000747,0.990968,0.989412,0.032212,0.011394,0.977534,0.997231,1
0.98235,0.795992,0.998765,0.99003,0.226148,0.109874,0.995121,0.001967,0.037602,6
0.744165,0.940205,0.99651,0.995364,0.022674,0.838881,0.996733,0.881731,0.691219,2
0.000764,0.991086,0.003985,0.993506,0.38562,0.001267,0.013696,0.986477,0.985685,1
0.005019,0.012479,0.01524,0.998581,0.920366,0.482132,0.467509,0.013497,0.072444,9
0.996904,0.738641,0.835101,0.000364,0.003304,0.050159,0.909233,0.079808,0.0931,8
0.986676,0.598162,0.999359,0.984829,0.22232,0.060781,0.987867,0.094116,0.039064,6
0.386434,0.664941,0.991521,0.997867,0.044183,0.992541,0.996842,0.72924,0.941696,2
0.931552,0.644015,0.988284,0.996244,0.498138,0.932637,0.99365,0.003575,0.063453,6
0.751726,0.974482,0.01107,0.000134,0.952223,0.987479,0.802015,0.999399,0.819909,5
0.998874,0.801348,0.945717,0.000056,0.671855,0.013466,0.063699,0.203485,0.999378,8
0.999805,0.645979,0.977294,0.000072,0.030664,0.986987,0.004515,0.521324,0.881547,5
0.1258,0.045323,0.159508,0.99938,0.717312,0.016719,0.104912,0.028981,0.961687,9
0.000462,0.950626,0.005599,0.995734,0.83679,0.048164,0.040542,0.911477,0.998805,1
0.436116,0.913894,0.995435,0.998087,0.062787,0.967839,0.996897,0.609661,0.821932,2
0.361071,0.438641,0.139538,0.998912,0.060637,0.199749,0.017743,0.01916,0.998092,9
0.00277,0.179777,0.412155,0.997429,0.978288,0.119135,0.978422,0.230565,0.953819,3
0.008898,0.159671,0.902349,0.999886,0.760343,0.024537,0.759503,0.00715,0.988319,5
0.08144,0.872799,0.873546,0.011913,0.394574,0.997474,0.992014,0.246155,0.033776,8
0.191395,0.961061,0.921794,0.014432,0.34684,0.998027,0.99293,0.176664,0.075549,8
0.999817,0.752143,0.80334,0.000178,0.003668,0.056806,0.586289,0.231435,0.389619,8
0.023789,0.381931,0.818765,0.985292,0.292731,0.991799,0.997131,0.63492,0.970889,2
0.189652,0.92138,0.825992,0.017951,0.03765,0.898933,0.982959,0.960284,0.004849,8
0.050176,0.612106,0.70804,0.998491,0.037662,0.981476,0.994443,0.976521,0.897223,2
0.988647,0.534943,0.997739,0.920265,0.747803,0.160535,0.994947,0.016878,0.006889,6
0.003765,0.103135,0.464346,0.999218,0.947786,0.042959,0.982809,0.378029,0.955978,3
0.975805,0.206046,0.991108,0.963924,0.969096,0.813598,0.993125,0.014181,0.055034,6
0.023142,0.147169,0.883113,0.872722,0.037899,0.84138,0.99811,0.970491,0.911619,7
0.25677,0.118325,0.864939,0.799539,0.085585,0.002647,0.998686,0.510594,0.974346,7
0.940527,0.299042,0.996823,0.981304,0.009484,0.00602,0.096079,0.962092,0.02988,4
0.00754,0.045163,0.697802,0.991067,0.983354,0.090446,0.994192,0.966799,0.867361,3
0.490877,0.071289,0.965079,0.760016,0.022943,0.00668,0.001579,0.926685,0.011207,4
0.997588,0.138827,0.926348,0.000158,0.172407,0.003512,0.290248,0.789511,0.003106,0
0.213437,0.999876,0.000459,0.000234,0.998599,0.120894,0.000019,0.999147,0.999436,9
0.997869,0.006338,0.10282,0.00008,0.950069,0.093164,0.014158,0.96242,0.186147,0
0.0082,0.977227,0.00069,0.991416,0.992323,0.29932,0.0195,0.982771,0.99765,1
0.394555,0.955586,0.952517,0.996709,0.026062,0.945733,0.980073,0.981382,0.773841,2
0.995258,0.540168,0.230759,0.000125,0.002573,0.118562,0.990858,0.228216,0.114116,8
0.040536,0.830931,0.763319,0.028081,0.441343,0.993806,0.993633,0.938084,0.013409,8
0.234003,0.95175,0.177432,0.999061,0.670728,0.33213,0.001655,0.03157,0.01539,9
0.001063,0.991862,0.984604,0.235769,0.701856,0.521125,0.96757,0.638562,0.005141,8
0.970366,0.065003,0.610599,0.664398,0.60742,0.02716,0.017335,0.907874,0.007836,4
0.992509,0.889049,0.000813,0.000074,0.999547,0.047106,0.000055,0.990948,0.996864,0
0.999135,0.68096,0.707615,0.000072,0.059534,0.988441,0.634201,0.96868,0.521846,5
0.001912,0.32895,0.005204,0.997769,0.452176,0.083129,0.223357,0.909819,0.992121,1
0.120043,0.042628,0.72162,0.999359,0.95133,0.267544,0.817267,0.037202,0.006199,5
0.285098,0.049406,0.006933,0.97051,0.006504,0.011939,0.016841,0.978097,0.354063,4
0.957171,0.154647,0.089557,0.000369,0.06547,0.940403,0.993838,0.631181,0.221692,8
0.684335,0.955106,0.992235,0.982041,0.004604,0.364039,0.99144,0.637544,0.680435,2
0.483067,0.00551,0.001397,0.971455,0.902047,0.329374,0.034244,0.985019,0.138927,4
0.239783,0.905101,0.97894,0.995641,0.084787,0.99115,0.982371,0.828746,0.926014,2
0.052869,0.027042,0.946943,0.999439,0.516378,0.004935,0.932143,0.128579,0.973212,3
0.004164,0.06569,0.006633,0.998896,0.074113,0.020923,0.236261,0.91927,0.11284,7
0.007335,0.157505,0.508931,0.998694,0.914446,0.999242,0.982913,0.29986,0.979618,2
0.999862,0.531126,0.888014,0.000094,0.034493,0.992704,0.157832,0.608771,0.884508,5
0.005975,0.020521,0.433351,0.93099,0.242562,0.974988,0.9957,0.894439,0.982419,7
0.001304,0.626312,0.725458,0.99796,0.685039,0.991853,0.996189,0.995397,0.918187,1
0.03007,0.005613,0.952308,0.928798,0.980903,0.990935,0.997077,0.338096,0.976976,7
0.062573,0.93593,0.005177,0.998537,0.919673,0.00507,0.009451,0.788666,0.022049,9
0.999171,0.835557,0.012524,0.000012,0.980744,0.004781,0.000745,0.998226,0.843164,0
0.001144,0.927841,0.002772,0.996156,0.76304,0.021325,0.03666,0.96856,0.986955,1
0.817592,0.989948,0.997029,0.981173,0.123934,0.844472,0.988829,0.879726,0.703994,2
0.007017,0.028999,0.516186,0.998328,0.681355,0.999135,0.907101,0.413759,0.989937,2
0.025276,0.108303,0.891513,0.94581,0.24808,0.996536,0.997573,0.876707,0.989822,7
0.006346,0.955138,0.001212,0.992948,0.726387,0.006267,0.005371,0.992185,0.955561,1
0.227818,0.153591,0.220165,0.999454,0.616343,0.003646,0.16687,0.076198,0.873387,9
0.98561,0.566878,0.997156,0.768455,0.459006,0.052935,0.992252,0.02793,0.002033,6
0.008236,0.999743,0.000272,0.940012,0.994212,0.003193,0.0002,0.995505,0.998909,1
0.082097,0.833626,0.992888,0.952079,0.279158,0.989168,0.996277,0.630292,0.818035,1
0.763647,0.234056,0.873385,0.925338,0.013903,0.005299,0.038668,0.923956,0.002413,4
0.026681,0.055858,0.987486,0.999776,0.884082,0.027653,0.7114,0.054891,0.452134,5
0.922661,0.513685,0.992252,0.993604,0.681634,0.92303,0.996385,0.00303,0.063924,6
0.997315,0.422842,0.996421,0.943258,0.559391,0.01547,0.979646,0.40988,0.006514,6
0.001397,0.978484,0.001815,0.993015,0.801403,0.006292,0.015507,0.990817,0.983918,1
0.005256,0.037817,0.444967,0.988962,0.53606,0.96464,0.994366,0.916184,0.986785,7
0.000338,0.318737,0.552415,0.998246,0.991225,0.985224,0.99095,0.918679,0.987823,1
0.840997,0.369231,0.997461,0.990842,0.006201,0.018018,0.270288,0.87462,0.039098,4
0.009069,0.057905,0.567647,0.99837,0.961443,0.031113,0.921103,0.513659,0.502172,3
0.002172,0.00559,0.007858,0.999472,0.255345,0.628229,0.356345,0.884449,0.872329,7
0.006265,0.959861,0.819184,0.999729,0.701817,0.962931,0.633327,0.878993,0.99503,1
0.002723,0.99165,0.391757,0.995254,0.916845,0.964201,0.983546,0.995915,0.996526,1
0.999652,0.853789,0.990471,0.000083,0.136921,0.985536,0.029668,0.336083,0.912832,5
0.98139,0.356984,0.987195,0.985024,0.077855,0.010687,0.1887,0.848194,0.009122,4
0.003211,0.10079,0.585301,0.997684,0.974098,0.017653,0.99198,0.290499,0.857592,3
0.010896,0.343095,0.199702,0.998482,0.684286,0.002479,0.370626,0.2859,0.003886,9
0.992287,0.537207,0.992483,0.938483,0.095047,0.011274,0.041866,0.444485,0.005393,4
0.002282,0.156751,0.854911,0.998634,0.904011,0.99767,0.977822,0.979515,0.905182,1
0.001349,0.213519,0.004563,0.998367,0.882874,0.350588,0.275918,0.85451,0.99567,1
0.999502,0.47921,0.915328,0.000068,0.064159,0.995987,0.094743,0.637668,0.952948,5
0.999124,0.248963,0.912415,0.00023,0.033701,0.995727,0.105623,0.796125,0.90933,5
0.377467,0.918953,0.98014,0.994067,0.069247,0.988951,0.996148,0.93327,0.955219,2
0.016102,0.094258,0.879242,0.894166,0.028666,0.74799,0.997838,0.947501,0.926391,7
0.000479,0.049835,0.575321,0.999281,0.987962,0.104324,0.937927,0.022258,0.860085,5
0.00753,0.976716,0.370746,0.998046,0.145528,0.977265,0.994783,0.971697,0.857323,2
0.972627,0.102561,0.99891,0.950888,0.987054,0.438651,0.864447,0.461636,0.005076,6
0.159981,0.046308,0.989514,0.25578,0.403826,0.998328,0.972363,0.883256,0.961146,7
0.011657,0.886471,0.949578,0.998827,0.224262,0.987486,0.994029,0.864015,0.746676,1
0.40964,0.952636,0.951993,0.06327,0.026425,0.952926,0.966099,0.978816,0.849673,7
0.970756,0.81441,0.998949,0.987609,0.035996,0.022835,0.994753,0.018421,0.007942,6
0.00202,0.941942,0.001566,0.995638,0.782535,0.123321,0.034341,0.986205,0.987033,1
0.000114,0.96215,0.069594,0.997807,0.999244,0.852017,0.875872,0.967915,0.991225,1
0.081158,0.317855,0.825812,0.999931,0.815541,0.003531,0.120017,0.026729,0.756173,9
0.017032,0.643791,0.833338,0.995307,0.086037,0.990415,0.993125,0.310436,0.962966,2
0.2309,0.10825,0.969654,0.999399,0.508035,0.004907,0.866103,0.824839,0.592131,3
0.773023,0.55601,0.972985,0.01925,0.080113,0.998533,0.981687,0.092955,0.003363,8
0.999583,0.344138,0.055022,0.000017,0.955494,0.006909,0.003633,0.985991,0.103261,0
0.003809,0.960825,0.862097,0.03563,0.91759,0.964231,0.993393,0.980382,0.009244,8
0.998229,0.091047,0.007429,0.000545,0.992796,0.417936,0.000468,0.998713,0.636204,0
0.135711,0.291976,0.994315,0.606277,0.554108,0.998995,0.996057,0.075046,0.960485,7
0.082842,0.196199,0.740201,0.063627,0.345097,0.005823,0.998877,0.790837,0.986533,8
0.999139,0.203457,0.848826,0.000087,0.028411,0.997803,0.096228,0.828227,0.934392,5
0.787403,0.147223,0.432842,0.889093,0.019498,0.007537,0.020506,0.959888,0.004134,4
0.071055,0.388986,0.960113,0.981558,0.164866,0.995437,0.995157,0.097316,0.878466,2
0.002557,0.531541,0.170403,0.999184,0.023451,0.713113,0.965862,0.982816,0.868323,2
0.007827,0.393576,0.649869,0.997159,0.288615,0.995074,0.99372,0.579106,0.973473,2
0.999325,0.397548,0.004855,0.00003,0.993239,0.068721,0.000322,0.998784,0.916351,0
0.99785,0.887905,0.996294,0.000739,0.022276,0.003931,0.776233,0.702608,0.002496,0
0.525114,0.626802,0.982897,0.999606,0.002233,0.732387,0.962762,0.470646,0.727113,2
0.991831,0.028068,0.92064,0.232331,0.978492,0.035377,0.864247,0.863454,0.009943,6
0.061817,0.035142,0.981041,0.965729,0.553066,0.999187,0.99802,0.794722,0.99073,7
0.999863,0.925681,0.974684,0.000136,0.076681,0.966713,0.001783,0.808187,0.895973,5
0.015238,0.010966,0.689586,0.818321,0.588805,0.973478,0.99782,0.930529,0.978612,7
0.999077,0.042577,0.568046,0.000038,0.256395,0.003481,0.083443,0.99414,0.14269,0
0.962074,0.455192,0.997194,0.993376,0.789721,0.701103,0.997794,0.003128,0.052893,6
0.145717,0.871858,0.980541,0.998856,0.425771,0.017859,0.011411,0.060635,0.99506,9
0.732871,0.154498,0.99496,0.397783,0.033318,0.992751,0.967421,0.712647,0.776904,7
0.996392,0.10769,0.956616,0.000512,0.486181,0.014189,0.198055,0.503634,0.00233,0
0.28839,0.150624,0.982199,0.993003,0.120243,0.011463,0.004279,0.127411,0.070351,4
0.112155,0.964236,0.94332,0.997022,0.089971,0.984162,0.997912,0.95633,0.918519,2
0.999841,0.742627,0.992446,0.000108,0.071743,0.975825,0.011338,0.292768,0.827425,5
0.000989,0.193983,0.096757,0.99832,0.929224,0.021669,0.988218,0.561069,0.953671,3
0.007079,0.113573,0.287371,0.999138,0.930731,0.354767,0.982796,0.078484,0.962864,3
0.165191,0.571789,0.958761,0.999793,0.975641,0.670991,0.888765,0.014262,0.011406,5
0.034116,0.88232,0.036651,0.99924,0.964091,0.904109,0.041967,0.075024,0.019711,9
0.014992,0.544654,0.687452,0.99391,0.155945,0.992987,0.996766,0.682956,0.917149,2
0.998847,0.027565,0.294958,0.000046,0.719203,0.02607,0.016822,0.991811,0.046622,0
0.001615,0.985744,0.00181,0.992574,0.532655,0.002537,0.006831,0.990837,0.975129,1
0.003313,0.057525,0.703389,0.998823,0.978625,0.033901,0.909133,0.124815,0.653603,3
0.997504,0.527888,0.987748,0.00016,0.021844,0.077537,0.403096,0.006039,0.987251,8
0.99965,0.009858,0.043408,0.000057,0.925131,0.042644,0.001186,0.994142,0.288762,0
0.9918,0.915266,0.8439,0.000113,0.943394,0.014627,0.05714,0.699152,0.999353,8
0.012592,0.02002,0.838626,0.313405,0.243141,0.889086,0.994767,0.976283,0.95088,7
0.00199,0.029696,0.006264,0.99893,0.952385,0.215535,0.102046,0.070745,0.067638,9
0.988302,0.999965,0.054736,0.949057,0.995798,0.001599,0.00001,0.226048,0.274754,0
0.004694,0.135488,0.009394,0.993597,0.097917,0.947692,0.946267,0.988424,0.146393,7
0.998302,0.80538,0.665682,0.000092,0.005254,0.025831,0.666476,0.625589,0.514573,8
0.003609,0.940368,0.9319,0.997104,0.450465,0.002823,0.011822,0.023763,0.002695,9
0.387591,0.997794,0.981305,0.997525,0.027092,0.84979,0.996477,0.991736,0.656625,2
0.087178,0.459645,0.249039,0.003172,0.288193,0.997644,0.993637,0.925558,0.023999,8
0.299403,0.692423,0.996216,0.991452,0.186678,0.996234,0.998327,0.175207,0.847267,2
0.998997,0.102961,0.648366,0.000019,0.12406,0.002707,0.147976,0.992213,0.103326,0
0.995567,0.601913,0.997305,0.002741,0.015416,0.004152,0.955141,0.691511,0.001882,0
0.999148,0.233479,0.450413,0.000017,0.632541,0.005312,0.044325,0.983222,0.037978,0
0.997061,0.261874,0.99385,0.707378,0.811065,0.032704,0.942432,0.518496,0.002272,6
0.994321,0.219427,0.510359,0.000023,0.994487,0.029693,0.017558,0.328353,0.994565,8
0.004194,0.04879,0.012975,0.997161,0.863067,0.021117,0.89496,0.220252,0.039037,9
0.206583,0.981266,0.896257,0.998267,0.053134,0.985626,0.991083,0.981095,0.92915,2
0.142024,0.069621,0.935301,0.323828,0.066006,0.995984,0.993914,0.837558,0.989004,7
0.169983,0.996131,0.912376,0.998648,0.033424,0.929083,0.996721,0.995044,0.811275,2
0.029434,0.006798,0.834032,0.993328,0.984554,0.257494,0.987541,0.365331,0.257417,3
0.852111,0.08097,0.769232,0.929578,0.822393,0.075867,0.048217,0.529474,0.002219,4
0.01293,0.243999,0.111545,0.992958,0.345431,0.05987,0.006554,0.308937,0.00227,9
0.006182,0.051699,0.278855,0.999114,0.774823,0.007695,0.982065,0.795786,0.950961,3
0.001842,0.429205,0.029057,0.997782,0.997962,0.951254,0.664846,0.060655,0.987544,1
0.998052,0.3882,0.996898,0.960365,0.664787,0.015083,0.969132,0.48597,0.009386,6
0.835711,0.122118,0.775826,0.863425,0.025083,0.003758,0.011116,0.973309,0.010641,4
0.001655,0.011811,0.021001,0.998605,0.948914,0.140307,0.872331,0.030727,0.100706,9
0.999285,0.576939,0.995657,0.001294,0.037939,0.001276,0.514222,0.753652,0.006578,0
0.999121,0.719908,0.016145,0.000011,0.957003,0.003315,0.000846,0.998105,0.862163,0
0.000318,0.981697,0.043969,0.998982,0.117289,0.018972,0.195154,0.921803,0.997077,1
0.977681,0.851734,0.998801,0.849727,0.062996,0.060968,0.993609,0.013057,0.005012,6
0.008358,0.257332,0.934194,0.997993,0.355138,0.996957,0.993466,0.052627,0.889769,2
0.019369,0.016231,0.84336,0.993806,0.98098,0.142937,0.991359,0.519153,0.362049,3
0.040745,0.149377,0.417111,0.999638,0.61146,0.005137,0.907739,0.594995,0.450944,3
0.983365,0.077881,0.994475,0.948708,0.863673,0.050494,0.970392,0.748294,0.004616,6
0.0173,0.008068,0.971032,0.934382,0.926989,0.997956,0.997125,0.485193,0.979994,7
0.142339,0.044257,0.905518,0.998877,0.097262,0.004561,0.883246,0.882738,0.374862,3
0.766478,0.604364,0.997101,0.988765,0.050598,0.980848,0.989797,0.402192,0.772927,2
0.826216,0.070888,0.702139,0.973938,0.638868,0.013325,0.075001,0.817177,0.006425,4
0.001591,0.966884,0.004477,0.99552,0.087182,0.012417,0.020208,0.979124,0.98282,1
0.015615,0.015956,0.431477,0.999408,0.801669,0.08484,0.985857,0.103914,0.904455,3
0.98273,0.658017,0.992654,0.994478,0.003651,0.028429,0.420769,0.961983,0.026732,4
0.228616,0.672343,0.956088,0.991486,0.078777,0.985809,0.986023,0.864376,0.160996,1
0.026043,0.031175,0.929778,0.856262,0.057405,0.97135,0.992737,0.90991,0.946263,7
0.001007,0.038991,0.018535,0.998204,0.114709,0.215887,0.476953,0.867194,0.98556,7
0.998769,0.022217,0.158391,0.000025,0.90909,0.015993,0.010166,0.957631,0.069167,0
0.039446,0.015166,0.984807,0.56124,0.756377,0.99644,0.990674,0.954318,0.913741,7
0.703957,0.919548,0.991905,0.997578,0.022855,0.958908,0.995543,0.96826,0.734369,2
0.989178,0.578752,0.134927,0.000265,0.004449,0.047625,0.96253,0.136699,0.409728,8
0.005447,0.386469,0.685719,0.999516,0.949828,0.0042,0.187162,0.198309,0.76871,9
0.979177,0.82734,0.134267,0.000156,0.178654,0.997596,0.900364,0.958686,0.962516,5
0.017675,0.091807,0.946845,0.999963,0.322584,0.010158,0.772275,0.004828,0.98908,5
0.954861,0.129759,0.954619,0.950552,0.066585,0.012175,0.129141,0.945392,0.007607,4
